chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	120186160	120187888	Dbi	385	380	426	369	305	200	103
chr1	120186160	120187888	Tmem37	385	380	426	369	305	200	103
chr1	121314427	121315462	Insig2	72	110	657	429	802	2159	431
chr1	12409674	12410945	Sulf1	412	502	937	845	817	406	44
chr1	12576882	12577756	Sulf1	242	306	261	238	220	188	33
chr1	12689455	12689955	Sulf1	289	220	186	190	171	175	24
chr1	12693217	12693941	Sulf1	164	167	261	223	207	209	85
chr1	12710548	12711608	Sulf1	183	198	251	221	186	86	110
chr1	12835541	12837192	Sulf1	631	643	718	636	589	600	402
chr1	132189982	132191146	Atp2b4	826	1064	1166	1263	960	1357	135
chr1	132189982	132191146	Chil1	826	1064	1166	1263	960	1357	135
chr1	132189982	132191146	Lemd1	826	1064	1166	1263	960	1357	135
chr1	132189982	132191146	Mdm4	826	1064	1166	1263	960	1357	135
chr1	132189982	132191146	Optc	826	1064	1166	1263	960	1357	135
chr1	132191195	132192607	Atp2b4	690	758	978	989	878	1435	106
chr1	132191195	132192607	Lemd1	690	758	978	989	878	1435	106
chr1	132191195	132192607	Mdm4	690	758	978	989	878	1435	106
chr1	132191195	132192607	Optc	690	758	978	989	878	1435	106
chr1	132200566	132201840	Lemd1	1090	939	1492	1511	1286	1906	318
chr1	132200566	132201840	Mdm4	1090	939	1492	1511	1286	1906	318
chr1	132322577	132323594	Atp2b4	1777	1242	986	1079	628	559	33
chr1	132322577	132323594	Lemd1	1777	1242	986	1079	628	559	33
chr1	132322577	132323594	Mdm4	1777	1242	986	1079	628	559	33
chr1	132322577	132323594	Optc	1777	1242	986	1079	628	559	33
chr1	133079442	133080711	Atp2b4	957	882	691	832	530	232	30
chr1	133079442	133080711	Chil1	957	882	691	832	530	232	30
chr1	133079442	133080711	Lemd1	957	882	691	832	530	232	30
chr1	133079442	133080711	Mdm4	957	882	691	832	530	232	30
chr1	133079442	133080711	Optc	957	882	691	832	530	232	30
chr1	133180967	133183099	Atp2b4	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Chil1	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Kif14	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Lemd1	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Mdm4	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Optc	1960	2483	2413	2565	1949	1827	512
chr1	133180967	133183099	Tnnt2	1960	2483	2413	2565	1949	1827	512
chr1	133492120	133493704	Atp2b4	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Chil1	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Kif14	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Lemd1	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Mdm4	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Optc	940	1008	1371	1538	1186	1898	89
chr1	133492120	133493704	Tnnt2	940	1008	1371	1538	1186	1898	89
chr1	134060773	134061273	Atp2b4	660	675	918	960	657	1080	258
chr1	134060773	134061273	Chil1	660	675	918	960	657	1080	258
chr1	134060773	134061273	Optc	660	675	918	960	657	1080	258
chr1	134062657	134064086	Atp2b4	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Chil1	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Dennd1b	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Kif14	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Lemd1	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Mdm4	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Optc	2250	2001	2116	2659	1537	1315	81
chr1	134062657	134064086	Tnnt2	2250	2001	2116	2659	1537	1315	81
chr1	134095943	134096878	Atp2b4	238	642	1059	1344	799	764	59
chr1	134095943	134096878	Chil1	238	642	1059	1344	799	764	59
chr1	134095943	134096878	Mdm4	238	642	1059	1344	799	764	59
chr1	134095943	134096878	Optc	238	642	1059	1344	799	764	59
chr1	134095943	134096878	Tnnt2	238	642	1059	1344	799	764	59
chr1	134556114	134557281	Atp2b4	871	1028	1238	1450	1108	2140	286
chr1	134556114	134557281	Chil1	871	1028	1238	1450	1108	2140	286
chr1	134556114	134557281	Optc	871	1028	1238	1450	1108	2140	286
chr1	136017285	136018967	Kif14	889	1069	1356	1473	1417	2574	1137
chr1	136345599	136346420	Cfh	923	1145	1444	1495	1230	1818	722
chr1	136345599	136346420	Dennd1b	923	1145	1444	1495	1230	1818	722
chr1	136345599	136346420	Kif14	923	1145	1444	1495	1230	1818	722
chr1	136345599	136346420	Tnnt2	923	1145	1444	1495	1230	1818	722
chr1	137656501	137657513	Dennd1b	807	659	745	775	552	452	353
chr1	137898292	137899274	Cfh	963	950	1396	1431	1201	2189	1369
chr1	137898292	137899274	Dennd1b	963	950	1396	1431	1201	2189	1369
chr1	137898292	137899274	Kif14	963	950	1396	1431	1201	2189	1369
chr1	137899805	137901443	Cfh	1491	1273	1693	1785	1262	1708	617
chr1	137899805	137901443	Dennd1b	1491	1273	1693	1785	1262	1708	617
chr1	137899805	137901443	Kif14	1491	1273	1693	1785	1262	1708	617
chr1	137899805	137901443	Tnnt2	1491	1273	1693	1785	1262	1708	617
chr1	137927576	137928327	Dennd1b	385	347	425	489	346	302	67
chr1	138135510	138136886	Dennd1b	447	442	579	559	514	809	1073
chr1	138496846	138497810	Cfh	562	639	914	880	636	830	356
chr1	138496846	138497810	Dennd1b	562	639	914	880	636	830	356
chr1	138499385	138499885	Cfh	387	431	383	363	276	187	114
chr1	138499385	138499885	Dennd1b	387	431	383	363	276	187	114
chr1	138841357	138842719	Cfh	691	629	752	814	663	462	184
chr1	138841357	138842719	Dennd1b	691	629	752	814	663	462	184
chr1	138843228	138843995	Cfh	469	360	393	450	316	230	121
chr1	138843228	138843995	Dennd1b	469	360	393	450	316	230	121
chr1	138963155	138964669	Cfh	1186	1061	1211	1228	1124	1324	874
chr1	138963155	138964669	Dennd1b	1186	1061	1211	1228	1124	1324	874
chr1	139079413	139081297	Cfh	440	556	889	929	781	386	504
chr1	139079413	139081297	Dennd1b	440	556	889	929	781	386	504
chr1	139152932	139154178	Cfh	309	357	395	442	278	174	65
chr1	139345988	139347184	Cfh	721	756	1505	1436	1381	1372	523
chr1	139345988	139347184	Dennd1b	721	756	1505	1436	1381	1372	523
chr1	13935899	13936399	Eya1	110	234	439	459	306	66	157
chr1	14000548	14001255	Eya1	48	100	228	210	166	57	132
chr1	14108033	14109315	Eya1	98	122	546	426	711	929	1781
chr1	14181554	14182406	Eya1	465	495	538	463	346	176	114
chr1	14184173	14184673	Eya1	107	159	321	286	248	74	29
chr1	14291926	14292691	Eya1	82	88	111	115	93	64	61
chr1	14303338	14304255	Eya1	172	181	250	209	209	98	62
chr1	14304295	14304969	Eya1	160	148	158	118	110	110	54
chr1	14309021	14309521	Eya1	106	107	100	120	88	43	44
chr1	146494543	146495870	Brinp3	312	300	323	299	333	296	925
chr1	146498393	146498893	Brinp3	173	130	144	116	106	109	429
chr1	147186747	147188808	Brinp3	629	637	589	565	263	145	174
chr1	152004516	152005606	1700025G04Rik	134	190	319	311	254	234	321
chr1	152164409	152166009	1700025G04Rik	372	544	706	822	532	573	70
chr1	152164409	152166009	Edem3	372	544	706	822	532	573	70
chr1	152164409	152166009	Rgl1	372	544	706	822	532	573	70
chr1	152164409	152166009	Tsen15	372	544	706	822	532	573	70
chr1	152170982	152171820	1700025G04Rik	87	107	168	186	131	134	59
chr1	152368627	152369625	Tsen15	109	131	185	151	149	234	535
chr1	152555768	152556981	1700025G04Rik	581	542	874	891	578	526	78
chr1	152555768	152556981	Arpc5	581	542	874	891	578	526	78
chr1	152555768	152556981	Ncf2	581	542	874	891	578	526	78
chr1	152555768	152556981	Nmnat2	581	542	874	891	578	526	78
chr1	152555768	152556981	Rgl1	581	542	874	891	578	526	78
chr1	152555768	152556981	Tsen15	581	542	874	891	578	526	78
chr1	152640139	152640639	Rgl1	25	32	64	84	111	159	101
chr1	152640640	152641140	Rgl1	44	34	181	234	262	345	400
chr1	152687001	152688261	Rgl1	130	209	303	357	269	311	55
chr1	152768042	152768542	Arpc5	191	170	246	232	166	314	428
chr1	152790134	152791135	Ncf2	162	137	146	167	109	128	97
chr1	152811013	152811513	Ncf2	264	178	143	155	80	120	11
chr1	152815229	152816092	Arpc5	219	239	596	594	420	391	126
chr1	152815229	152816092	Ncf2	219	239	596	594	420	391	126
chr1	152815229	152816092	Rgl1	219	239	596	594	420	391	126
chr1	152816924	152817783	Arpc5	224	271	497	453	387	456	427
chr1	152816924	152817783	Ncf2	224	271	497	453	387	456	427
chr1	152816924	152817783	Rgl1	224	271	497	453	387	456	427
chr1	152816924	152817783	Smg7	224	271	497	453	387	456	427
chr1	152830636	152831448	Ncf2	94	86	239	240	260	380	1688
chr1	15287574	15288074	Kcnb2	114	123	217	178	207	163	200
chr1	152904476	152904976	Smg7	244	236	364	318	251	427	139
chr1	153035457	153036443	Nmnat2	273	265	510	569	409	468	357
chr1	153037313	153038128	Nmnat2	287	405	641	647	499	504	75
chr1	153308076	153309400	Lamc1	111	112	307	338	397	900	334
chr1	153531857	153533295	Dhx9	459	399	324	401	296	377	35
chr1	153531857	153533295	Lamc1	459	399	324	401	296	377	35
chr1	153531857	153533295	Npl	459	399	324	401	296	377	35
chr1	153531857	153533295	Rgl1	459	399	324	401	296	377	35
chr1	153531857	153533295	Rgs8	459	399	324	401	296	377	35
chr1	153550781	153551281	Npl	93	89	104	132	84	105	56
chr1	153556844	153557867	Dhx9	212	195	299	287	231	228	136
chr1	153556844	153557867	Npl	212	195	299	287	231	228	136
chr1	153635096	153636055	Rgs8	42	40	210	232	199	248	52
chr1	153641542	153642042	Dhx9	486	532	560	661	468	296	74
chr1	153641542	153642042	Lamc1	486	532	560	661	468	296	74
chr1	153641542	153642042	Npl	486	532	560	661	468	296	74
chr1	153641542	153642042	Rgs16	486	532	560	661	468	296	74
chr1	153641542	153642042	Rgs8	486	532	560	661	468	296	74
chr1	153641542	153642042	Rnasel	486	532	560	661	468	296	74
chr1	153642114	153642614	Dhx9	149	172	358	430	380	341	433
chr1	153642114	153642614	Lamc1	149	172	358	430	380	341	433
chr1	153642114	153642614	Npl	149	172	358	430	380	341	433
chr1	153642114	153642614	Rgs16	149	172	358	430	380	341	433
chr1	153642114	153642614	Rgs8	149	172	358	430	380	341	433
chr1	153642114	153642614	Rnasel	149	172	358	430	380	341	433
chr1	153660911	153661942	Dhx9	332	400	502	436	337	333	137
chr1	153660911	153661942	Lamc1	332	400	502	436	337	333	137
chr1	153660911	153661942	Npl	332	400	502	436	337	333	137
chr1	153660911	153661942	Rgs16	332	400	502	436	337	333	137
chr1	153660911	153661942	Rgs8	332	400	502	436	337	333	137
chr1	153660911	153661942	Rnasel	332	400	502	436	337	333	137
chr1	153665036	153665817	Dhx9	410	499	895	853	695	826	199
chr1	153665036	153665817	Lamc1	410	499	895	853	695	826	199
chr1	153665036	153665817	Npl	410	499	895	853	695	826	199
chr1	153665036	153665817	Rgs16	410	499	895	853	695	826	199
chr1	153665036	153665817	Rgs8	410	499	895	853	695	826	199
chr1	153665036	153665817	Rnasel	410	499	895	853	695	826	199
chr1	153702935	153704063	Dhx9	639	622	634	603	456	506	61
chr1	153702935	153704063	Npl	639	622	634	603	456	506	61
chr1	153702935	153704063	Rgs16	639	622	634	603	456	506	61
chr1	153702935	153704063	Rgs8	639	622	634	603	456	506	61
chr1	153702935	153704063	Rnasel	639	622	634	603	456	506	61
chr1	153704125	153704625	Rgs16	120	144	184	198	135	89	46
chr1	153704125	153704625	Rgs8	120	144	184	198	135	89	46
chr1	153704125	153704625	Rnasel	120	144	184	198	135	89	46
chr1	153726574	153727074	Rgs16	71	106	97	102	94	77	34
chr1	153726574	153727074	Rnasel	71	106	97	102	94	77	34
chr1	153746068	153746568	Rgs16	127	187	186	193	165	140	27
chr1	153746068	153746568	Rnasel	127	187	186	193	165	140	27
chr1	153746629	153747129	Rgs16	151	140	160	215	138	159	77
chr1	153746629	153747129	Rnasel	151	140	160	215	138	159	77
chr1	153894905	153895405	Glul	123	144	242	216	234	278	183
chr1	153894905	153895405	Mir8114	123	144	242	216	234	278	183
chr1	154156139	154157170	Npl	400	444	674	667	454	516	107
chr1	154156139	154157170	Rgs16	400	444	674	667	454	516	107
chr1	154703987	154705231	Cacna1e	282	294	267	216	264	220	213
chr1	154723048	154724456	Cacna1e	333	382	604	547	599	1009	217
chr1	154726530	154727030	Cacna1e	140	183	350	216	279	370	263
chr1	154729546	154730999	Cacna1e	172	209	380	401	350	561	586
chr1	155092050	155093135	Acbd6	339	432	552	592	404	363	72
chr1	155092050	155093135	Cacna1e	339	432	552	592	404	363	72
chr1	155092050	155093135	Ier5	339	432	552	592	404	363	72
chr1	155092050	155093135	Qsox1	339	432	552	592	404	363	72
chr1	155092050	155093135	Stx6	339	432	552	592	404	363	72
chr1	155092050	155093135	Xpr1	339	432	552	592	404	363	72
chr1	155111575	155112075	Ier5	196	151	166	158	137	39	22
chr1	155192573	155193546	Stx6	59	93	301	341	362	1062	102
chr1	155203919	155205355	Acbd6	213	261	698	691	632	587	147
chr1	155203919	155205355	Fam163a	213	261	698	691	632	587	147
chr1	155203919	155205355	Gm5532	213	261	698	691	632	587	147
chr1	155203919	155205355	Qsox1	213	261	698	691	632	587	147
chr1	155203919	155205355	Stx6	213	261	698	691	632	587	147
chr1	155211980	155213411	Acbd6	525	517	616	635	583	718	108
chr1	155211980	155213411	Ier5	525	517	616	635	583	718	108
chr1	155211980	155213411	Stx6	525	517	616	635	583	718	108
chr1	155233920	155234731	Acbd6	265	311	507	559	482	758	143
chr1	155233920	155234731	Gm5532	265	311	507	559	482	758	143
chr1	155233920	155234731	Stx6	265	311	507	559	482	758	143
chr1	155390916	155391810	Xpr1	96	93	94	118	99	46	15
chr1	155427071	155427905	Gm5532	267	253	276	348	238	188	45
chr1	155427071	155427905	Xpr1	267	253	276	348	238	188	45
chr1	155488939	155489707	Acbd6	59	73	262	287	286	515	105
chr1	155488939	155489707	Gm5532	59	73	262	287	286	515	105
chr1	155488939	155489707	Xpr1	59	73	262	287	286	515	105
chr1	155491280	155492180	Acbd6	170	291	416	388	366	268	37
chr1	155491280	155492180	Gm5532	170	291	416	388	366	268	37
chr1	155491280	155492180	Xpr1	170	291	416	388	366	268	37
chr1	155502887	155503387	Gm5532	73	62	106	89	109	109	41
chr1	155517355	155517855	Gm5532	38	74	54	68	69	50	20
chr1	155520187	155520687	Gm5532	13	29	80	98	104	57	15
chr1	155528619	155529935	Acbd6	184	251	358	429	361	287	85
chr1	155528619	155529935	Gm5532	184	251	358	429	361	287	85
chr1	155528619	155529935	Xpr1	184	251	358	429	361	287	85
