chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	109972071	109972854	Cdh7	184	38	85	105	96	21	6
chr1	109985393	109985893	Cdh7	57	21	50	28	39	13	18
chr1	111833752	111834252	Dsel	31	4	13	16	22	8	3
chr1	111857787	111858287	Dsel	43	11	34	33	37	22	11
chr1	112416240	112417581	Dsel	189	35	114	94	112	40	48
chr1	11657301	11658669	A830018L16Rik	103	40	77	53	82	42	29
chr1	118337866	118338670	Nifk	29	12	31	27	49	17	53
chr1	118337866	118338670	Tsn	29	12	31	27	49	17	53
chr1	118388032	118388532	2900060B14Rik	49	18	41	49	56	30	12
chr1	118388032	118388532	Clasp1	49	18	41	49	56	30	12
chr1	118434576	118436308	2900060B14Rik	201	53	212	274	318	112	114
chr1	118434576	118436308	Clasp1	201	53	212	274	318	112	114
chr1	118434576	118436308	Nifk	201	53	212	274	318	112	114
chr1	118434576	118436308	Ralb	201	53	212	274	318	112	114
chr1	118434576	118436308	Steap3	201	53	212	274	318	112	114
chr1	118434576	118436308	Tmem177	201	53	212	274	318	112	114
chr1	118434576	118436308	Tmem185b	201	53	212	274	318	112	114
chr1	118434576	118436308	Tmem37	201	53	212	274	318	112	114
chr1	118434576	118436308	Tsn	201	53	212	274	318	112	114
chr1	118457244	118457972	2900060B14Rik	329	63	201	207	197	45	139
chr1	118457244	118457972	Clasp1	329	63	201	207	197	45	139
chr1	118457244	118457972	Nifk	329	63	201	207	197	45	139
chr1	118457244	118457972	Tsn	329	63	201	207	197	45	139
chr1	118476591	118477333	2900060B14Rik	36	20	74	73	84	19	48
chr1	119033272	119034781	Epb41l5	1212	204	556	466	360	82	196
chr1	119033272	119034781	Ralb	1212	204	556	466	360	82	196
chr1	119033272	119034781	Tmem177	1212	204	556	466	360	82	196
chr1	119033272	119034781	Tmem185b	1212	204	556	466	360	82	196
chr1	119033272	119034781	Tmem37	1212	204	556	466	360	82	196
chr1	119033272	119034781	Tsn	1212	204	556	466	360	82	196
chr1	119189530	119190030	Tmem37	136	29	77	79	113	32	63
chr1	119328864	119330049	Epb41l5	565	110	282	193	207	55	47
chr1	119328864	119330049	Inhbb	565	110	282	193	207	55	47
chr1	119328864	119330049	Ralb	565	110	282	193	207	55	47
chr1	119328864	119330049	Steap3	565	110	282	193	207	55	47
chr1	119328864	119330049	Tmem177	565	110	282	193	207	55	47
chr1	119328864	119330049	Tmem185b	565	110	282	193	207	55	47
chr1	119328864	119330049	Tmem37	565	110	282	193	207	55	47
chr1	119388608	119389108	Inhbb	114	28	64	56	86	35	59
chr1	119416640	119417140	Inhbb	63	11	39	63	81	18	26
chr1	119419722	119420688	Inhbb	294	63	151	116	129	35	44
chr1	119419722	119420688	Ralb	294	63	151	116	129	35	44
chr1	119419722	119420688	Tmem185b	294	63	151	116	129	35	44
chr1	119423498	119423998	Inhbb	64	20	41	38	61	19	47
chr1	119471735	119472472	Ralb	105	35	96	106	128	37	32
chr1	119471735	119472472	Tmem185b	105	35	96	106	128	37	32
chr1	119472499	119473409	Ralb	107	28	98	93	103	29	16
chr1	119487806	119488306	Ralb	143	20	59	62	53	13	19
chr1	119533067	119533840	Tmem185b	60	21	58	79	93	15	43
chr1	119642326	119642826	Epb41l5	127	23	61	56	74	16	20
chr1	119863497	119864344	Ptpn4	77	20	64	43	100	49	50
chr1	119863497	119864344	Tmem177	77	20	64	43	100	49	50
chr1	119878842	119879342	Ptpn4	25	11	23	44	83	30	45
chr1	119878842	119879342	Tmem177	25	11	23	44	83	30	45
chr1	119884197	119884950	Tmem177	49	19	39	42	104	44	50
chr1	119899333	119900507	3110009E18Rik	229	42	184	219	255	75	89
chr1	119899333	119900507	C1ql2	229	42	184	219	255	75	89
chr1	119899333	119900507	Dbi	229	42	184	219	255	75	89
chr1	119899333	119900507	Epb41l5	229	42	184	219	255	75	89
chr1	119899333	119900507	Inhbb	229	42	184	219	255	75	89
chr1	119899333	119900507	Nifk	229	42	184	219	255	75	89
chr1	119899333	119900507	Ptpn4	229	42	184	219	255	75	89
chr1	119899333	119900507	Ralb	229	42	184	219	255	75	89
chr1	119899333	119900507	Steap3	229	42	184	219	255	75	89
chr1	119899333	119900507	Tmem177	229	42	184	219	255	75	89
chr1	119899333	119900507	Tmem185b	229	42	184	219	255	75	89
chr1	119899333	119900507	Tmem37	229	42	184	219	255	75	89
chr1	119902441	119902941	Epb41l5	131	32	101	90	110	40	44
chr1	119902441	119902941	Ptpn4	131	32	101	90	110	40	44
chr1	119902441	119902941	Tmem177	131	32	101	90	110	40	44
chr1	119907180	119907680	Tmem177	76	12	46	48	62	17	9
chr1	120115480	120116217	3110009E18Rik	108	39	90	113	121	21	41
chr1	120115480	120116217	C1ql2	108	39	90	113	121	21	41
chr1	120115480	120116217	Dbi	108	39	90	113	121	21	41
chr1	120115480	120116217	Epb41l5	108	39	90	113	121	21	41
chr1	120115480	120116217	Ptpn4	108	39	90	113	121	21	41
chr1	120115480	120116217	Steap3	108	39	90	113	121	21	41
chr1	120115480	120116217	Tmem177	108	39	90	113	121	21	41
chr1	120115480	120116217	Tmem37	108	39	90	113	121	21	41
chr1	120138561	120139556	3110009E18Rik	269	44	189	144	100	22	43
chr1	120138561	120139556	Dbi	269	44	189	144	100	22	43
chr1	120138561	120139556	Steap3	269	44	189	144	100	22	43
chr1	120245650	120246150	C1ql2	70	17	56	47	54	18	54
chr1	120245650	120246150	Steap3	70	17	56	47	54	18	54
chr1	120264735	120265634	C1ql2	233	59	132	118	147	66	63
chr1	120264735	120265634	Steap3	233	59	132	118	147	66	63
chr1	120342072	120342820	C1ql2	188	49	109	122	156	48	45
chr1	120357217	120357935	C1ql2	208	34	109	89	105	39	42
chr1	121314952	121315452	C1ql2	32	14	55	72	73	28	52
chr1	121314952	121315452	Insig2	32	14	55	72	73	28	52
chr1	121314952	121315452	Steap3	32	14	55	72	73	28	52
chr1	121314952	121315452	Tmem37	32	14	55	72	73	28	52
chr1	12409911	12410936	Sulf1	132	30	74	103	114	52	14
chr1	12689466	12689966	Sulf1	190	34	91	103	103	26	14
chr1	12717758	12718495	Sulf1	244	50	109	99	111	35	70
chr1	12835602	12837204	Sulf1	402	92	219	170	268	83	86
chr1	132189992	132190933	Lemd1	244	46	83	47	80	31	25
chr1	132189992	132190933	Mdm4	244	46	83	47	80	31	25
chr1	132191136	132192610	Atp2b4	483	91	165	163	191	48	79
chr1	132191136	132192610	Fmod	483	91	165	163	191	48	79
chr1	132191136	132192610	Lemd1	483	91	165	163	191	48	79
chr1	132191136	132192610	Mdm4	483	91	165	163	191	48	79
chr1	132191136	132192610	Optc	483	91	165	163	191	48	79
chr1	132191136	132192610	Prelp	483	91	165	163	191	48	79
chr1	13373447	13374381	A830018L16Rik	93	29	33	25	26	10	9
chr1	13373447	13374381	Crispld1	93	29	33	25	26	10	9
chr1	13373447	13374381	Eya1	93	29	33	25	26	10	9
chr1	13373447	13374381	Msc	93	29	33	25	26	10	9
chr1	13373447	13374381	Sulf1	93	29	33	25	26	10	9
chr1	134343510	134345325	Atp2b4	547	115	259	238	240	69	125
chr1	134343510	134345325	Fmod	547	115	259	238	240	69	125
chr1	134343510	134345325	Gpr37l1	547	115	259	238	240	69	125
chr1	134343510	134345325	Kdm5b	547	115	259	238	240	69	125
chr1	134343510	134345325	Optc	547	115	259	238	240	69	125
chr1	134343510	134345325	Prelp	547	115	259	238	240	69	125
chr1	134556153	134557295	Atp2b4	232	52	110	82	116	35	57
chr1	134556153	134557295	Fmod	232	52	110	82	116	35	57
chr1	134556153	134557295	Gpr37l1	232	52	110	82	116	35	57
chr1	134556153	134557295	Kdm5b	232	52	110	82	116	35	57
chr1	134556153	134557295	Optc	232	52	110	82	116	35	57
chr1	134556153	134557295	Prelp	232	52	110	82	116	35	57
chr1	136345461	136346409	Cfh	116	25	56	36	36	10	12
chr1	136345461	136346409	Gpr37l1	116	25	56	36	36	10	12
chr1	137898287	137899279	Cfh	92	31	60	45	52	23	28
chr1	137900156	137901046	Cfh	95	27	46	25	33	19	34
chr1	138496593	138497366	Cfh	243	61	163	160	186	58	67
chr1	138962984	138964657	Cfh	242	50	132	106	161	40	70
chr1	139346683	139347183	Cfh	194	65	127	97	113	31	33
chr1	14108443	14109334	Eya1	99	33	72	99	114	42	51
chr1	14293623	14294678	Eya1	174	43	99	161	171	52	48
chr1	14304428	14304928	Eya1	206	39	98	97	115	31	33
chr1	14513588	14514267	Eya1	59	11	41	32	41	18	2
chr1	146494664	146495382	Brinp3	145	46	88	74	80	16	22
chr1	14739943	14740443	Msc	48	10	43	21	21	11	31
chr1	151579617	151581083	Rnf2	88	23	64	59	107	39	66
chr1	152129534	152130894	1700025G04Rik	83	27	101	165	182	55	76
chr1	152164710	152165838	1700025G04Rik	276	81	194	213	251	69	124
chr1	152164710	152165838	Tsen15	276	81	194	213	251	69	124
chr1	152368691	152369879	Tsen15	170	42	107	91	103	41	91
chr1	152401124	152401624	Colgalt2	139	33	78	77	94	31	71
chr1	152407187	152408070	Tsen15	217	50	107	124	103	35	44
chr1	152414436	152414936	Colgalt2	73	17	57	67	62	17	39
chr1	152556122	152556982	Rgl1	510	95	238	192	164	54	82
chr1	152640125	152641117	Ncf2	136	36	88	140	238	55	144
chr1	152640125	152641117	Rgl1	136	36	88	140	238	55	144
chr1	152768065	152768565	Arpc5	76	23	63	58	100	27	44
chr1	152792699	152793199	Ncf2	255	53	102	100	75	18	24
chr1	152805015	152805515	Ncf2	49	17	29	26	26	16	28
chr1	152810829	152811522	Ncf2	208	37	98	131	82	11	37
chr1	152815208	152815708	Ncf2	147	32	80	78	114	23	43
chr1	152816820	152817774	Arpc5	312	84	198	194	219	63	136
chr1	152816820	152817774	Ncf2	312	84	198	194	219	63	136
chr1	152816820	152817774	Rgl1	312	84	198	194	219	63	136
chr1	152817800	152818300	Ncf2	125	27	89	118	118	39	101
chr1	152904478	152904978	Smg7	84	25	51	43	59	26	43
chr1	152983323	152984169	Nmnat2	39	17	52	46	79	29	84
chr1	153014386	153015146	Nmnat2	355	48	193	175	180	69	156
chr1	153035429	153035929	Nmnat2	131	44	72	77	83	16	67
chr1	153037332	153038147	Nmnat2	240	68	184	202	192	47	93
chr1	15307386	15308082	Kcnb2	29	11	41	39	55	25	38
chr1	153180561	153181061	Lamc2	47	16	34	59	71	23	42
chr1	153187129	153187629	Lamc2	40	16	29	26	23	6	7
chr1	153191871	153192839	Lamc2	210	51	154	149	166	58	78
chr1	153201321	153201994	Lamc2	189	33	103	92	130	37	58
chr1	153307793	153309381	Colgalt2	453	78	295	337	419	136	315
chr1	153307793	153309381	Dhx9	453	78	295	337	419	136	315
chr1	153307793	153309381	Lamc1	453	78	295	337	419	136	315
chr1	153307793	153309381	Lamc2	453	78	295	337	419	136	315
chr1	153307793	153309381	Npl	453	78	295	337	419	136	315
chr1	153307793	153309381	Teddm2	453	78	295	337	419	136	315
chr1	153480321	153481088	Dhx9	30	15	38	44	55	21	6
chr1	153531577	153532678	Dhx9	478	71	219	209	215	56	60
chr1	153531577	153532678	Npl	478	71	219	209	215	56	60
chr1	153540721	153541221	Npl	160	21	69	53	37	16	33
chr1	153550782	153551282	Npl	33	12	25	21	16	9	2
chr1	153561101	153561601	Npl	64	10	51	50	55	14	13
chr1	153593648	153594148	Npl	82	20	47	56	55	25	28
chr1	153598736	153600097	Npl	385	84	199	125	142	64	78
chr1	153635080	153636043	Rgs8	61	25	46	101	162	59	58
chr1	153641512	153642620	Npl	646	107	330	315	351	98	107
chr1	153641512	153642620	Rgs16	646	107	330	315	351	98	107
chr1	153641512	153642620	Rgs8	646	107	330	315	351	98	107
chr1	153641512	153642620	Rnasel	646	107	330	315	351	98	107
chr1	153641512	153642620	Teddm2	646	107	330	315	351	98	107
chr1	153660885	153661583	Rgs16	295	63	173	158	183	47	46
chr1	153660885	153661583	Rgs8	295	63	173	158	183	47	46
chr1	153664572	153665850	Dhx9	631	120	350	312	379	80	152
chr1	153664572	153665850	Lamc1	631	120	350	312	379	80	152
chr1	153664572	153665850	Npl	631	120	350	312	379	80	152
chr1	153664572	153665850	Rgs16	631	120	350	312	379	80	152
chr1	153664572	153665850	Rgs8	631	120	350	312	379	80	152
chr1	153664572	153665850	Rnasel	631	120	350	312	379	80	152
chr1	153664572	153665850	Teddm2	631	120	350	312	379	80	152
chr1	153679116	153680313	Rgs8	212	60	188	207	284	84	241
chr1	153702823	153704107	Rgs16	696	121	348	312	311	84	121
chr1	153702823	153704107	Rgs8	696	121	348	312	311	84	121
chr1	153702823	153704107	Rnasel	696	121	348	312	311	84	121
chr1	153730642	153731142	Rgs16	107	32	68	55	55	19	96
chr1	153746077	153746577	Rgs16	62	27	87	54	47	12	8
chr1	153746077	153746577	Rnasel	62	27	87	54	47	12	8
chr1	153748397	153748897	Rgs16	109	43	84	104	106	38	40
chr1	153748397	153748897	Rnasel	109	43	84	104	106	38	40
chr1	153846800	153847300	Teddm2	43	24	38	35	41	15	34
chr1	153894892	153895392	Glul	73	19	39	48	76	19	40
chr1	154532877	154533640	Cacna1e	153	35	106	77	132	65	127
chr1	154660895	154662440	Cacna1e	361	79	269	206	285	116	248
chr1	154704471	154705293	Cacna1e	200	48	124	162	142	43	120
chr1	154723023	154724442	Cacna1e	377	78	207	215	219	65	86
chr1	154729530	154730030	Cacna1e	44	12	29	33	57	13	32
chr1	154730522	154731022	Cacna1e	49	17	36	77	92	29	44
chr1	155092019	155092860	Ier5	499	101	227	239	266	70	111
chr1	155109244	155110382	Ier5	563	115	267	261	268	108	156
chr1	155109244	155110382	Mr1	563	115	267	261	268	108	156
chr1	155109244	155110382	Stx6	563	115	267	261	268	108	156
chr1	155193053	155193819	Mr1	47	19	65	127	169	41	81
chr1	155193053	155193819	Stx6	47	19	65	127	169	41	81
chr1	155204544	155205361	Mr1	134	58	184	255	279	84	131
chr1	155204544	155205361	Stx6	134	58	184	255	279	84	131
chr1	155209904	155210795	Mr1	220	56	114	177	211	34	104
chr1	155209904	155210795	Stx6	220	56	114	177	211	34	104
chr1	155212457	155213375	Mr1	666	137	357	335	292	88	139
chr1	155212457	155213375	Stx6	666	137	357	335	292	88	139
chr1	155233870	155234698	Acbd6	645	102	269	280	309	70	165
chr1	155233870	155234698	Mr1	645	102	269	280	309	70	165
chr1	155233870	155234698	Stx6	645	102	269	280	309	70	165
chr1	155244044	155245164	Acbd6	314	79	203	158	150	56	25
chr1	155306397	155307241	Acbd6	305	71	180	230	192	53	43
chr1	155306397	155307241	Stx6	305	71	180	230	192	53	43
chr1	155306397	155307241	Xpr1	305	71	180	230	192	53	43
chr1	155427404	155427904	Xpr1	210	43	135	110	80	18	40
chr1	155429245	155429745	Xpr1	78	17	52	45	31	14	5
chr1	155488934	155489702	Acbd6	180	32	92	81	111	51	53
chr1	155488934	155489702	Xpr1	180	32	92	81	111	51	53
chr1	155491009	155492168	Acbd6	420	77	212	176	209	59	73
chr1	155530482	155531408	Acbd6	335	77	162	162	171	60	48
chr1	155564720	155565220	Acbd6	31	12	25	24	35	10	23
chr1	155789994	155790870	Qsox1	253	67	159	220	230	42	33
chr1	156040601	156041101	Tor1aip1	76	25	36	33	47	16	41
chr1	156040601	156041101	Tor1aip2	76	25	36	33	47	16	41
chr1	156042975	156043475	Tor1aip1	82	30	61	72	102	19	40
chr1	156042975	156043475	Tor1aip2	82	30	61	72	102	19	40
chr1	156179775	156180472	Fam163a	270	40	139	133	134	43	84
chr1	156197540	156198040	Fam163a	23	13	21	24	38	12	18
chr1	156230664	156231451	Fam163a	200	47	109	53	74	37	30
chr1	156539819	156540601	Abl2	43	22	50	45	68	29	22
chr1	156539819	156540601	Soat1	43	22	50	45	68	29	22
chr1	156667147	156668092	Tor3a	86	36	71	43	54	19	97
chr1	156677780	156678280	Tor3a	24	8	30	21	34	18	8
chr1	156710420	156711143	Fam20b	128	40	83	87	72	25	69
chr1	157038863	157039984	2810025M15Rik	486	88	241	188	199	78	112
chr1	157038863	157039984	Fam20b	486	88	241	188	199	78	112
chr1	157038863	157039984	Ralgps2	486	88	241	188	199	78	112
chr1	157038863	157039984	Rasal2	486	88	241	188	199	78	112
chr1	157038863	157039984	Soat1	486	88	241	188	199	78	112
chr1	157054828	157056353	Cryzl2	739	156	340	342	375	119	83
chr1	157054828	157056353	Ralgps2	739	156	340	342	375	119	83
chr1	157243313	157244775	2810025M15Rik	580	119	266	290	228	61	182
chr1	157243313	157244775	Cryzl2	580	119	266	290	228	61	182
chr1	157243313	157244775	Fam163a	580	119	266	290	228	61	182
chr1	157243313	157244775	Rasal2	580	119	266	290	228	61	182
chr1	157425953	157426453	2810025M15Rik	59	36	78	87	82	18	25
chr1	157425953	157426453	Cryzl2	59	36	78	87	82	18	25
chr1	157425953	157426453	Rasal2	59	36	78	87	82	18	25
chr1	157439808	157440622	2810025M15Rik	281	80	165	144	147	40	70
chr1	157439808	157440622	Cryzl2	281	80	165	144	147	40	70
chr1	157439808	157440622	Rasal2	281	80	165	144	147	40	70
chr1	157442834	157443803	2810025M15Rik	515	124	267	218	222	68	85
chr1	157442834	157443803	Cryzl2	515	124	267	218	222	68	85
chr1	157442834	157443803	Rasal2	515	124	267	218	222	68	85
chr1	157446236	157446736	Cryzl2	110	23	47	76	68	17	63
chr1	157447149	157447649	Cryzl2	247	71	99	96	81	24	47
chr1	158343056	158343822	Brinp2	157	37	115	102	108	22	97
chr1	158364441	158364941	Astn1	163	40	108	105	129	36	68
chr1	158364441	158364941	Brinp2	163	40	108	105	129	36	68
chr1	158405786	158406713	Astn1	108	37	140	148	153	60	86
chr1	158405786	158406713	Brinp2	108	37	140	148	153	60	86
chr1	159413413	159414326	Tnr	110	46	142	129	188	64	81
chr1	159510147	159511090	Tnr	52	18	40	48	57	35	43
chr1	159517670	159518170	Tnr	58	13	44	50	59	28	92
chr1	159532838	159533602	Tnr	70	23	56	61	105	40	103
chr1	159551508	159552444	Tnr	335	77	169	206	196	62	116
chr1	159569816	159571001	Tnr	258	75	197	200	211	95	77
chr1	159580294	159581373	Tnr	107	28	75	89	171	76	175
chr1	159594065	159594799	Tnr	262	59	124	138	131	42	61
chr1	159614569	159615575	4930523C07Rik	216	61	182	160	228	89	134
chr1	159614569	159615575	Cop1	216	61	182	160	228	89	134
chr1	159614569	159615575	Gpr52	216	61	182	160	228	89	134
chr1	159614569	159615575	Tnr	216	61	182	160	228	89	134
chr1	159821949	159822877	4930523C07Rik	48	27	43	41	72	53	123
chr1	160036953	160037453	4930523C07Rik	29	12	31	11	27	15	33
chr1	160148895	160149839	4930523C07Rik	152	34	110	115	139	47	104
chr1	160148895	160149839	Mrps14	152	34	110	115	139	47	104
chr1	160183964	160184958	Mrps14	110	23	87	44	75	35	60
chr1	160259886	160261056	4930523C07Rik	219	56	137	162	191	65	85
chr1	160259886	160261056	Cacybp	219	56	137	162	191	65	85
chr1	160259886	160261056	Mrps14	219	56	137	162	191	65	85
chr1	160277907	160278708	Gpr52	47	20	49	79	91	35	76
chr1	160277907	160278708	Mrps14	47	20	49	79	91	35	76
chr1	160286303	160287612	Cacybp	153	49	161	187	206	103	105
chr1	160286303	160287612	Gpr52	153	49	161	187	206	103	105
chr1	160351220	160351720	4930523C07Rik	135	42	73	65	71	18	20
chr1	160351220	160351720	Gpr52	135	42	73	65	71	18	20
chr1	160351786	160352727	4930523C07Rik	196	37	110	116	131	37	86
chr1	160351786	160352727	Ankrd45	196	37	110	116	131	37	86
chr1	160351786	160352727	Cacybp	196	37	110	116	131	37	86
chr1	160351786	160352727	Gpr52	196	37	110	116	131	37	86
chr1	160351786	160352727	Klhl20	196	37	110	116	131	37	86
chr1	160351786	160352727	Mrps14	196	37	110	116	131	37	86
chr1	160351786	160352727	Rabgap1l	196	37	110	116	131	37	86
chr1	160351786	160352727	Rc3h1	196	37	110	116	131	37	86
chr1	160377286	160379061	Gpr52	133	46	86	103	149	46	86
chr1	160534518	160535654	Gpr52	246	45	114	128	168	54	48
chr1	160548139	160548940	Gpr52	330	75	152	149	139	39	99
chr1	16078937	16079437	4930444P10Rik	15	12	13	25	27	14	7
chr1	161195422	161196422	Ankrd45	160	40	88	96	133	31	71
chr1	161195422	161196422	Cenpl	160	40	88	96	133	31	71
chr1	161195422	161196422	Dars2	160	40	88	96	133	31	71
chr1	161195422	161196422	Klhl20	160	40	88	96	133	31	71
chr1	161195422	161196422	Prdx6	160	40	88	96	133	31	71
chr1	161224786	161225286	Prdx6	49	14	34	58	69	25	8
chr1	161249991	161250491	Prdx6	90	21	81	70	71	30	26
chr1	161269328	161269828	Prdx6	39	16	35	46	36	12	12
chr1	161273454	161273954	Prdx6	94	16	48	51	41	14	4
chr1	161379669	161380872	Prdx6	371	81	215	255	258	65	49
chr1	161962912	161963412	Pigc	54	9	21	20	25	6	12
chr1	161976327	161977284	Pigc	151	39	90	104	114	31	69
chr1	161999333	162000846	Dnm3	456	91	233	188	225	66	107
chr1	161999333	162000846	Pigc	456	91	233	188	225	66	107
chr1	161999333	162000846	Suco	456	91	233	188	225	66	107
chr1	162749587	162750087	Prrc2c	29	11	29	28	38	30	51
chr1	162831814	162833501	Fmo1	468	115	297	247	251	111	91
chr1	162831814	162833501	Prrc2c	468	115	297	247	251	111	91
chr1	162831814	162833501	Prrx1	468	115	297	247	251	111	91
chr1	162857986	162859298	Fmo1	322	53	182	111	139	46	25
chr1	163311778	163312943	Prrx1	220	63	196	191	303	66	47
chr1	163337667	163339438	Prrx1	116	56	143	233	297	96	59
chr1	164287363	164287863	Ccdc181	51	11	38	31	37	11	5
chr1	164395001	164395859	Blzf1	170	63	150	160	124	72	84
chr1	164395001	164395859	Ccdc181	170	63	150	160	124	72	84
chr1	164395001	164395859	Nme7	170	63	150	160	124	72	84
chr1	164395001	164395859	Prrx1	170	63	150	160	124	72	84
chr1	164395001	164395859	Scyl3	170	63	150	160	124	72	84
chr1	164395001	164395859	Slc19a2	170	63	150	160	124	72	84
chr1	164461701	164462201	Atp1b1	118	43	67	73	79	19	71
chr1	164474377	164475613	Atp1b1	76	32	118	93	133	98	224
chr1	164474377	164475613	Blzf1	76	32	118	93	133	98	224
chr1	164474377	164475613	Gorab	76	32	118	93	133	98	224
chr1	164474377	164475613	Nme7	76	32	118	93	133	98	224
chr1	164898713	164899450	Atp1b1	133	23	71	60	85	34	61
chr1	164898713	164899450	Ccdc181	133	23	71	60	85	34	61
chr1	164898713	164899450	Fmo1	133	23	71	60	85	34	61
chr1	164898713	164899450	Kifap3	133	23	71	60	85	34	61
chr1	164898713	164899450	Scyl3	133	23	71	60	85	34	61
chr1	164898713	164899450	Sft2d2	133	23	71	60	85	34	61
chr1	164898713	164899450	Slc19a2	133	23	71	60	85	34	61
chr1	165018265	165019106	Ccdc181	165	28	93	66	107	34	78
chr1	165042017	165042775	Atp1b1	106	28	111	111	152	63	120
chr1	165042017	165042775	Sft2d2	106	28	111	111	152	63	120
chr1	165075549	165076215	Ccdc181	263	60	162	138	156	56	175
chr1	165075549	165076215	Gpr161	263	60	162	138	156	56	175
chr1	165075549	165076215	Sft2d2	263	60	162	138	156	56	175
chr1	165186951	165188343	Sft2d2	273	67	182	188	181	70	141
chr1	165281006	165283049	Atp1b1	440	88	202	213	219	71	118
chr1	165281006	165283049	Blzf1	440	88	202	213	219	71	118
chr1	165281006	165283049	Ccdc181	440	88	202	213	219	71	118
chr1	165281006	165283049	Creg1	440	88	202	213	219	71	118
chr1	165281006	165283049	Dcaf6	440	88	202	213	219	71	118
chr1	165281006	165283049	Ddr2	440	88	202	213	219	71	118
chr1	165281006	165283049	Dnm3	440	88	202	213	219	71	118
chr1	165281006	165283049	Fam78b	440	88	202	213	219	71	118
chr1	165281006	165283049	Fmo1	440	88	202	213	219	71	118
chr1	165281006	165283049	Gm16701	440	88	202	213	219	71	118
chr1	165281006	165283049	Gpr161	440	88	202	213	219	71	118
chr1	165281006	165283049	Ildr2	440	88	202	213	219	71	118
chr1	165281006	165283049	Kifap3	440	88	202	213	219	71	118
chr1	165281006	165283049	Mettl18	440	88	202	213	219	71	118
chr1	165281006	165283049	Mpc2	440	88	202	213	219	71	118
chr1	165281006	165283049	Mpzl1	440	88	202	213	219	71	118
chr1	165281006	165283049	Nme7	440	88	202	213	219	71	118
chr1	165281006	165283049	Pigc	440	88	202	213	219	71	118
chr1	165281006	165283049	Pogk	440	88	202	213	219	71	118
chr1	165281006	165283049	Pou2f1	440	88	202	213	219	71	118
chr1	165281006	165283049	Rcsd1	440	88	202	213	219	71	118
chr1	165281006	165283049	Rxrg	440	88	202	213	219	71	118
chr1	165281006	165283049	Scyl3	440	88	202	213	219	71	118
chr1	165281006	165283049	Sft2d2	440	88	202	213	219	71	118
chr1	165281006	165283049	Slc19a2	440	88	202	213	219	71	118
chr1	165281006	165283049	Tada1	440	88	202	213	219	71	118
chr1	165281006	165283049	Tiprl	440	88	202	213	219	71	118
chr1	165281006	165283049	Uhmk1	440	88	202	213	219	71	118
chr1	165301437	165301937	Gpr161	27	14	41	80	68	25	12
chr1	165302392	165303269	Gpr161	112	45	148	232	194	39	76
chr1	16546524	16547024	Stau2	28	13	34	46	55	9	39
chr1	165558663	165559529	Dcaf6	31	12	54	44	79	29	87
chr1	165558663	165559529	Mpc2	31	12	54	44	79	29	87
chr1	165609699	165611089	Mpzl1	597	108	299	301	265	69	102
chr1	165641089	165643493	Atp1b1	210	75	169	136	189	47	60
chr1	165641089	165643493	Blzf1	210	75	169	136	189	47	60
chr1	165641089	165643493	Ccdc181	210	75	169	136	189	47	60
chr1	165641089	165643493	Creg1	210	75	169	136	189	47	60
