chr1	118434576	118436308	Tsn	104	68	207	292	520	141	39
chr1	118457244	118457972	2900060B14Rik	80	50	103	107	176	37	28
chr1	118457244	118457972	Clasp1	80	50	103	107	176	37	28
chr1	118457244	118457972	Nifk	80	50	103	107	176	37	28
chr1	118457244	118457972	Tsn	80	50	103	107	176	37	28
chr1	118476591	118477333	2900060B14Rik	46	22	52	51	52	22	13
chr1	119033272	119034781	Epb41l5	793	226	503	433	506	64	102
chr1	119033272	119034781	Ralb	793	226	503	433	506	64	102
chr1	119033272	119034781	Tmem177	793	226	503	433	506	64	102
chr1	119033272	119034781	Tmem185b	793	226	503	433	506	64	102
chr1	119033272	119034781	Tmem37	793	226	503	433	506	64	102
chr1	119033272	119034781	Tsn	793	226	503	433	506	64	102
chr1	119189530	119190030	Tmem37	38	11	14	40	104	19	12
chr1	119328864	119330049	Epb41l5	251	98	315	426	506	64	46
chr1	119328864	119330049	Inhbb	251	98	315	426	506	64	46
chr1	119328864	119330049	Ralb	251	98	315	426	506	64	46
chr1	119328864	119330049	Steap3	251	98	315	426	506	64	46
chr1	119328864	119330049	Tmem177	251	98	315	426	506	64	46
chr1	119328864	119330049	Tmem185b	251	98	315	426	506	64	46
chr1	119328864	119330049	Tmem37	251	98	315	426	506	64	46
chr1	119388608	119389108	Inhbb	100	18	43	45	81	24	3
chr1	119416640	119417140	Inhbb	29	8	22	26	33	8	3
chr1	119419722	119420688	Inhbb	121	16	64	116	169	44	25
chr1	119419722	119420688	Ralb	121	16	64	116	169	44	25
chr1	119419722	119420688	Tmem185b	121	16	64	116	169	44	25
chr1	119423498	119423998	Inhbb	24	7	18	15	24	6	4
chr1	119471735	119472472	Ralb	62	22	50	71	109	27	9
chr1	119471735	119472472	Tmem185b	62	22	50	71	109	27	9
chr1	119472499	119473409	Ralb	80	26	58	41	90	23	5
chr1	119487806	119488306	Ralb	43	7	38	18	24	8	5
chr1	119533067	119533840	Tmem185b	51	11	42	61	63	13	11
chr1	119642326	119642826	Epb41l5	47	14	27	15	21	3	6
chr1	119863497	119864344	Ptpn4	28	9	28	18	88	15	10
chr1	119863497	119864344	Tmem177	28	9	28	18	88	15	10
chr1	119878842	119879342	Ptpn4	28	10	16	37	123	29	22
chr1	119878842	119879342	Tmem177	28	10	16	37	123	29	22
chr1	119884197	119884950	Tmem177	39	15	32	58	129	17	17
chr1	119899333	119900507	3110009E18Rik	114	22	96	194	448	83	20
chr1	119899333	119900507	C1ql2	114	22	96	194	448	83	20
chr1	119899333	119900507	Dbi	114	22	96	194	448	83	20
chr1	119899333	119900507	Epb41l5	114	22	96	194	448	83	20
chr1	119899333	119900507	Inhbb	114	22	96	194	448	83	20
chr1	119899333	119900507	Nifk	114	22	96	194	448	83	20
chr1	119899333	119900507	Ptpn4	114	22	96	194	448	83	20
chr1	119899333	119900507	Ralb	114	22	96	194	448	83	20
chr1	119899333	119900507	Steap3	114	22	96	194	448	83	20
chr1	119899333	119900507	Tmem177	114	22	96	194	448	83	20
chr1	119899333	119900507	Tmem185b	114	22	96	194	448	83	20
chr1	119899333	119900507	Tmem37	114	22	96	194	448	83	20
chr1	119902441	119902941	Epb41l5	59	17	58	81	155	21	7
chr1	119902441	119902941	Ptpn4	59	17	58	81	155	21	7
chr1	119902441	119902941	Tmem177	59	17	58	81	155	21	7
chr1	119907180	119907680	Tmem177	33	10	33	41	93	14	3
chr1	120115480	120116217	3110009E18Rik	105	62	146	179	211	32	49
chr1	120115480	120116217	C1ql2	105	62	146	179	211	32	49
chr1	120115480	120116217	Dbi	105	62	146	179	211	32	49
chr1	120115480	120116217	Epb41l5	105	62	146	179	211	32	49
chr1	120115480	120116217	Ptpn4	105	62	146	179	211	32	49
chr1	120115480	120116217	Steap3	105	62	146	179	211	32	49
chr1	120115480	120116217	Tmem177	105	62	146	179	211	32	49
chr1	120115480	120116217	Tmem37	105	62	146	179	211	32	49
chr1	120138561	120139556	3110009E18Rik	64	22	62	53	47	15	7
chr1	120138561	120139556	Dbi	64	22	62	53	47	15	7
chr1	120138561	120139556	Steap3	64	22	62	53	47	15	7
chr1	120245650	120246150	C1ql2	33	6	17	15	31	17	23
chr1	120245650	120246150	Steap3	33	6	17	15	31	17	23
chr1	120264735	120265634	C1ql2	192	21	31	15	29	13	42
chr1	120264735	120265634	Steap3	192	21	31	15	29	13	42
chr1	120342072	120342820	C1ql2	99	15	19	17	22	7	12
chr1	120357217	120357935	C1ql2	48	12	27	34	22	11	10
chr1	121314952	121315452	C1ql2	30	9	47	85	236	89	16
chr1	121314952	121315452	Insig2	30	9	47	85	236	89	16
chr1	121314952	121315452	Steap3	30	9	47	85	236	89	16
chr1	121314952	121315452	Tmem37	30	9	47	85	236	89	16
chr1	12409911	12410936	Sulf1	38	15	43	31	43	15	2
chr1	12689466	12689966	Sulf1	101	32	35	31	32	7	5
chr1	12717758	12718495	Sulf1	178	17	25	28	22	11	17
chr1	12835602	12837204	Sulf1	439	54	124	72	108	44	15
chr1	132189992	132190933	Lemd1	1346	293	742	553	884	240	25
chr1	132189992	132190933	Mdm4	1346	293	742	553	884	240	25
chr1	132191136	132192610	Atp2b4	1557	373	923	873	1321	357	45
chr1	132191136	132192610	Fmod	1557	373	923	873	1321	357	45
chr1	132191136	132192610	Lemd1	1557	373	923	873	1321	357	45
chr1	132191136	132192610	Mdm4	1557	373	923	873	1321	357	45
chr1	132191136	132192610	Optc	1557	373	923	873	1321	357	45
chr1	132191136	132192610	Prelp	1557	373	923	873	1321	357	45
chr1	13373447	13374381	A830018L16Rik	1520	200	671	410	649	183	93
chr1	13373447	13374381	Crispld1	1520	200	671	410	649	183	93
chr1	13373447	13374381	Eya1	1520	200	671	410	649	183	93
chr1	13373447	13374381	Msc	1520	200	671	410	649	183	93
chr1	13373447	13374381	Sulf1	1520	200	671	410	649	183	93
chr1	134343510	134345325	Atp2b4	310	40	86	73	168	105	107
chr1	134343510	134345325	Fmod	310	40	86	73	168	105	107
chr1	134343510	134345325	Gpr37l1	310	40	86	73	168	105	107
chr1	134343510	134345325	Kdm5b	310	40	86	73	168	105	107
chr1	134343510	134345325	Optc	310	40	86	73	168	105	107
chr1	134343510	134345325	Prelp	310	40	86	73	168	105	107
chr1	134556153	134557295	Atp2b4	772	77	260	200	459	148	91
chr1	134556153	134557295	Fmod	772	77	260	200	459	148	91
chr1	134556153	134557295	Gpr37l1	772	77	260	200	459	148	91
chr1	134556153	134557295	Kdm5b	772	77	260	200	459	148	91
chr1	134556153	134557295	Optc	772	77	260	200	459	148	91
chr1	134556153	134557295	Prelp	772	77	260	200	459	148	91
chr1	136345461	136346409	Cfh	1009	126	440	332	542	158	157
chr1	136345461	136346409	Gpr37l1	1009	126	440	332	542	158	157
chr1	137898287	137899279	Cfh	888	208	419	355	672	184	74
chr1	137900156	137901046	Cfh	663	247	547	535	860	244	135
chr1	138496593	138497366	Cfh	137	93	175	135	156	50	14
chr1	138962984	138964657	Cfh	1210	109	344	225	393	143	104
chr1	139346683	139347183	Cfh	128	78	151	128	148	16	18
chr1	14108443	14109334	Eya1	80	18	36	50	124	20	17
chr1	14293623	14294678	Eya1	79	24	39	35	68	21	14
chr1	14304428	14304928	Eya1	38	12	16	16	26	4	15
chr1	14513588	14514267	Eya1	44	6	18	20	22	12	1
chr1	146494664	146495382	Brinp3	54	12	28	25	78	38	124
chr1	14739943	14740443	Msc	33	3	15	7	10	5	0
chr1	151579617	151581083	Rnf2	47	13	41	36	88	43	16
chr1	152129534	152130894	1700025G04Rik	56	19	63	53	132	37	5
chr1	152164710	152165838	1700025G04Rik	180	109	263	272	311	45	36
chr1	152164710	152165838	Tsen15	180	109	263	272	311	45	36
chr1	152368691	152369879	Tsen15	84	32	63	30	48	21	23
chr1	152401124	152401624	Colgalt2	35	8	16	16	27	6	14
chr1	152407187	152408070	Tsen15	124	18	31	25	35	19	11
chr1	152414436	152414936	Colgalt2	39	8	19	23	22	7	13
chr1	152556122	152556982	Rgl1	404	122	208	152	174	40	48
chr1	152640125	152641117	Ncf2	83	24	50	79	137	43	25
chr1	152640125	152641117	Rgl1	83	24	50	79	137	43	25
chr1	152768065	152768565	Arpc5	20	7	17	15	52	12	4
chr1	152792699	152793199	Ncf2	173	20	39	23	27	8	29
chr1	152805015	152805515	Ncf2	27	7	14	8	16	3	6
chr1	152810829	152811522	Ncf2	116	55	76	68	45	9	20
chr1	152815208	152815708	Ncf2	68	18	56	49	84	8	9
chr1	152816820	152817774	Arpc5	152	59	160	198	337	46	59
chr1	152816820	152817774	Ncf2	152	59	160	198	337	46	59
chr1	152816820	152817774	Rgl1	152	59	160	198	337	46	59
chr1	152817800	152818300	Ncf2	74	32	84	98	124	28	42
chr1	152904478	152904978	Smg7	71	28	41	48	85	19	34
chr1	152983323	152984169	Nmnat2	25	12	25	28	35	21	24
chr1	153014386	153015146	Nmnat2	91	36	76	81	113	42	41
chr1	153035429	153035929	Nmnat2	112	20	79	78	151	32	8
chr1	153037332	153038147	Nmnat2	86	46	137	149	172	29	31
chr1	15307386	15308082	Kcnb2	25	13	20	12	33	13	6
chr1	153180561	153181061	Lamc2	26	9	22	14	65	5	14
chr1	153187129	153187629	Lamc2	16	8	15	15	12	5	0
chr1	153191871	153192839	Lamc2	111	28	79	67	134	46	10
chr1	153201321	153201994	Lamc2	90	15	36	31	48	20	28
chr1	153307793	153309381	Colgalt2	157	38	123	160	316	106	100
chr1	153307793	153309381	Dhx9	157	38	123	160	316	106	100
chr1	153307793	153309381	Lamc1	157	38	123	160	316	106	100
chr1	153307793	153309381	Lamc2	157	38	123	160	316	106	100
chr1	153307793	153309381	Npl	157	38	123	160	316	106	100
chr1	153307793	153309381	Teddm2	157	38	123	160	316	106	100
chr1	153480321	153481088	Dhx9	16	9	17	6	22	7	1
chr1	153531577	153532678	Dhx9	941	149	263	183	198	41	20
chr1	153531577	153532678	Npl	941	149	263	183	198	41	20
chr1	153540721	153541221	Npl	97	18	19	11	23	9	6
chr1	153550782	153551282	Npl	21	6	8	5	9	2	2
chr1	153561101	153561601	Npl	27	13	30	20	38	18	7
chr1	153593648	153594148	Npl	30	11	23	18	33	12	2
chr1	153598736	153600097	Npl	136	32	96	74	99	31	14
chr1	153635080	153636043	Rgs8	55	17	42	37	98	22	9
chr1	153641512	153642620	Npl	562	175	380	315	445	40	34
chr1	153641512	153642620	Rgs16	562	175	380	315	445	40	34
chr1	153641512	153642620	Rgs8	562	175	380	315	445	40	34
chr1	153641512	153642620	Rnasel	562	175	380	315	445	40	34
chr1	153641512	153642620	Teddm2	562	175	380	315	445	40	34
chr1	153660885	153661583	Rgs16	122	66	166	136	134	37	26
chr1	153660885	153661583	Rgs8	122	66	166	136	134	37	26
chr1	153664572	153665850	Dhx9	306	127	356	307	408	90	65
chr1	153664572	153665850	Lamc1	306	127	356	307	408	90	65
chr1	153664572	153665850	Npl	306	127	356	307	408	90	65
chr1	153664572	153665850	Rgs16	306	127	356	307	408	90	65
chr1	153664572	153665850	Rgs8	306	127	356	307	408	90	65
chr1	153664572	153665850	Rnasel	306	127	356	307	408	90	65
chr1	153664572	153665850	Teddm2	306	127	356	307	408	90	65
chr1	153679116	153680313	Rgs8	146	42	75	55	83	24	105
chr1	153702823	153704107	Rgs16	537	176	358	221	215	29	25
chr1	153702823	153704107	Rgs8	537	176	358	221	215	29	25
chr1	153702823	153704107	Rnasel	537	176	358	221	215	29	25
chr1	153730642	153731142	Rgs16	67	11	27	16	25	11	28
chr1	153746077	153746577	Rgs16	42	29	56	35	47	6	6
chr1	153746077	153746577	Rnasel	42	29	56	35	47	6	6
chr1	153748397	153748897	Rgs16	51	16	31	30	72	26	8
chr1	153748397	153748897	Rnasel	51	16	31	30	72	26	8
chr1	153846800	153847300	Teddm2	29	11	16	8	10	3	4
chr1	153894892	153895392	Glul	19	8	21	8	28	12	8
chr1	154532877	154533640	Cacna1e	39	21	42	34	61	38	49
chr1	154660895	154662440	Cacna1e	100	29	72	73	142	88	116
chr1	154704471	154705293	Cacna1e	95	30	102	59	91	24	30
chr1	154723023	154724442	Cacna1e	159	34	84	70	160	57	63
chr1	154729530	154730030	Cacna1e	20	9	18	12	29	10	12
chr1	154730522	154731022	Cacna1e	25	9	32	24	44	16	27
chr1	155092019	155092860	Ier5	220	57	189	136	177	24	57
chr1	155109244	155110382	Ier5	199	51	97	117	185	74	17
chr1	155109244	155110382	Mr1	199	51	97	117	185	74	17
chr1	155109244	155110382	Stx6	199	51	97	117	185	74	17
chr1	155193053	155193819	Mr1	60	19	62	128	307	57	25
chr1	155193053	155193819	Stx6	60	19	62	128	307	57	25
chr1	155204544	155205361	Mr1	94	24	104	189	497	63	57
chr1	155204544	155205361	Stx6	94	24	104	189	497	63	57
chr1	155209904	155210795	Mr1	137	30	88	102	165	38	37
chr1	155209904	155210795	Stx6	137	30	88	102	165	38	37
chr1	155212457	155213375	Mr1	495	73	149	104	171	49	70
chr1	155212457	155213375	Stx6	495	73	149	104	171	49	70
chr1	155233870	155234698	Acbd6	432	110	339	389	552	96	127
chr1	155233870	155234698	Mr1	432	110	339	389	552	96	127
chr1	155233870	155234698	Stx6	432	110	339	389	552	96	127
chr1	155244044	155245164	Acbd6	747	17	58	59	81	26	42
chr1	155306397	155307241	Acbd6	65	35	99	107	171	66	8
chr1	155306397	155307241	Stx6	65	35	99	107	171	66	8
chr1	155306397	155307241	Xpr1	65	35	99	107	171	66	8
chr1	155427404	155427904	Xpr1	70	17	47	28	38	5	3
chr1	155429245	155429745	Xpr1	47	13	20	19	27	12	3
chr1	155488934	155489702	Acbd6	67	14	63	112	276	59	16
chr1	155488934	155489702	Xpr1	67	14	63	112	276	59	16
chr1	155491009	155492168	Acbd6	184	37	141	138	288	58	20
chr1	155530482	155531408	Acbd6	200	41	119	116	105	23	10
chr1	155564720	155565220	Acbd6	22	8	10	11	27	6	8
chr1	155789994	155790870	Qsox1	130	57	163	172	286	48	40
chr1	156040601	156041101	Tor1aip1	145	17	41	27	46	11	31
chr1	156040601	156041101	Tor1aip2	145	17	41	27	46	11	31
chr1	156042975	156043475	Tor1aip1	26	14	15	19	26	3	4
chr1	156042975	156043475	Tor1aip2	26	14	15	19	26	3	4
chr1	156179775	156180472	Fam163a	97	20	59	51	87	22	31
chr1	156197540	156198040	Fam163a	18	5	14	11	26	8	3
chr1	156230664	156231451	Fam163a	86	18	56	42	52	26	11
chr1	156539819	156540601	Abl2	29	19	23	15	36	16	5
chr1	156539819	156540601	Soat1	29	19	23	15	36	16	5
chr1	156667147	156668092	Tor3a	62	18	49	20	27	8	20
chr1	156677780	156678280	Tor3a	21	13	19	15	15	5	7
chr1	156710420	156711143	Fam20b	51	12	32	43	35	23	16
chr1	157038863	157039984	2810025M15Rik	259	67	288	370	680	99	33
chr1	157038863	157039984	Fam20b	259	67	288	370	680	99	33
chr1	157038863	157039984	Ralgps2	259	67	288	370	680	99	33
chr1	157038863	157039984	Rasal2	259	67	288	370	680	99	33
chr1	157038863	157039984	Soat1	259	67	288	370	680	99	33
chr1	157054828	157056353	Cryzl2	227	127	361	329	406	95	12
chr1	157054828	157056353	Ralgps2	227	127	361	329	406	95	12
chr1	157243313	157244775	2810025M15Rik	304	86	275	280	683	213	81
chr1	157243313	157244775	Cryzl2	304	86	275	280	683	213	81
chr1	157243313	157244775	Fam163a	304	86	275	280	683	213	81
chr1	157243313	157244775	Rasal2	304	86	275	280	683	213	81
chr1	157425953	157426453	2810025M15Rik	39	15	37	37	59	15	8
chr1	157425953	157426453	Cryzl2	39	15	37	37	59	15	8
chr1	157425953	157426453	Rasal2	39	15	37	37	59	15	8
chr1	157439808	157440622	2810025M15Rik	331	138	233	163	153	15	20
chr1	157439808	157440622	Cryzl2	331	138	233	163	153	15	20
chr1	157439808	157440622	Rasal2	331	138	233	163	153	15	20
chr1	157442834	157443803	2810025M15Rik	330	67	133	80	80	23	103
chr1	157442834	157443803	Cryzl2	330	67	133	80	80	23	103
chr1	157442834	157443803	Rasal2	330	67	133	80	80	23	103
chr1	157446236	157446736	Cryzl2	39	6	18	24	32	7	24
chr1	157447149	157447649	Cryzl2	58	16	42	25	35	17	30
chr1	158343056	158343822	Brinp2	61	16	30	39	51	8	18
chr1	158364441	158364941	Astn1	78	31	53	53	63	16	13
chr1	158364441	158364941	Brinp2	78	31	53	53	63	16	13
chr1	158405786	158406713	Astn1	63	21	49	48	91	41	44
chr1	158405786	158406713	Brinp2	63	21	49	48	91	41	44
chr1	159413413	159414326	Tnr	70	32	81	100	194	43	25
chr1	159510147	159511090	Tnr	41	14	24	23	25	14	7
chr1	159517670	159518170	Tnr	29	3	14	14	30	14	17
chr1	159532838	159533602	Tnr	49	15	25	37	81	19	24
chr1	159551508	159552444	Tnr	189	67	107	101	173	45	27
chr1	159569816	159571001	Tnr	91	34	72	67	132	54	37
chr1	159580294	159581373	Tnr	60	18	40	72	109	47	24
chr1	159594065	159594799	Tnr	83	35	81	65	97	27	12
chr1	159614569	159615575	4930523C07Rik	85	35	118	182	442	144	92
chr1	159614569	159615575	Cop1	85	35	118	182	442	144	92
chr1	159614569	159615575	Gpr52	85	35	118	182	442	144	92
chr1	159614569	159615575	Tnr	85	35	118	182	442	144	92
chr1	159821949	159822877	4930523C07Rik	41	16	29	24	119	81	50
chr1	160036953	160037453	4930523C07Rik	27	9	19	8	27	10	16
chr1	160148895	160149839	4930523C07Rik	70	17	42	48	64	29	31
chr1	160148895	160149839	Mrps14	70	17	42	48	64	29	31
chr1	160183964	160184958	Mrps14	51	22	26	24	55	21	9
chr1	160259886	160261056	4930523C07Rik	83	21	65	57	129	48	21
chr1	160259886	160261056	Cacybp	83	21	65	57	129	48	21
chr1	160259886	160261056	Mrps14	83	21	65	57	129	48	21
chr1	160277907	160278708	Gpr52	36	21	49	73	199	31	12
chr1	160277907	160278708	Mrps14	36	21	49	73	199	31	12
chr1	160286303	160287612	Cacybp	104	83	174	263	607	103	36
chr1	160286303	160287612	Gpr52	104	83	174	263	607	103	36
chr1	160351220	160351720	4930523C07Rik	87	38	113	109	235	75	95
chr1	160351220	160351720	Gpr52	87	38	113	109	235	75	95
chr1	160351786	160352727	4930523C07Rik	150	68	188	227	494	120	113
chr1	160351786	160352727	Ankrd45	150	68	188	227	494	120	113
chr1	160351786	160352727	Cacybp	150	68	188	227	494	120	113
chr1	160351786	160352727	Gpr52	150	68	188	227	494	120	113
chr1	160351786	160352727	Klhl20	150	68	188	227	494	120	113
chr1	160351786	160352727	Mrps14	150	68	188	227	494	120	113
chr1	160351786	160352727	Rabgap1l	150	68	188	227	494	120	113
chr1	160351786	160352727	Rc3h1	150	68	188	227	494	120	113
chr1	160377286	160379061	Gpr52	93	22	52	54	82	27	23
chr1	160534518	160535654	Gpr52	145	78	101	129	193	39	14
chr1	160548139	160548940	Gpr52	129	41	99	72	86	10	58
chr1	16078937	16079437	4930444P10Rik	12	4	17	16	13	10	0
chr1	161195422	161196422	Ankrd45	249	61	154	108	240	51	33
chr1	161195422	161196422	Cenpl	249	61	154	108	240	51	33
chr1	161195422	161196422	Dars2	249	61	154	108	240	51	33
chr1	161195422	161196422	Klhl20	249	61	154	108	240	51	33
chr1	161195422	161196422	Prdx6	249	61	154	108	240	51	33
chr1	161224786	161225286	Prdx6	25	8	18	19	35	8	6
chr1	161249991	161250491	Prdx6	186	24	36	12	35	10	31
chr1	161269328	161269828	Prdx6	40	9	15	21	17	6	11
chr1	161273454	161273954	Prdx6	25	6	29	6	26	8	4
chr1	161379669	161380872	Prdx6	84	33	65	61	112	31	10
chr1	161962912	161963412	Pigc	37	5	19	10	12	4	1
chr1	161976327	161977284	Pigc	85	24	46	30	45	12	16
chr1	161999333	162000846	Dnm3	554	88	231	145	200	54	71
chr1	161999333	162000846	Pigc	554	88	231	145	200	54	71
chr1	161999333	162000846	Suco	554	88	231	145	200	54	71
chr1	162749587	162750087	Prrc2c	21	7	12	11	22	16	5
chr1	162831814	162833501	Fmo1	325	96	142	100	148	59	16
chr1	162831814	162833501	Prrc2c	325	96	142	100	148	59	16
chr1	162831814	162833501	Prrx1	325	96	142	100	148	59	16
chr1	162857986	162859298	Fmo1	206	33	71	66	139	60	44
chr1	163311778	163312943	Prrx1	1005	80	196	69	69	22	55
chr1	163337667	163339438	Prrx1	79	31	63	54	132	23	13
chr1	164287363	164287863	Ccdc181	35	11	19	24	33	7	5
chr1	164395001	164395859	Blzf1	99	46	85	81	157	87	64
chr1	164395001	164395859	Ccdc181	99	46	85	81	157	87	64
chr1	164395001	164395859	Nme7	99	46	85	81	157	87	64
chr1	164395001	164395859	Prrx1	99	46	85	81	157	87	64
chr1	164395001	164395859	Scyl3	99	46	85	81	157	87	64
chr1	164395001	164395859	Slc19a2	99	46	85	81	157	87	64
chr1	164461701	164462201	Atp1b1	41	13	31	27	37	15	35
chr1	164474377	164475613	Atp1b1	57	26	60	40	147	89	120
chr1	164474377	164475613	Blzf1	57	26	60	40	147	89	120
chr1	164474377	164475613	Gorab	57	26	60	40	147	89	120
chr1	164474377	164475613	Nme7	57	26	60	40	147	89	120
chr1	164898713	164899450	Atp1b1	195	28	84	87	167	75	133
chr1	164898713	164899450	Ccdc181	195	28	84	87	167	75	133
chr1	164898713	164899450	Fmo1	195	28	84	87	167	75	133
chr1	164898713	164899450	Kifap3	195	28	84	87	167	75	133
chr1	164898713	164899450	Scyl3	195	28	84	87	167	75	133
chr1	164898713	164899450	Sft2d2	195	28	84	87	167	75	133
chr1	164898713	164899450	Slc19a2	195	28	84	87	167	75	133
chr1	165018265	165019106	Ccdc181	106	23	60	55	114	35	28
chr1	165042017	165042775	Atp1b1	51	20	55	82	196	111	99
chr1	165042017	165042775	Sft2d2	51	20	55	82	196	111	99
chr1	165075549	165076215	Ccdc181	89	28	101	108	201	58	123
chr1	165075549	165076215	Gpr161	89	28	101	108	201	58	123
chr1	165075549	165076215	Sft2d2	89	28	101	108	201	58	123
chr1	165186951	165188343	Sft2d2	101	27	75	70	73	25	50
chr1	165281006	165283049	Atp1b1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Blzf1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Ccdc181	1751	221	663	499	927	316	63
chr1	165281006	165283049	Creg1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Dcaf6	1751	221	663	499	927	316	63
chr1	165281006	165283049	Ddr2	1751	221	663	499	927	316	63
chr1	165281006	165283049	Dnm3	1751	221	663	499	927	316	63
chr1	165281006	165283049	Fam78b	1751	221	663	499	927	316	63
chr1	165281006	165283049	Fmo1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Gm16701	1751	221	663	499	927	316	63
chr1	165281006	165283049	Gpr161	1751	221	663	499	927	316	63
chr1	165281006	165283049	Ildr2	1751	221	663	499	927	316	63
chr1	165281006	165283049	Kifap3	1751	221	663	499	927	316	63
chr1	165281006	165283049	Mettl18	1751	221	663	499	927	316	63
chr1	165281006	165283049	Mpc2	1751	221	663	499	927	316	63
chr1	165281006	165283049	Mpzl1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Nme7	1751	221	663	499	927	316	63
chr1	165281006	165283049	Pigc	1751	221	663	499	927	316	63
chr1	165281006	165283049	Pogk	1751	221	663	499	927	316	63
chr1	165281006	165283049	Pou2f1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Rcsd1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Rxrg	1751	221	663	499	927	316	63
chr1	165281006	165283049	Scyl3	1751	221	663	499	927	316	63
chr1	165281006	165283049	Sft2d2	1751	221	663	499	927	316	63
chr1	165281006	165283049	Slc19a2	1751	221	663	499	927	316	63
chr1	165281006	165283049	Tada1	1751	221	663	499	927	316	63
chr1	165281006	165283049	Tiprl	1751	221	663	499	927	316	63
chr1	165281006	165283049	Uhmk1	1751	221	663	499	927	316	63
chr1	165301437	165301937	Gpr161	20	7	21	24	47	8	10
chr1	165302392	165303269	Gpr161	66	24	71	82	74	13	25
chr1	16546524	16547024	Stau2	24	5	20	13	28	12	5
chr1	165558663	165559529	Dcaf6	34	14	25	36	70	28	32
chr1	165558663	165559529	Mpc2	34	14	25	36	70	28	32
chr1	165609699	165611089	Mpzl1	262	117	192	123	179	43	82
chr1	165641089	165643493	Atp1b1	1681	189	404	313	689	301	172
chr1	165641089	165643493	Blzf1	1681	189	404	313	689	301	172
chr1	165641089	165643493	Ccdc181	1681	189	404	313	689	301	172
chr1	165641089	165643493	Creg1	1681	189	404	313	689	301	172
