chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	12835602	12837204	Sulf1	615	624	710	621	583	593	392
chr1	132189992	132190933	Lemd1	717	938	1018	1117	829	1193	117
chr1	132189992	132190933	Mdm4	717	938	1018	1117	829	1193	117
chr1	132191136	132192610	Atp2b4	714	783	1007	1021	901	1479	109
chr1	132191136	132192610	Fmod	714	783	1007	1021	901	1479	109
chr1	132191136	132192610	Lemd1	714	783	1007	1021	901	1479	109
chr1	132191136	132192610	Mdm4	714	783	1007	1021	901	1479	109
chr1	132191136	132192610	Optc	714	783	1007	1021	901	1479	109
chr1	132191136	132192610	Prelp	714	783	1007	1021	901	1479	109
chr1	13373447	13374381	A830018L16Rik	1252	1412	1908	1911	1632	2159	548
chr1	13373447	13374381	Crispld1	1252	1412	1908	1911	1632	2159	548
chr1	13373447	13374381	Eya1	1252	1412	1908	1911	1632	2159	548
chr1	13373447	13374381	Msc	1252	1412	1908	1911	1632	2159	548
chr1	13373447	13374381	Sulf1	1252	1412	1908	1911	1632	2159	548
chr1	134343510	134345325	Atp2b4	645	720	820	753	774	2059	581
chr1	134343510	134345325	Fmod	645	720	820	753	774	2059	581
chr1	134343510	134345325	Gpr37l1	645	720	820	753	774	2059	581
chr1	134343510	134345325	Kdm5b	645	720	820	753	774	2059	581
chr1	134343510	134345325	Optc	645	720	820	753	774	2059	581
chr1	134343510	134345325	Prelp	645	720	820	753	774	2059	581
chr1	134556153	134557295	Atp2b4	869	1031	1232	1454	1105	2128	287
chr1	134556153	134557295	Fmod	869	1031	1232	1454	1105	2128	287
chr1	134556153	134557295	Gpr37l1	869	1031	1232	1454	1105	2128	287
chr1	134556153	134557295	Kdm5b	869	1031	1232	1454	1105	2128	287
chr1	134556153	134557295	Optc	869	1031	1232	1454	1105	2128	287
chr1	134556153	134557295	Prelp	869	1031	1232	1454	1105	2128	287
chr1	136345461	136346409	Cfh	992	1216	1516	1591	1311	1919	745
chr1	136345461	136346409	Gpr37l1	992	1216	1516	1591	1311	1919	745
chr1	137898287	137899279	Cfh	967	953	1402	1437	1210	2196	1370
chr1	137900156	137901046	Cfh	1176	1026	1364	1372	1026	1373	520
chr1	138496593	138497366	Cfh	526	564	836	770	579	782	384
chr1	138962984	138964657	Cfh	1246	1108	1278	1270	1206	1387	976
chr1	139346683	139347183	Cfh	342	387	946	910	864	1069	431
chr1	14108443	14109334	Eya1	70	87	476	362	623	858	1571
chr1	14293623	14294678	Eya1	54	76	265	243	273	262	249
chr1	14304428	14304928	Eya1	140	129	131	104	97	88	43
chr1	14513588	14514267	Eya1	120	71	185	102	207	1075	145
chr1	146494664	146495382	Brinp3	205	203	215	190	219	194	449
chr1	14739943	14740443	Msc	144	125	208	178	161	238	532
chr1	151579617	151581083	Rnf2	48	42	80	53	106	286	623
chr1	152129534	152130894	1700025G04Rik	87	127	253	271	190	241	120
chr1	152164710	152165838	1700025G04Rik	284	432	561	662	401	468	48
chr1	152164710	152165838	Tsen15	284	432	561	662	401	468	48
chr1	152368691	152369879	Tsen15	123	150	206	171	183	257	561
chr1	152401124	152401624	Colgalt2	76	82	75	105	83	116	388
chr1	152407187	152408070	Tsen15	100	83	96	59	119	136	46
chr1	152414436	152414936	Colgalt2	40	29	91	56	88	194	30
chr1	152556122	152556982	Rgl1	508	472	756	767	491	484	55
chr1	152640125	152641117	Ncf2	71	69	266	330	387	519	515
chr1	152640125	152641117	Rgl1	71	69	266	330	387	519	515
chr1	152768065	152768565	Arpc5	191	170	246	227	172	315	429
chr1	152792699	152793199	Ncf2	87	62	85	27	39	176	12
chr1	152805015	152805515	Ncf2	20	37	43	48	41	66	17
chr1	152810829	152811522	Ncf2	323	239	193	213	108	153	19
chr1	152815208	152815708	Ncf2	162	182	508	509	357	357	97
chr1	152816820	152817774	Arpc5	234	289	515	474	399	480	432
chr1	152816820	152817774	Ncf2	234	289	515	474	399	480	432
chr1	152816820	152817774	Rgl1	234	289	515	474	399	480	432
chr1	152817800	152818300	Ncf2	64	88	116	103	105	176	128
chr1	152904478	152904978	Smg7	245	238	365	319	251	427	139
chr1	152983323	152984169	Nmnat2	33	38	63	52	74	203	398
chr1	153014386	153015146	Nmnat2	65	107	147	129	167	367	107
chr1	153035429	153035929	Nmnat2	172	183	343	408	280	350	300
chr1	153037332	153038147	Nmnat2	290	400	646	648	499	502	75
chr1	15307386	15308082	Kcnb2	63	55	100	77	109	190	99
chr1	153180561	153181061	Lamc2	19	18	71	93	93	193	422
chr1	153187129	153187629	Lamc2	29	56	30	29	30	95	13
chr1	153191871	153192839	Lamc2	129	139	310	325	295	439	105
chr1	153201321	153201994	Lamc2	49	50	37	40	52	108	284
chr1	153307793	153309381	Colgalt2	136	135	337	370	451	939	354
chr1	153307793	153309381	Dhx9	136	135	337	370	451	939	354
chr1	153307793	153309381	Lamc1	136	135	337	370	451	939	354
chr1	153307793	153309381	Lamc2	136	135	337	370	451	939	354
chr1	153307793	153309381	Npl	136	135	337	370	451	939	354
chr1	153307793	153309381	Teddm2	136	135	337	370	451	939	354
chr1	153480321	153481088	Dhx9	111	118	123	101	96	135	100
chr1	153531577	153532678	Dhx9	418	374	285	346	306	372	36
chr1	153531577	153532678	Npl	418	374	285	346	306	372	36
chr1	153540721	153541221	Npl	92	66	58	52	64	76	34
chr1	153550782	153551282	Npl	93	89	104	132	84	105	56
chr1	153561101	153561601	Npl	43	69	76	57	51	190	15
chr1	153593648	153594148	Npl	47	45	49	71	56	165	21
chr1	153598736	153600097	Npl	134	267	210	157	142	362	90
chr1	153635080	153636043	Rgs8	42	40	210	230	200	249	51
chr1	153641512	153642620	Npl	731	799	1057	1260	976	750	551
chr1	153641512	153642620	Rgs16	731	799	1057	1260	976	750	551
chr1	153641512	153642620	Rgs8	731	799	1057	1260	976	750	551
chr1	153641512	153642620	Rnasel	731	799	1057	1260	976	750	551
chr1	153641512	153642620	Teddm2	731	799	1057	1260	976	750	551
chr1	153660885	153661583	Rgs16	208	293	355	325	245	278	101
chr1	153660885	153661583	Rgs8	208	293	355	325	245	278	101
chr1	153664572	153665850	Dhx9	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Lamc1	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Npl	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Rgs16	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Rgs8	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Rnasel	525	613	1081	1041	888	1027	228
chr1	153664572	153665850	Teddm2	525	613	1081	1041	888	1027	228
chr1	153679116	153680313	Rgs8	87	133	168	153	213	205	225
chr1	153702823	153704107	Rgs16	665	655	679	633	490	533	66
chr1	153702823	153704107	Rgs8	665	655	679	633	490	533	66
chr1	153702823	153704107	Rnasel	665	655	679	633	490	533	66
chr1	153730642	153731142	Rgs16	30	69	43	47	55	71	30
chr1	153746077	153746577	Rgs16	127	187	188	193	165	138	28
chr1	153746077	153746577	Rnasel	127	187	188	193	165	138	28
chr1	153748397	153748897	Rgs16	141	150	162	167	139	142	29
chr1	153748397	153748897	Rnasel	141	150	162	167	139	142	29
chr1	153846800	153847300	Teddm2	34	44	91	72	61	108	105
chr1	153894892	153895392	Glul	121	140	246	219	236	281	189
chr1	154532877	154533640	Cacna1e	69	81	104	93	126	294	103
chr1	154660895	154662440	Cacna1e	178	225	393	265	373	647	905
chr1	154704471	154705293	Cacna1e	210	248	198	164	201	173	124
chr1	154723023	154724442	Cacna1e	333	385	608	544	602	1011	215
chr1	154729530	154730030	Cacna1e	69	60	148	130	125	242	195
chr1	154730522	154731022	Cacna1e	51	68	125	149	114	194	293
chr1	155092019	155092860	Ier5	283	355	484	509	343	328	58
chr1	155109244	155110382	Ier5	111	131	168	192	166	331	102
chr1	155109244	155110382	Mr1	111	131	168	192	166	331	102
chr1	155109244	155110382	Stx6	111	131	168	192	166	331	102
chr1	155193053	155193819	Mr1	39	62	231	264	255	924	80
chr1	155193053	155193819	Stx6	39	62	231	264	255	924	80
chr1	155204544	155205361	Mr1	71	123	439	447	390	449	108
chr1	155204544	155205361	Stx6	71	123	439	447	390	449	108
chr1	155209904	155210795	Mr1	130	203	396	307	461	519	135
chr1	155209904	155210795	Stx6	130	203	396	307	461	519	135
chr1	155212457	155213375	Mr1	380	368	441	470	382	602	68
chr1	155212457	155213375	Stx6	380	368	441	470	382	602	68
chr1	155233870	155234698	Acbd6	272	310	512	579	494	784	146
chr1	155233870	155234698	Mr1	272	310	512	579	494	784	146
chr1	155233870	155234698	Stx6	272	310	512	579	494	784	146
chr1	155244044	155245164	Acbd6	336	282	382	330	309	491	74
chr1	155306397	155307241	Acbd6	192	250	291	228	239	907	49
chr1	155306397	155307241	Stx6	192	250	291	228	239	907	49
chr1	155306397	155307241	Xpr1	192	250	291	228	239	907	49
chr1	155427404	155427904	Xpr1	218	203	224	263	188	150	23
chr1	155429245	155429745	Xpr1	25	23	64	54	55	107	23
chr1	155488934	155489702	Acbd6	59	74	261	287	285	516	105
chr1	155488934	155489702	Xpr1	59	74	261	287	285	516	105
chr1	155491009	155492168	Acbd6	205	324	472	436	422	330	41
chr1	155530482	155531408	Acbd6	323	308	290	437	184	134	43
chr1	155564720	155565220	Acbd6	33	55	52	67	29	73	166
chr1	155789994	155790870	Qsox1	173	357	492	531	473	381	33
chr1	156040601	156041101	Tor1aip1	448	553	742	716	590	695	435
chr1	156040601	156041101	Tor1aip2	448	553	742	716	590	695	435
chr1	156042975	156043475	Tor1aip1	67	82	134	108	110	151	190
chr1	156042975	156043475	Tor1aip2	67	82	134	108	110	151	190
chr1	156179775	156180472	Fam163a	73	75	168	181	224	731	159
chr1	156197540	156198040	Fam163a	15	22	32	35	51	204	18
chr1	156230664	156231451	Fam163a	57	58	104	51	99	327	36
chr1	156539819	156540601	Abl2	43	55	112	107	129	227	183
chr1	156539819	156540601	Soat1	43	55	112	107	129	227	183
chr1	156667147	156668092	Tor3a	50	70	87	78	91	113	171
chr1	156677780	156678280	Tor3a	16	18	35	15	23	88	62
chr1	156710420	156711143	Fam20b	56	32	55	51	68	97	33
chr1	157038863	157039984	2810025M15Rik	269	589	1294	1643	1284	1362	324
chr1	157038863	157039984	Fam20b	269	589	1294	1643	1284	1362	324
chr1	157038863	157039984	Ralgps2	269	589	1294	1643	1284	1362	324
chr1	157038863	157039984	Rasal2	269	589	1294	1643	1284	1362	324
chr1	157038863	157039984	Soat1	269	589	1294	1643	1284	1362	324
chr1	157054828	157056353	Cryzl2	245	404	458	460	416	566	47
chr1	157054828	157056353	Ralgps2	245	404	458	460	416	566	47
chr1	157243313	157244775	2810025M15Rik	246	328	544	499	584	830	379
chr1	157243313	157244775	Cryzl2	246	328	544	499	584	830	379
chr1	157243313	157244775	Fam163a	246	328	544	499	584	830	379
chr1	157243313	157244775	Rasal2	246	328	544	499	584	830	379
chr1	157425953	157426453	2810025M15Rik	34	86	204	184	156	215	30
chr1	157425953	157426453	Cryzl2	34	86	204	184	156	215	30
chr1	157425953	157426453	Rasal2	34	86	204	184	156	215	30
chr1	157439808	157440622	2810025M15Rik	488	475	433	549	297	203	106
chr1	157439808	157440622	Cryzl2	488	475	433	549	297	203	106
chr1	157439808	157440622	Rasal2	488	475	433	549	297	203	106
chr1	157442834	157443803	2810025M15Rik	302	265	247	265	232	217	275
chr1	157442834	157443803	Cryzl2	302	265	247	265	232	217	275
chr1	157442834	157443803	Rasal2	302	265	247	265	232	217	275
chr1	157446236	157446736	Cryzl2	82	71	66	85	77	96	131
chr1	157447149	157447649	Cryzl2	96	79	70	43	53	87	22
chr1	158343056	158343822	Brinp2	156	124	190	171	165	127	49
chr1	158364441	158364941	Astn1	212	221	221	202	219	168	90
chr1	158364441	158364941	Brinp2	212	221	221	202	219	168	90
chr1	158405786	158406713	Astn1	65	64	104	68	115	271	169
chr1	158405786	158406713	Brinp2	65	64	104	68	115	271	169
chr1	159413413	159414326	Tnr	180	221	666	715	584	517	86
chr1	159510147	159511090	Tnr	55	64	76	57	74	171	112
chr1	159517670	159518170	Tnr	32	42	77	58	86	216	738
chr1	159532838	159533602	Tnr	59	39	62	71	65	186	292
chr1	159551508	159552444	Tnr	204	243	265	262	232	324	60
chr1	159569816	159571001	Tnr	157	201	206	188	185	292	100
chr1	159580294	159581373	Tnr	75	66	186	147	182	299	125
chr1	159594065	159594799	Tnr	351	478	720	849	547	247	31
chr1	159614569	159615575	4930523C07Rik	97	202	574	526	606	1320	727
chr1	159614569	159615575	Cop1	97	202	574	526	606	1320	727
chr1	159614569	159615575	Gpr52	97	202	574	526	606	1320	727
chr1	159614569	159615575	Tnr	97	202	574	526	606	1320	727
chr1	159821949	159822877	4930523C07Rik	35	35	105	46	168	680	341
chr1	160036953	160037453	4930523C07Rik	33	30	53	43	62	71	72
chr1	160148895	160149839	4930523C07Rik	86	131	188	131	190	575	605
chr1	160148895	160149839	Mrps14	86	131	188	131	190	575	605
chr1	160183964	160184958	Mrps14	178	161	279	228	260	408	295
chr1	160259886	160261056	4930523C07Rik	129	182	303	339	298	457	75
chr1	160259886	160261056	Cacybp	129	182	303	339	298	457	75
chr1	160259886	160261056	Mrps14	129	182	303	339	298	457	75
chr1	160277907	160278708	Gpr52	69	125	666	734	711	847	391
chr1	160277907	160278708	Mrps14	69	125	666	734	711	847	391
chr1	160286303	160287612	Cacybp	156	245	707	876	697	410	396
chr1	160286303	160287612	Gpr52	156	245	707	876	697	410	396
chr1	160351220	160351720	4930523C07Rik	133	158	220	223	210	284	85
chr1	160351220	160351720	Gpr52	133	158	220	223	210	284	85
chr1	160351786	160352727	4930523C07Rik	542	603	843	821	795	1316	612
chr1	160351786	160352727	Ankrd45	542	603	843	821	795	1316	612
chr1	160351786	160352727	Cacybp	542	603	843	821	795	1316	612
chr1	160351786	160352727	Gpr52	542	603	843	821	795	1316	612
chr1	160351786	160352727	Klhl20	542	603	843	821	795	1316	612
chr1	160351786	160352727	Mrps14	542	603	843	821	795	1316	612
chr1	160351786	160352727	Rabgap1l	542	603	843	821	795	1316	612
chr1	160351786	160352727	Rc3h1	542	603	843	821	795	1316	612
chr1	160377286	160379061	Gpr52	155	151	370	332	365	510	355
chr1	160534518	160535654	Gpr52	576	686	1076	1006	883	350	155
chr1	160548139	160548940	Gpr52	184	123	170	129	173	174	491
chr1	16078937	16079437	4930444P10Rik	22	33	26	28	39	160	40
chr1	161195422	161196422	Ankrd45	1192	1104	2074	2039	1513	1444	666
chr1	161195422	161196422	Cenpl	1192	1104	2074	2039	1513	1444	666
chr1	161195422	161196422	Dars2	1192	1104	2074	2039	1513	1444	666
chr1	161195422	161196422	Klhl20	1192	1104	2074	2039	1513	1444	666
chr1	161195422	161196422	Prdx6	1192	1104	2074	2039	1513	1444	666
chr1	161224786	161225286	Prdx6	34	53	184	204	153	192	133
chr1	161249991	161250491	Prdx6	278	296	288	261	218	161	131
chr1	161269328	161269828	Prdx6	47	40	117	108	81	101	7
chr1	161273454	161273954	Prdx6	180	87	160	97	133	187	10
chr1	161379669	161380872	Prdx6	194	288	732	650	643	458	282
chr1	161962912	161963412	Pigc	108	74	90	83	86	74	137
chr1	161976327	161977284	Pigc	231	196	239	220	265	305	534
chr1	161999333	162000846	Dnm3	608	532	763	779	715	872	167
chr1	161999333	162000846	Pigc	608	532	763	779	715	872	167
chr1	161999333	162000846	Suco	608	532	763	779	715	872	167
chr1	162749587	162750087	Prrc2c	36	31	57	16	54	173	101
chr1	162831814	162833501	Fmo1	811	667	673	493	475	714	298
chr1	162831814	162833501	Prrc2c	811	667	673	493	475	714	298
chr1	162831814	162833501	Prrx1	811	667	673	493	475	714	298
chr1	162857986	162859298	Fmo1	257	209	349	318	338	318	87
chr1	163311778	163312943	Prrx1	868	580	587	600	415	370	129
chr1	163337667	163339438	Prrx1	187	337	666	666	507	659	611
chr1	164287363	164287863	Ccdc181	40	41	67	48	95	233	26
chr1	164395001	164395859	Blzf1	193	242	232	200	292	748	762
chr1	164395001	164395859	Ccdc181	193	242	232	200	292	748	762
chr1	164395001	164395859	Nme7	193	242	232	200	292	748	762
chr1	164395001	164395859	Prrx1	193	242	232	200	292	748	762
chr1	164395001	164395859	Scyl3	193	242	232	200	292	748	762
chr1	164395001	164395859	Slc19a2	193	242	232	200	292	748	762
chr1	164461701	164462201	Atp1b1	125	79	209	123	149	464	519
chr1	164474377	164475613	Atp1b1	100	164	266	190	296	620	416
chr1	164474377	164475613	Blzf1	100	164	266	190	296	620	416
chr1	164474377	164475613	Gorab	100	164	266	190	296	620	416
chr1	164474377	164475613	Nme7	100	164	266	190	296	620	416
chr1	164898713	164899450	Atp1b1	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Ccdc181	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Fmo1	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Kifap3	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Scyl3	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Sft2d2	579	705	1225	1034	1244	1720	475
chr1	164898713	164899450	Slc19a2	579	705	1225	1034	1244	1720	475
chr1	165018265	165019106	Ccdc181	617	655	1246	1101	1160	1379	571
chr1	165042017	165042775	Atp1b1	63	122	274	175	367	873	349
chr1	165042017	165042775	Sft2d2	63	122	274	175	367	873	349
chr1	165075549	165076215	Ccdc181	352	368	658	553	632	981	572
chr1	165075549	165076215	Gpr161	352	368	658	553	632	981	572
chr1	165075549	165076215	Sft2d2	352	368	658	553	632	981	572
chr1	165186951	165188343	Sft2d2	176	219	264	203	263	284	72
chr1	165281006	165283049	Atp1b1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Blzf1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Ccdc181	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Creg1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Dcaf6	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Ddr2	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Dnm3	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Fam78b	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Fmo1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Gm16701	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Gpr161	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Ildr2	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Kifap3	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Mettl18	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Mpc2	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Mpzl1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Nme7	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Pigc	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Pogk	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Pou2f1	1738	1566	2252	2078	1809	2056	324
chr1	165281006	165283049	Rcsd1	1738	1566	2252	2078	1809	2056	324
