chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	106148349	106149191	Relch	88	47	73	50	67	15	4
chr1	106199234	106200661	Bcl2	670	229	406	279	321	70	79
chr1	106199234	106200661	Gm7160	670	229	406	279	321	70	79
chr1	106199234	106200661	Kdsr	670	229	406	279	321	70	79
chr1	106199234	106200661	Phlpp1	670	229	406	279	321	70	79
chr1	106199234	106200661	Pign	670	229	406	279	321	70	79
chr1	106199234	106200661	Relch	670	229	406	279	321	70	79
chr1	106199234	106200661	Vps4b	670	229	406	279	321	70	79
chr1	106199234	106200661	Zcchc2	670	229	406	279	321	70	79
chr1	106702667	106703626	Bcl2	62	34	93	81	127	24	9
chr1	106702667	106703626	Kdsr	62	34	93	81	127	24	9
chr1	106702667	106703626	Vps4b	62	34	93	81	127	24	9
chr1	10757053	10757668	Prex2	13	11	20	17	29	7	0
chr1	108023137	108024430	Pign	69	32	63	46	47	12	8
chr1	108023137	108024430	Relch	69	32	63	46	47	12	8
chr1	108181319	108182864	Vps4b	68	57	150	126	202	39	18
chr1	109971676	109972557	Cdh7	60	34	55	48	63	10	7
chr1	109972576	109973076	Cdh7	47	14	23	24	23	6	1
chr1	109985401	109985901	Cdh7	31	7	13	15	15	2	7
chr1	11033436	11033936	Prex2	31	8	16	15	25	5	16
chr1	11065084	11065851	Prex2	38	11	31	16	24	12	18
chr1	111699014	111699859	Dsel	55	26	37	28	49	14	3
chr1	111863906	111864406	Dsel	90	21	49	50	58	28	17
chr1	112416282	112417570	Dsel	91	18	34	27	59	17	17
chr1	11329382	11330725	Prex2	313	34	57	44	48	14	6
chr1	118322344	118322844	Nifk	36	5	21	10	17	10	5
chr1	118322344	118322844	Tsn	36	5	21	10	17	10	5
chr1	118434621	118435641	2900060B14Rik	79	52	170	239	396	109	30
chr1	118434621	118435641	Clasp1	79	52	170	239	396	109	30
chr1	118434621	118435641	Nifk	79	52	170	239	396	109	30
chr1	118434621	118435641	Ralb	79	52	170	239	396	109	30
chr1	118434621	118435641	Tsn	79	52	170	239	396	109	30
chr1	118480434	118481218	2900060B14Rik	29	20	64	54	71	16	4
chr1	118481261	118481761	2900060B14Rik	44	31	79	86	96	23	36
chr1	118481261	118481761	Nifk	44	31	79	86	96	23	36
chr1	118776526	118777513	Epb41l5	273	85	230	207	277	50	9
chr1	118776526	118777513	Gli2	273	85	230	207	277	50	9
chr1	118776526	118777513	Nifk	273	85	230	207	277	50	9
chr1	118776526	118777513	Ralb	273	85	230	207	277	50	9
chr1	118776526	118777513	Steap3	273	85	230	207	277	50	9
chr1	118776526	118777513	Tmem185b	273	85	230	207	277	50	9
chr1	118776526	118777513	Tsn	273	85	230	207	277	50	9
chr1	118910630	118911741	2900060B14Rik	301	158	317	231	323	26	34
chr1	118910630	118911741	Epb41l5	301	158	317	231	323	26	34
chr1	118910630	118911741	Gli2	301	158	317	231	323	26	34
chr1	118910630	118911741	Nifk	301	158	317	231	323	26	34
chr1	118910630	118911741	Ptpn4	301	158	317	231	323	26	34
chr1	118910630	118911741	Ralb	301	158	317	231	323	26	34
chr1	118910630	118911741	Steap3	301	158	317	231	323	26	34
chr1	118910630	118911741	Tmem177	301	158	317	231	323	26	34
chr1	118910630	118911741	Tmem185b	301	158	317	231	323	26	34
chr1	118910630	118911741	Tmem37	301	158	317	231	323	26	34
chr1	118910630	118911741	Tsn	301	158	317	231	323	26	34
chr1	118912908	118913484	Gli2	126	54	69	83	83	16	20
chr1	118981970	118983371	2900060B14Rik	422	144	380	359	446	47	26
chr1	118981970	118983371	Clasp1	422	144	380	359	446	47	26
chr1	118981970	118983371	Epb41l5	422	144	380	359	446	47	26
chr1	118981970	118983371	Gli2	422	144	380	359	446	47	26
chr1	118981970	118983371	Nifk	422	144	380	359	446	47	26
chr1	118981970	118983371	Ptpn4	422	144	380	359	446	47	26
chr1	118981970	118983371	Ralb	422	144	380	359	446	47	26
chr1	118981970	118983371	Steap3	422	144	380	359	446	47	26
chr1	118981970	118983371	Tmem177	422	144	380	359	446	47	26
chr1	118981970	118983371	Tmem185b	422	144	380	359	446	47	26
chr1	118981970	118983371	Tmem37	422	144	380	359	446	47	26
chr1	118981970	118983371	Tsn	422	144	380	359	446	47	26
chr1	119033211	119033711	Gli2	215	50	103	101	141	16	25
chr1	119033785	119034285	Epb41l5	300	95	194	163	159	21	33
chr1	119033785	119034285	Gli2	300	95	194	163	159	21	33
chr1	119033785	119034285	Nifk	300	95	194	163	159	21	33
chr1	119033785	119034285	Ralb	300	95	194	163	159	21	33
chr1	119033785	119034285	Tmem177	300	95	194	163	159	21	33
chr1	119033785	119034285	Tmem185b	300	95	194	163	159	21	33
chr1	119033785	119034285	Tmem37	300	95	194	163	159	21	33
chr1	119033785	119034285	Tsn	300	95	194	163	159	21	33
chr1	119047338	119048939	2900060B14Rik	1459	340	710	423	530	67	71
chr1	119047338	119048939	3110009E18Rik	1459	340	710	423	530	67	71
chr1	119047338	119048939	Clasp1	1459	340	710	423	530	67	71
chr1	119047338	119048939	Dbi	1459	340	710	423	530	67	71
chr1	119047338	119048939	Epb41l5	1459	340	710	423	530	67	71
chr1	119047338	119048939	Gli2	1459	340	710	423	530	67	71
chr1	119047338	119048939	Nifk	1459	340	710	423	530	67	71
chr1	119047338	119048939	Ptpn4	1459	340	710	423	530	67	71
chr1	119047338	119048939	Ralb	1459	340	710	423	530	67	71
chr1	119047338	119048939	Steap3	1459	340	710	423	530	67	71
chr1	119047338	119048939	Tmem177	1459	340	710	423	530	67	71
chr1	119047338	119048939	Tmem185b	1459	340	710	423	530	67	71
chr1	119047338	119048939	Tmem37	1459	340	710	423	530	67	71
chr1	119047338	119048939	Tsn	1459	340	710	423	530	67	71
chr1	119328843	119330085	2900060B14Rik	264	111	325	439	531	68	47
chr1	119328843	119330085	Epb41l5	264	111	325	439	531	68	47
chr1	119328843	119330085	Gli2	264	111	325	439	531	68	47
chr1	119328843	119330085	Insig2	264	111	325	439	531	68	47
chr1	119328843	119330085	Nifk	264	111	325	439	531	68	47
chr1	119328843	119330085	Ptpn4	264	111	325	439	531	68	47
chr1	119328843	119330085	Ralb	264	111	325	439	531	68	47
chr1	119328843	119330085	Steap3	264	111	325	439	531	68	47
chr1	119328843	119330085	Tmem177	264	111	325	439	531	68	47
chr1	119328843	119330085	Tmem185b	264	111	325	439	531	68	47
chr1	119328843	119330085	Tmem37	264	111	325	439	531	68	47
chr1	119328843	119330085	Tsn	264	111	325	439	531	68	47
chr1	119388581	119389541	Ptpn4	257	32	100	133	155	42	14
chr1	119388581	119389541	Ralb	257	32	100	133	155	42	14
chr1	119388581	119389541	Steap3	257	32	100	133	155	42	14
chr1	119388581	119389541	Tmem185b	257	32	100	133	155	42	14
chr1	119407612	119408349	Ralb	72	20	74	45	47	14	4
chr1	119531791	119532677	Ralb	32	11	20	23	28	9	0
chr1	119531791	119532677	Tmem185b	32	11	20	23	28	9	0
chr1	119533356	119533856	Tmem185b	45	9	30	40	43	12	10
chr1	119837839	119838339	Ptpn4	84	13	29	25	70	14	8
chr1	119837839	119838339	Tmem177	84	13	29	25	70	14	8
chr1	119894965	119895465	Tmem177	45	9	19	17	35	8	11
chr1	119899661	119900161	Tmem177	48	11	35	62	124	26	4
chr1	119902446	119903339	Epb41l5	105	30	99	196	342	52	19
chr1	119902446	119903339	Ptpn4	105	30	99	196	342	52	19
chr1	119902446	119903339	Tmem177	105	30	99	196	342	52	19
chr1	119902446	119903339	Tmem37	105	30	99	196	342	52	19
chr1	120032613	120033521	Tmem37	84	13	42	25	25	10	11
chr1	120115261	120116040	3110009E18Rik	112	75	174	246	230	42	71
chr1	120115261	120116040	Dbi	112	75	174	246	230	42	71
chr1	120115261	120116040	Epb41l5	112	75	174	246	230	42	71
chr1	120115261	120116040	Ptpn4	112	75	174	246	230	42	71
chr1	120115261	120116040	Steap3	112	75	174	246	230	42	71
chr1	120115261	120116040	Tmem177	112	75	174	246	230	42	71
chr1	120115261	120116040	Tmem37	112	75	174	246	230	42	71
chr1	120171306	120172278	Steap3	42	13	46	28	29	9	8
chr1	120186143	120187872	3110009E18Rik	108	55	99	95	89	20	18
chr1	120186143	120187872	Dbi	108	55	99	95	89	20	18
chr1	120186143	120187872	Steap3	108	55	99	95	89	20	18
chr1	120186143	120187872	Tmem37	108	55	99	95	89	20	18
chr1	120197152	120198055	Steap3	44	7	25	19	25	9	7
chr1	120264702	120265558	Steap3	175	19	27	14	28	13	37
chr1	120264702	120265558	Tmem37	175	19	27	14	28	13	37
chr1	120321449	120321949	Steap3	34	15	39	31	35	8	0
chr1	120342158	120342864	Steap3	98	13	20	14	22	7	11
chr1	121176856	121177959	Insig2	43	26	41	11	31	9	7
chr1	12409698	12411266	Sulf1	50	22	57	35	58	21	2
chr1	12576531	12577752	Sulf1	256	54	100	69	89	31	9
chr1	12688594	12689949	Sulf1	268	62	74	55	52	18	6
chr1	12693218	12693718	Sulf1	133	28	35	13	36	25	13
chr1	12704227	12704977	Sulf1	54	18	39	23	40	9	8
chr1	12710831	12711637	Sulf1	128	21	65	28	50	11	5
chr1	12718004	12718853	Sulf1	259	28	52	41	37	16	36
chr1	12835249	12837376	Sulf1	560	70	159	95	140	53	18
chr1	131970728	131971696	Lemd1	980	315	427	185	83	12	5
chr1	131970728	131971696	Mdm4	980	315	427	185	83	12	5
chr1	132190613	132192598	Atp2b4	2695	592	1490	1318	1970	541	63
chr1	132190613	132192598	Fmod	2695	592	1490	1318	1970	541	63
chr1	132190613	132192598	Lemd1	2695	592	1490	1318	1970	541	63
chr1	132190613	132192598	Mdm4	2695	592	1490	1318	1970	541	63
chr1	132190613	132192598	Optc	2695	592	1490	1318	1970	541	63
chr1	132322558	132323563	Atp2b4	811	406	802	612	638	57	27
chr1	132322558	132323563	Fmod	811	406	802	612	638	57	27
chr1	132322558	132323563	Lemd1	811	406	802	612	638	57	27
chr1	132322558	132323563	Mdm4	811	406	802	612	638	57	27
chr1	132322558	132323563	Optc	811	406	802	612	638	57	27
chr1	132581664	132582938	Lemd1	427	187	453	321	458	95	23
chr1	133079433	133080711	Atp2b4	1125	312	667	507	456	27	14
chr1	133079433	133080711	Fmod	1125	312	667	507	456	27	14
chr1	133079433	133080711	Lemd1	1125	312	667	507	456	27	14
chr1	133079433	133080711	Mdm4	1125	312	667	507	456	27	14
chr1	133079433	133080711	Optc	1125	312	667	507	456	27	14
chr1	133180991	133183471	Atp2b4	2374	710	1561	1303	1520	240	274
chr1	133180991	133183471	Fmod	2374	710	1561	1303	1520	240	274
chr1	133180991	133183471	Kif14	2374	710	1561	1303	1520	240	274
chr1	133180991	133183471	Lemd1	2374	710	1561	1303	1520	240	274
chr1	133180991	133183471	Mdm4	2374	710	1561	1303	1520	240	274
chr1	133180991	133183471	Optc	2374	710	1561	1303	1520	240	274
chr1	133187463	133188753	Atp2b4	873	260	592	351	348	58	14
chr1	133187463	133188753	Fmod	873	260	592	351	348	58	14
chr1	133187463	133188753	Lemd1	873	260	592	351	348	58	14
chr1	133187463	133188753	Mdm4	873	260	592	351	348	58	14
chr1	133187463	133188753	Optc	873	260	592	351	348	58	14
chr1	133491676	133493715	Atp2b4	2038	692	1326	1190	1496	285	109
chr1	133491676	133493715	Fmod	2038	692	1326	1190	1496	285	109
chr1	133491676	133493715	Kif14	2038	692	1326	1190	1496	285	109
chr1	133491676	133493715	Lemd1	2038	692	1326	1190	1496	285	109
chr1	133491676	133493715	Mdm4	2038	692	1326	1190	1496	285	109
chr1	133491676	133493715	Optc	2038	692	1326	1190	1496	285	109
chr1	134060763	134061630	Atp2b4	1010	428	720	608	701	99	238
chr1	134060763	134061630	Dennd1b	1010	428	720	608	701	99	238
chr1	134060763	134061630	Fmod	1010	428	720	608	701	99	238
chr1	134060763	134061630	Kif14	1010	428	720	608	701	99	238
chr1	134060763	134061630	Lemd1	1010	428	720	608	701	99	238
chr1	134060763	134061630	Mdm4	1010	428	720	608	701	99	238
chr1	134060763	134061630	Optc	1010	428	720	608	701	99	238
chr1	134062694	134063862	Atp2b4	1398	603	886	794	888	98	105
chr1	134062694	134063862	Dennd1b	1398	603	886	794	888	98	105
chr1	134062694	134063862	Fmod	1398	603	886	794	888	98	105
chr1	134062694	134063862	Kif14	1398	603	886	794	888	98	105
chr1	134062694	134063862	Lemd1	1398	603	886	794	888	98	105
chr1	134062694	134063862	Mdm4	1398	603	886	794	888	98	105
chr1	134062694	134063862	Optc	1398	603	886	794	888	98	105
chr1	136344969	136346434	Cfh	1390	158	532	420	704	220	211
chr1	136344969	136346434	Dennd1b	1390	158	532	420	704	220	211
chr1	136344969	136346434	Kif14	1390	158	532	420	704	220	211
chr1	137656708	137657607	Cfh	307	100	188	183	234	52	24
chr1	137656708	137657607	Dennd1b	307	100	188	183	234	52	24
chr1	137898304	137899265	Cfh	870	205	409	349	656	179	73
chr1	137898304	137899265	Dennd1b	870	205	409	349	656	179	73
chr1	137898304	137899265	Kif14	870	205	409	349	656	179	73
chr1	137899816	137901230	Cfh	1107	373	782	773	1301	357	155
chr1	137899816	137901230	Dennd1b	1107	373	782	773	1301	357	155
chr1	137899816	137901230	Kif14	1107	373	782	773	1301	357	155
chr1	137927569	137928336	Cfh	191	119	188	193	262	60	26
chr1	137927569	137928336	Dennd1b	191	119	188	193	262	60	26
chr1	138345549	138346348	Dennd1b	118	55	97	61	82	23	11
chr1	138385154	138386419	Cfh	143	100	192	167	152	28	3
chr1	138385154	138386419	Dennd1b	143	100	192	167	152	28	3
chr1	138496596	138497352	Cfh	136	91	172	132	155	49	14
chr1	138496596	138497352	Dennd1b	136	91	172	132	155	49	14
chr1	138499391	138499891	Cfh	178	111	236	188	172	24	12
chr1	138499391	138499891	Dennd1b	178	111	236	188	172	24	12
chr1	138500112	138500612	Cfh	80	51	122	105	126	22	9
chr1	138500112	138500612	Dennd1b	80	51	122	105	126	22	9
chr1	138841562	138842720	Cfh	248	93	259	190	224	35	14
chr1	138841562	138842720	Dennd1b	248	93	259	190	224	35	14
chr1	138843208	138843952	Cfh	131	71	205	159	172	27	7
chr1	138843208	138843952	Dennd1b	131	71	205	159	172	27	7
chr1	138962812	138964674	Cfh	1228	116	355	238	407	146	119
chr1	138962812	138964674	Dennd1b	1228	116	355	238	407	146	119
chr1	139000230	139001574	Cfh	345	122	173	135	167	26	33
chr1	139000230	139001574	Dennd1b	345	122	173	135	167	26	33
chr1	139152929	139154232	Cfh	121	61	172	126	102	18	4
chr1	139346465	139347496	Cfh	218	135	266	260	298	43	32
chr1	139346465	139347496	Dennd1b	218	135	266	260	298	43	32
chr1	14181237	14182302	Eya1	215	67	141	113	114	19	7
chr1	14302460	14303047	Eya1	25	11	20	5	28	6	6
chr1	14303354	14303854	Eya1	33	6	29	14	23	2	5
chr1	14304256	14304950	Eya1	48	15	28	20	32	5	18
chr1	14309027	14309527	Eya1	194	41	35	39	25	6	7
chr1	146494600	146495381	Brinp3	59	13	30	31	81	42	128
chr1	146523661	146524356	Brinp3	55	8	17	8	9	6	5
chr1	147187186	147188485	Brinp3	71	47	73	62	58	8	4
chr1	149896134	149897030	Pla2g4a	55	19	40	50	54	10	6
chr1	150992099	150992599	Hmcn1	77	17	26	7	25	9	11
chr1	151034688	151035478	Hmcn1	25	9	18	17	22	6	8
chr1	151095582	151096453	Hmcn1	165	32	62	37	46	19	9
chr1	151157878	151158931	Hmcn1	81	32	70	54	94	19	6
chr1	151157878	151158931	Pla2g4a	81	32	70	54	94	19	6
chr1	151167493	151168494	Hmcn1	348	106	165	66	74	26	26
chr1	151167493	151168494	Ivns1abp	348	106	165	66	74	26	26
chr1	151167493	151168494	Pla2g4a	348	106	165	66	74	26	26
chr1	151167493	151168494	Rnf2	348	106	165	66	74	26	26
chr1	151167493	151168494	Swt1	348	106	165	66	74	26	26
chr1	151167493	151168494	Trmt1l	348	106	165	66	74	26	26
chr1	151177293	151178380	Hmcn1	281	64	103	40	44	7	13
chr1	151177293	151178380	Pla2g4a	281	64	103	40	44	7	13
chr1	151626328	151627587	Pla2g4a	121	60	115	76	94	28	7
chr1	152077109	152077609	1700025G04Rik	36	12	27	33	21	5	8
chr1	152164421	152165369	1700025G04Rik	139	66	164	143	156	23	19
chr1	152164421	152165369	Colgalt2	139	66	164	143	156	23	19
chr1	152164421	152165369	Pla2g4a	139	66	164	143	156	23	19
chr1	152164421	152165369	Tsen15	139	66	164	143	156	23	19
chr1	152165376	152165876	1700025G04Rik	82	56	139	158	175	22	20
chr1	152165376	152165876	Rgl1	82	56	139	158	175	22	20
chr1	152165376	152165876	Tsen15	82	56	139	158	175	22	20
chr1	152170977	152171477	Colgalt2	37	18	43	59	94	21	2
chr1	152401100	152401600	Colgalt2	36	9	17	14	28	7	14
chr1	152401100	152401600	Tsen15	36	9	17	14	28	7	14
chr1	152524484	152525715	Rgl1	93	25	64	50	91	31	72
chr1	152556089	152556995	1700025G04Rik	422	131	226	163	184	41	52
chr1	152556089	152556995	Arpc5	422	131	226	163	184	41	52
chr1	152556089	152556995	Colgalt2	422	131	226	163	184	41	52
chr1	152556089	152556995	Ncf2	422	131	226	163	184	41	52
chr1	152556089	152556995	Nmnat2	422	131	226	163	184	41	52
chr1	152556089	152556995	Pla2g4a	422	131	226	163	184	41	52
chr1	152556089	152556995	Rgl1	422	131	226	163	184	41	52
chr1	152556089	152556995	Tsen15	422	131	226	163	184	41	52
chr1	152687283	152688123	Rgl1	152	36	68	73	71	17	14
chr1	152745742	152746843	Arpc5	61	12	42	28	49	19	23
chr1	152768040	152768540	Arpc5	20	8	17	15	53	12	6
chr1	152778963	152779463	Arpc5	25	7	15	7	11	7	7
chr1	152790716	152791216	Ncf2	82	14	20	14	15	5	11
chr1	152793370	152794050	Arpc5	202	22	50	25	22	6	39
chr1	152793370	152794050	Ncf2	202	22	50	25	22	6	39
chr1	152809797	152810297	Ncf2	100	22	45	46	33	4	22
chr1	152810768	152811529	Arpc5	130	59	82	73	52	10	24
chr1	152810768	152811529	Colgalt2	130	59	82	73	52	10	24
chr1	152810768	152811529	Ncf2	130	59	82	73	52	10	24
chr1	152810768	152811529	Smg7	130	59	82	73	52	10	24
chr1	152815192	152815891	Arpc5	93	24	76	66	112	10	13
chr1	152815192	152815891	Ncf2	93	24	76	66	112	10	13
chr1	152816904	152817931	Arpc5	164	62	168	193	345	47	59
chr1	152816904	152817931	Ncf2	164	62	168	193	345	47	59
chr1	152816904	152817931	Rgl1	164	62	168	193	345	47	59
chr1	152816904	152817931	Smg7	164	62	168	193	345	47	59
chr1	152904466	152904966	Nmnat2	72	29	41	48	86	20	37
chr1	152904466	152904966	Smg7	72	29	41	48	86	20	37
chr1	153035277	153035956	Nmnat2	155	25	118	125	241	57	10
chr1	153037344	153038125	Nmnat2	85	44	131	143	170	27	30
chr1	153480297	153480797	Dhx9	8	5	8	5	12	6	1
chr1	153531497	153532670	Dhx9	969	149	266	189	204	44	21
chr1	153531497	153532670	Lamc1	969	149	266	189	204	44	21
chr1	153531497	153532670	Npl	969	149	266	189	204	44	21
chr1	153531497	153532670	Rgl1	969	149	266	189	204	44	21
chr1	153531497	153532670	Rgs16	969	149	266	189	204	44	21
chr1	153531497	153532670	Rgs8	969	149	266	189	204	44	21
chr1	153531497	153532670	Rnasel	969	149	266	189	204	44	21
chr1	153550848	153551348	Npl	19	7	8	9	9	2	2
chr1	153556827	153557327	Npl	28	8	20	13	19	2	4
chr1	153559186	153559686	Npl	31	6	13	11	15	2	0
chr1	153598774	153599713	Dhx9	105	26	70	60	71	25	10
chr1	153598774	153599713	Npl	105	26	70	60	71	25	10
chr1	153641529	153642029	Dhx9	207	61	128	108	180	11	8
chr1	153641529	153642029	Lamc1	207	61	128	108	180	11	8
chr1	153641529	153642029	Npl	207	61	128	108	180	11	8
chr1	153641529	153642029	Rgs16	207	61	128	108	180	11	8
chr1	153641529	153642029	Rgs8	207	61	128	108	180	11	8
chr1	153641529	153642029	Rnasel	207	61	128	108	180	11	8
chr1	153642102	153642602	Npl	263	82	179	146	168	22	23
chr1	153642102	153642602	Rgs16	263	82	179	146	168	22	23
chr1	153642102	153642602	Rgs8	263	82	179	146	168	22	23
chr1	153642102	153642602	Rnasel	263	82	179	146	168	22	23
chr1	153660913	153661894	Dhx9	207	104	259	236	205	50	36
chr1	153660913	153661894	Lamc1	207	104	259	236	205	50	36
chr1	153660913	153661894	Npl	207	104	259	236	205	50	36
chr1	153660913	153661894	Rgs16	207	104	259	236	205	50	36
chr1	153660913	153661894	Rgs8	207	104	259	236	205	50	36
chr1	153660913	153661894	Rnasel	207	104	259	236	205	50	36
chr1	153665019	153665830	Dhx9	224	93	269	241	315	60	49
chr1	153665019	153665830	Lamc1	224	93	269	241	315	60	49
chr1	153665019	153665830	Npl	224	93	269	241	315	60	49
chr1	153665019	153665830	Rgs16	224	93	269	241	315	60	49
chr1	153665019	153665830	Rgs8	224	93	269	241	315	60	49
chr1	153665019	153665830	Rnasel	224	93	269	241	315	60	49
chr1	153702882	153703805	Dhx9	370	114	255	151	142	18	19
chr1	153702882	153703805	Npl	370	114	255	151	142	18	19
chr1	153702882	153703805	Rgs16	370	114	255	151	142	18	19
chr1	153702882	153703805	Rgs8	370	114	255	151	142	18	19
chr1	153702882	153703805	Rnasel	370	114	255	151	142	18	19
chr1	153704134	153704634	Rgs16	147	51	88	75	47	10	3
chr1	153704134	153704634	Rgs8	147	51	88	75	47	10	3
chr1	153704134	153704634	Rnasel	147	51	88	75	47	10	3
chr1	153726523	153727141	Rgs16	52	16	35	36	38	7	6
chr1	153726523	153727141	Rnasel	52	16	35	36	38	7	6
chr1	153733211	153733711	Rgs16	70	13	24	28	20	2	4
chr1	153733211	153733711	Rnasel	70	13	24	28	20	2	4
chr1	153741991	153742491	Rgs16	54	10	33	27	40	10	17
chr1	153741991	153742491	Rnasel	54	10	33	27	40	10	17
chr1	153746102	153746602	Rgs16	45	29	62	35	47	5	5
chr1	153746102	153746602	Rgs8	45	29	62	35	47	5	5
chr1	153746102	153746602	Rnasel	45	29	62	35	47	5	5
chr1	153746628	153747128	Rgs16	34	14	24	10	34	7	2
chr1	153746628	153747128	Rnasel	34	14	24	10	34	7	2
chr1	154156668	154157547	Npl	315	101	225	191	184	35	54
chr1	155052525	155053522	Ier5	336	70	161	94	182	51	65
chr1	155052525	155053522	Stx6	336	70	161	94	182	51	65
chr1	155091948	155093127	Acbd6	277	82	260	193	240	38	73
chr1	155091948	155093127	Ier5	277	82	260	193	240	38	73
chr1	155091948	155093127	Qsox1	277	82	260	193	240	38	73
chr1	155091948	155093127	Stx6	277	82	260	193	240	38	73
chr1	155091948	155093127	Xpr1	277	82	260	193	240	38	73
chr1	155111131	155111957	Ier5	80	36	109	82	82	21	5
chr1	155111131	155111957	Stx6	80	36	109	82	82	21	5
chr1	155212129	155212977	Acbd6	451	59	134	83	142	32	55
chr1	155212129	155212977	Gm5532	451	59	134	83	142	32	55
chr1	155212129	155212977	Stx6	451	59	134	83	142	32	55
chr1	155223903	155224989	Acbd6	193	34	60	54	67	17	27
chr1	155223903	155224989	Gm5532	193	34	60	54	67	17	27
chr1	155229791	155230291	Acbd6	146	45	102	80	108	28	54
chr1	155233920	155234730	Acbd6	404	100	326	360	522	89	120
chr1	155233920	155234730	Gm5532	404	100	326	360	522	89	120
chr1	155233920	155234730	Stx6	404	100	326	360	522	89	120
chr1	155243745	155245289	Acbd6	824	27	78	65	105	39	51
chr1	155243745	155245289	Gm5532	824	27	78	65	105	39	51
chr1	155306550	155307600	Acbd6	102	48	147	140	247	86	18
chr1	155306550	155307600	Gm5532	102	48	147	140	247	86	18
chr1	155306550	155307600	Xpr1	102	48	147	140	247	86	18
chr1	155427116	155428246	Acbd6	168	59	100	67	81	13	15
chr1	155427116	155428246	Gm5532	168	59	100	67	81	13	15
chr1	155427116	155428246	Xpr1	168	59	100	67	81	13	15
chr1	155442355	155443573	Acbd6	116	58	145	95	137	35	29
chr1	155442355	155443573	Gm5532	116	58	145	95	137	35	29
chr1	155442355	155443573	Xpr1	116	58	145	95	137	35	29
chr1	155463331	155464108	Gm5532	117	29	55	41	66	7	1
chr1	155491260	155492196	Acbd6	153	33	122	122	250	48	18
chr1	155491260	155492196	Gm5532	153	33	122	122	250	48	18
chr1	155530278	155531426	Acbd6	275	60	158	150	126	30	14
chr1	155530278	155531426	Gm5532	275	60	158	150	126	30	14
chr1	155530278	155531426	Xpr1	275	60	158	150	126	30	14
chr1	155537157	155537893	Acbd6	23	11	12	15	17	4	1
chr1	155537157	155537893	Gm5532	23	11	12	15	17	4	1
chr1	155605396	155606703	Gm5532	106	58	116	130	114	30	14
chr1	155789974	155791026	Qsox1	157	66	196	200	331	56	44
chr1	156040589	156041383	Cep350	256	27	58	35	67	17	39
chr1	156040589	156041383	Fam163a	256	27	58	35	67	17	39
