chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	118981747	118983354	Epb41l5	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Gli2	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Inhbb	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Nifk	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Ptpn4	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Ralb	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Tmem177	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Tmem185b	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Tmem37	801	949	1470	1813	1200	656	58
chr1	118981747	118983354	Tsn	801	949	1470	1813	1200	656	58
chr1	119033040	119034266	Epb41l5	576	456	750	730	714	821	170
chr1	119033040	119034266	Gli2	576	456	750	730	714	821	170
chr1	119033040	119034266	Nifk	576	456	750	730	714	821	170
chr1	119033040	119034266	Ptpn4	576	456	750	730	714	821	170
chr1	119033040	119034266	Ralb	576	456	750	730	714	821	170
chr1	119033040	119034266	Tmem177	576	456	750	730	714	821	170
chr1	119033040	119034266	Tmem185b	576	456	750	730	714	821	170
chr1	119033040	119034266	Tmem37	576	456	750	730	714	821	170
chr1	119033040	119034266	Tsn	576	456	750	730	714	821	170
chr1	119047365	119048935	2900060B14Rik	932	751	818	811	716	430	46
chr1	119047365	119048935	Clasp1	932	751	818	811	716	430	46
chr1	119047365	119048935	Epb41l5	932	751	818	811	716	430	46
chr1	119047365	119048935	Gli2	932	751	818	811	716	430	46
chr1	119047365	119048935	Inhbb	932	751	818	811	716	430	46
chr1	119047365	119048935	Nifk	932	751	818	811	716	430	46
chr1	119047365	119048935	Ptpn4	932	751	818	811	716	430	46
chr1	119047365	119048935	Ralb	932	751	818	811	716	430	46
chr1	119047365	119048935	Tmem177	932	751	818	811	716	430	46
chr1	119047365	119048935	Tmem185b	932	751	818	811	716	430	46
chr1	119047365	119048935	Tmem37	932	751	818	811	716	430	46
chr1	119047365	119048935	Tsn	932	751	818	811	716	430	46
chr1	119082305	119084061	2900060B14Rik	701	512	775	688	613	631	268
chr1	119082305	119084061	Gli2	701	512	775	688	613	631	268
chr1	119082305	119084061	Ralb	701	512	775	688	613	631	268
chr1	119082305	119084061	Tmem37	701	512	775	688	613	631	268
chr1	119328835	119330095	2900060B14Rik	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	3110009E18Rik	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Clasp1	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Dbi	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Epb41l5	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Gli2	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Inhbb	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Insig2	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Nifk	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Ptpn4	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Ralb	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Tmem177	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Tmem185b	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Tmem37	1011	954	1752	1917	1374	890	62
chr1	119328835	119330095	Tsn	1011	954	1752	1917	1374	890	62
chr1	119388561	119389937	Epb41l5	1029	967	1247	1305	942	645	230
chr1	119388561	119389937	Inhbb	1029	967	1247	1305	942	645	230
chr1	119388561	119389937	Ptpn4	1029	967	1247	1305	942	645	230
chr1	119388561	119389937	Ralb	1029	967	1247	1305	942	645	230
chr1	119388561	119389937	Tmem185b	1029	967	1247	1305	942	645	230
chr1	119407597	119408323	Inhbb	127	121	134	167	135	116	43
chr1	119407597	119408323	Ralb	127	121	134	167	135	116	43
chr1	119409530	119410397	Inhbb	106	125	164	121	137	113	44
chr1	119423475	119423975	Inhbb	131	119	210	182	169	157	64
chr1	119457123	119458906	Inhbb	241	226	506	452	486	362	234
chr1	119457123	119458906	Ralb	241	226	506	452	486	362	234
chr1	119457123	119458906	Tmem185b	241	226	506	452	486	362	234
chr1	119471919	119472652	Ralb	71	97	153	148	159	271	62
chr1	119491996	119492496	Ralb	56	38	41	53	65	38	34
chr1	119532130	119532630	Tmem185b	62	72	83	52	67	44	28
chr1	119533085	119534106	Ralb	104	150	273	246	223	263	48
chr1	119533085	119534106	Tmem185b	104	150	273	246	223	263	48
chr1	119641972	119642769	Epb41l5	134	132	141	162	112	72	33
chr1	119837841	119838341	Ptpn4	270	265	345	310	335	242	36
chr1	119837841	119838341	Tmem177	270	265	345	310	335	242	36
chr1	119899346	119900471	Epb41l5	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Inhbb	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Ptpn4	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Ralb	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Tmem177	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Tmem185b	259	318	896	1015	967	1360	75
chr1	119899346	119900471	Tmem37	259	318	896	1015	967	1360	75
chr1	119902450	119902950	Epb41l5	150	221	442	486	398	467	92
chr1	119902450	119902950	Ptpn4	150	221	442	486	398	467	92
chr1	119902450	119902950	Tmem177	150	221	442	486	398	467	92
chr1	120036932	120037837	Tmem37	49	88	188	159	160	104	118
chr1	120115034	120116227	2900060B14Rik	296	307	960	1186	932	1558	58
chr1	120115034	120116227	3110009E18Rik	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Dbi	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Epb41l5	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Ptpn4	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Ralb	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Tmem177	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Tmem185b	296	307	960	1186	932	1558	58
chr1	120115034	120116227	Tmem37	296	307	960	1186	932	1558	58
chr1	120138610	120139708	3110009E18Rik	175	153	255	202	174	170	30
chr1	120138610	120139708	Dbi	175	153	255	202	174	170	30
chr1	120138610	120139708	Tmem37	175	153	255	202	174	170	30
chr1	120186130	120187887	3110009E18Rik	388	381	429	373	308	200	104
chr1	120186130	120187887	Dbi	388	381	429	373	308	200	104
chr1	120186130	120187887	Tmem37	388	381	429	373	308	200	104
chr1	121314337	121315461	Insig2	77	114	684	437	823	2181	433
chr1	12409701	12410947	Sulf1	408	493	935	840	817	403	42
chr1	12688857	12689948	Sulf1	550	399	340	321	279	258	37
chr1	12693213	12693946	Sulf1	165	168	261	225	207	209	85
chr1	12704223	12704967	Sulf1	67	130	119	113	86	68	26
chr1	12706226	12706726	Sulf1	79	71	87	72	49	63	123
chr1	12710538	12711038	Sulf1	59	58	95	100	71	32	41
chr1	12711046	12711909	Sulf1	158	176	189	141	141	59	86
chr1	12717981	12718895	Sulf1	182	152	187	152	175	160	528
chr1	12835578	12837364	Sulf1	665	662	764	664	632	619	411
chr1	132189969	132192593	Atp2b4	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Chil1	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Fmod	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Kif14	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Lemd1	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Mdm4	1551	1866	2195	2312	1876	2865	248
chr1	132189969	132192593	Optc	1551	1866	2195	2312	1876	2865	248
chr1	132322567	132323572	Atp2b4	1776	1240	983	1081	623	559	32
chr1	132322567	132323572	Fmod	1776	1240	983	1081	623	559	32
chr1	132322567	132323572	Lemd1	1776	1240	983	1081	623	559	32
chr1	132322567	132323572	Mdm4	1776	1240	983	1081	623	559	32
chr1	132322567	132323572	Optc	1776	1240	983	1081	623	559	32
chr1	133079423	133080729	Atp2b4	966	887	702	837	533	240	30
chr1	133079423	133080729	Chil1	966	887	702	837	533	240	30
chr1	133079423	133080729	Fmod	966	887	702	837	533	240	30
chr1	133079423	133080729	Lemd1	966	887	702	837	533	240	30
chr1	133079423	133080729	Mdm4	966	887	702	837	533	240	30
chr1	133079423	133080729	Optc	966	887	702	837	533	240	30
chr1	133180971	133183969	Atp2b4	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Chil1	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Fmod	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Kif14	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Lemd1	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Mdm4	2571	3183	3020	3328	2469	2091	596
chr1	133180971	133183969	Optc	2571	3183	3020	3328	2469	2091	596
chr1	133491829	133493048	Atp2b4	698	731	1118	1222	949	1549	73
chr1	133491829	133493048	Chil1	698	731	1118	1222	949	1549	73
chr1	133491829	133493048	Fmod	698	731	1118	1222	949	1549	73
chr1	133491829	133493048	Lemd1	698	731	1118	1222	949	1549	73
chr1	133491829	133493048	Mdm4	698	731	1118	1222	949	1549	73
chr1	133491829	133493048	Optc	698	731	1118	1222	949	1549	73
chr1	134060763	134061494	Atp2b4	989	987	1304	1345	943	1343	287
chr1	134060763	134061494	Chil1	989	987	1304	1345	943	1343	287
chr1	134060763	134061494	Fmod	989	987	1304	1345	943	1343	287
chr1	134060763	134061494	Mdm4	989	987	1304	1345	943	1343	287
chr1	134060763	134061494	Optc	989	987	1304	1345	943	1343	287
chr1	134062661	134064119	Atp2b4	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Chil1	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Dennd1b	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Fmod	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Kif14	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Lemd1	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Mdm4	2261	2014	2122	2660	1547	1322	83
chr1	134062661	134064119	Optc	2261	2014	2122	2660	1547	1322	83
chr1	134095953	134097072	Atp2b4	270	722	1184	1508	887	818	70
chr1	134095953	134097072	Chil1	270	722	1184	1508	887	818	70
chr1	134095953	134097072	Fmod	270	722	1184	1508	887	818	70
chr1	134095953	134097072	Mdm4	270	722	1184	1508	887	818	70
chr1	134095953	134097072	Optc	270	722	1184	1508	887	818	70
chr1	136344960	136346431	Cfh	1121	1408	1766	1846	1514	2137	857
chr1	136344960	136346431	Dennd1b	1121	1408	1766	1846	1514	2137	857
chr1	136344960	136346431	Kif14	1121	1408	1766	1846	1514	2137	857
chr1	137656493	137657626	Dennd1b	894	707	804	848	596	492	366
chr1	137898296	137899275	Cfh	961	945	1394	1430	1200	2186	1367
chr1	137898296	137899275	Dennd1b	961	945	1394	1430	1200	2186	1367
chr1	137898296	137899275	Kif14	961	945	1394	1430	1200	2186	1367
chr1	137899815	137901379	Cfh	1468	1264	1678	1759	1245	1686	613
chr1	137899815	137901379	Dennd1b	1468	1264	1678	1759	1245	1686	613
chr1	137899815	137901379	Kif14	1468	1264	1678	1759	1245	1686	613
chr1	138135509	138136888	Dennd1b	448	444	579	559	514	809	1073
chr1	138385194	138386410	Dennd1b	331	460	427	470	280	146	65
chr1	138496596	138497828	Cfh	659	731	1035	990	721	906	408
chr1	138496596	138497828	Dennd1b	659	731	1035	990	721	906	408
chr1	138499399	138499899	Cfh	390	437	383	368	277	184	112
chr1	138499399	138499899	Dennd1b	390	437	383	368	277	184	112
chr1	138841303	138842963	Cfh	803	742	853	943	765	520	200
chr1	138841303	138842963	Dennd1b	803	742	853	943	765	520	200
chr1	138843220	138843995	Cfh	473	361	394	452	319	230	121
chr1	138843220	138843995	Dennd1b	473	361	394	452	319	230	121
chr1	138963150	138964484	Cfh	1156	1025	1196	1206	1095	1310	865
chr1	138963150	138964484	Dennd1b	1156	1025	1196	1206	1095	1310	865
chr1	139079022	139080944	Cfh	404	501	870	881	775	382	527
chr1	139079022	139080944	Dennd1b	404	501	870	881	775	382	527
chr1	139152948	139154216	Cfh	312	355	397	444	275	173	65
chr1	139345972	139347196	Cfh	730	765	1516	1447	1391	1384	528
chr1	139345972	139347196	Dennd1b	730	765	1516	1447	1391	1384	528
chr1	13935907	13936555	Eya1	127	272	492	520	344	84	252
chr1	14181236	14182264	Eya1	549	556	610	519	377	208	126
chr1	14293728	14294648	Eya1	49	71	244	227	245	235	225
chr1	14302439	14303294	Eya1	132	138	158	112	144	81	72
chr1	14303335	14303835	Eya1	112	145	194	157	162	68	46
chr1	14304312	14304812	Eya1	142	129	128	100	90	89	38
chr1	146494345	146494845	Brinp3	83	86	119	68	82	88	146
chr1	146494854	146495354	Brinp3	151	143	153	133	170	141	320
chr1	146523660	146524160	Brinp3	122	78	58	46	42	27	27
chr1	147187194	147188514	Brinp3	473	477	439	412	187	93	67
chr1	149896548	149897508	Pla2g4a	270	298	593	644	344	121	169
chr1	149955626	149956126	Pla2g4a	30	47	61	53	55	25	12
chr1	150010184	150011055	Pla2g4a	221	152	154	125	103	90	41
chr1	150975715	150976679	Hmcn1	72	71	156	132	113	92	105
chr1	150991894	150992605	Hmcn1	170	136	138	112	110	71	133
chr1	151008836	151010248	Hmcn1	207	176	277	224	252	185	565
chr1	151010891	151011391	Hmcn1	101	81	91	69	71	52	346
chr1	151034703	151035660	Hmcn1	165	148	182	173	161	131	283
chr1	151157844	151158905	Hmcn1	613	497	859	923	687	342	112
chr1	151167013	151168159	Hmcn1	655	412	449	392	384	378	77
chr1	151494904	151495404	Rnf2	51	62	93	53	50	19	21
chr1	151944387	151945644	Edem3	308	270	357	255	333	275	213
chr1	152004523	152005711	1700025G04Rik	137	192	319	312	258	237	320
chr1	152075369	152076539	1700025G04Rik	123	132	170	157	181	75	48
chr1	152129827	152130883	1700025G04Rik	56	86	212	224	156	201	116
chr1	152164926	152166053	1700025G04Rik	310	453	621	724	458	551	59
chr1	152164926	152166053	Rgl1	310	453	621	724	458	551	59
chr1	152164926	152166053	Tsen15	310	453	621	724	458	551	59
chr1	152369121	152369621	Tsen15	61	73	124	92	95	164	375
chr1	152555700	152556987	1700025G04Rik	598	557	888	904	592	533	79
chr1	152555700	152556987	Arpc5	598	557	888	904	592	533	79
chr1	152555700	152556987	Nmnat2	598	557	888	904	592	533	79
chr1	152555700	152556987	Rgl1	598	557	888	904	592	533	79
chr1	152555700	152556987	Smg7	598	557	888	904	592	533	79
chr1	152555700	152556987	Tsen15	598	557	888	904	592	533	79
chr1	152623833	152624333	Rgl1	52	78	95	94	53	52	26
chr1	152640640	152641140	Rgl1	44	34	181	234	262	345	400
chr1	152768042	152768542	Arpc5	191	170	246	232	166	314	428
chr1	152778979	152779479	Arpc5	79	100	98	91	86	39	160
chr1	152815219	152816112	Arpc5	223	242	599	597	424	394	126
chr1	152815219	152816112	Rgl1	223	242	599	597	424	394	126
chr1	152817052	152817915	Arpc5	221	273	483	443	375	458	440
chr1	152817052	152817915	Rgl1	221	273	483	443	375	458	440
chr1	152817052	152817915	Smg7	221	273	483	443	375	458	440
chr1	15287589	15288089	Kcnb2	109	120	212	170	204	153	200
chr1	152904479	152904979	Smg7	245	237	365	319	250	427	139
chr1	15293542	15294042	Kcnb2	30	24	63	22	27	22	122
chr1	152956171	152956671	Nmnat2	53	79	146	144	82	137	83
chr1	153035415	153036136	Nmnat2	227	225	456	510	376	423	327
chr1	153037320	153038130	Nmnat2	286	401	639	642	497	502	73
chr1	153307821	153309397	Lamc1	133	133	338	369	438	936	355
chr1	153480311	153481121	Dhx9	120	123	128	107	104	138	100
chr1	153531629	153532869	Dhx9	458	401	318	385	325	392	42
chr1	153531629	153532869	Lamc1	458	401	318	385	325	392	42
chr1	153531629	153532869	Npl	458	401	318	385	325	392	42
chr1	153531629	153532869	Rgl1	458	401	318	385	325	392	42
chr1	153531629	153532869	Rgs8	458	401	318	385	325	392	42
chr1	153550806	153551306	Npl	92	88	103	137	84	104	55
chr1	153556824	153557852	Dhx9	211	195	300	287	232	229	135
chr1	153556824	153557852	Npl	211	195	300	287	232	229	135
chr1	153559054	153559706	Npl	108	105	130	90	105	64	70
chr1	153641544	153642044	Dhx9	485	532	560	663	469	297	73
chr1	153641544	153642044	Lamc1	485	532	560	663	469	297	73
chr1	153641544	153642044	Npl	485	532	560	663	469	297	73
chr1	153641544	153642044	Rgs16	485	532	560	663	469	297	73
chr1	153641544	153642044	Rgs8	485	532	560	663	469	297	73
chr1	153641544	153642044	Rnasel	485	532	560	663	469	297	73
chr1	153642107	153642607	Lamc1	153	175	367	436	382	346	433
chr1	153642107	153642607	Npl	153	175	367	436	382	346	433
chr1	153642107	153642607	Rgs16	153	175	367	436	382	346	433
chr1	153642107	153642607	Rgs8	153	175	367	436	382	346	433
chr1	153642107	153642607	Rnasel	153	175	367	436	382	346	433
chr1	153660913	153661894	Dhx9	321	389	487	422	324	320	133
chr1	153660913	153661894	Lamc1	321	389	487	422	324	320	133
chr1	153660913	153661894	Npl	321	389	487	422	324	320	133
chr1	153660913	153661894	Rgs16	321	389	487	422	324	320	133
chr1	153660913	153661894	Rgs8	321	389	487	422	324	320	133
chr1	153660913	153661894	Rnasel	321	389	487	422	324	320	133
chr1	153665026	153665824	Dhx9	415	508	910	867	704	839	201
chr1	153665026	153665824	Lamc1	415	508	910	867	704	839	201
chr1	153665026	153665824	Npl	415	508	910	867	704	839	201
chr1	153665026	153665824	Rgs16	415	508	910	867	704	839	201
chr1	153665026	153665824	Rgs8	415	508	910	867	704	839	201
chr1	153665026	153665824	Rnasel	415	508	910	867	704	839	201
chr1	153702851	153704621	Dhx9	795	806	881	853	635	631	112
chr1	153702851	153704621	Glul	795	806	881	853	635	631	112
chr1	153702851	153704621	Lamc1	795	806	881	853	635	631	112
chr1	153702851	153704621	Mir8114	795	806	881	853	635	631	112
chr1	153702851	153704621	Nmnat2	795	806	881	853	635	631	112
chr1	153702851	153704621	Npl	795	806	881	853	635	631	112
chr1	153702851	153704621	Rgs16	795	806	881	853	635	631	112
chr1	153702851	153704621	Rgs8	795	806	881	853	635	631	112
chr1	153702851	153704621	Rnasel	795	806	881	853	635	631	112
chr1	153704807	153705469	Rgs16	178	155	138	141	107	50	18
chr1	153726386	153727180	Rgs16	99	143	121	131	129	92	49
chr1	153726386	153727180	Rnasel	99	143	121	131	129	92	49
chr1	153746089	153746589	Rgs16	127	187	185	192	162	136	30
chr1	153746089	153746589	Rnasel	127	187	185	192	162	136	30
chr1	153748425	153748925	Rgs16	144	155	162	170	141	134	28
chr1	153748425	153748925	Rnasel	144	155	162	170	141	134	28
chr1	153894915	153895415	Glul	126	150	244	214	235	277	181
chr1	153894915	153895415	Mir8114	126	150	244	214	235	277	181
chr1	154156675	154157573	Npl	378	434	634	583	432	519	62
chr1	154660979	154661904	Cacna1e	132	164	316	205	285	475	650
chr1	154704462	154705269	Cacna1e	210	243	199	161	196	175	123
chr1	154723012	154724446	Cacna1e	334	386	611	549	605	1018	215
chr1	154729554	154731011	Cacna1e	170	208	376	400	348	563	584
chr1	155092110	155092872	Ier5	268	342	477	482	329	321	51
chr1	155092110	155092872	Stx6	268	342	477	482	329	321	51
chr1	155092110	155092872	Xpr1	268	342	477	482	329	321	51
chr1	155111168	155112077	Ier5	298	234	255	233	207	67	35
chr1	155111168	155112077	Stx6	298	234	255	233	207	67	35
chr1	155192826	155193551	Stx6	43	72	259	293	319	1011	87
chr1	155203877	155205044	Acbd6	190	238	604	612	546	503	105
chr1	155203877	155205044	Gm5532	190	238	604	612	546	503	105
chr1	155203877	155205044	Stx6	190	238	604	612	546	503	105
chr1	155209933	155210814	Stx6	128	201	397	305	451	523	139
chr1	155212401	155212901	Stx6	257	253	272	298	241	304	26
chr1	155229534	155230363	Acbd6	225	227	285	264	235	283	76
chr1	155233924	155234714	Acbd6	262	303	493	554	470	752	141
chr1	155233924	155234714	Gm5532	262	303	493	554	470	752	141
chr1	155233924	155234714	Stx6	262	303	493	554	470	752	141
chr1	155243724	155245307	Acbd6	398	346	451	394	367	553	85
chr1	155427095	155427969	Gm5532	270	262	286	360	245	197	47
chr1	155427095	155427969	Xpr1	270	262	286	360	245	197	47
chr1	155488936	155489672	Gm5532	54	61	253	278	278	509	103
chr1	155491009	155492190	Acbd6	205	327	478	439	425	331	41
chr1	155491009	155492190	Gm5532	205	327	478	439	425	331	41
chr1	155491009	155492190	Xpr1	205	327	478	439	425	331	41
chr1	155502895	155503669	Gm5532	102	87	143	113	140	156	46
chr1	155516415	155517472	Gm5532	92	118	159	128	128	216	52
chr1	155528846	155529676	Acbd6	108	154	255	307	239	213	60
chr1	155528846	155529676	Gm5532	108	154	255	307	239	213	60
chr1	155530254	155531458	Acbd6	359	340	338	476	205	153	48
chr1	155530254	155531458	Gm5532	359	340	338	476	205	153	48
chr1	155530254	155531458	Xpr1	359	340	338	476	205	153	48
chr1	155784567	155785611	Qsox1	129	151	162	151	148	154	131
