chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	106154906	106155648	Phlpp1	100	25	67	91	113	28	54
chr1	106185367	106186524	Phlpp1	383	88	179	223	178	58	79
chr1	106199581	106200442	Bcl2	292	66	186	194	198	54	105
chr1	106199581	106200442	Kdsr	292	66	186	194	198	54	105
chr1	106199581	106200442	Phlpp1	292	66	186	194	198	54	105
chr1	106199581	106200442	Pign	292	66	186	194	198	54	105
chr1	106199581	106200442	Relch	292	66	186	194	198	54	105
chr1	106199581	106200442	Rnf152	292	66	186	194	198	54	105
chr1	106199581	106200442	Vps4b	292	66	186	194	198	54	105
chr1	106201869	106202369	Phlpp1	168	48	115	134	102	32	61
chr1	106389229	106390142	Bcl2	73	31	85	66	75	17	60
chr1	106394700	106396303	Rnf152	118	80	101	105	129	34	58
chr1	106394700	106396303	Vps4b	118	80	101	105	129	34	58
chr1	106628658	106630738	Bcl2	898	147	427	394	315	98	203
chr1	106628658	106630738	Gm7160	898	147	427	394	315	98	203
chr1	106628658	106630738	Kdsr	898	147	427	394	315	98	203
chr1	106628658	106630738	Pign	898	147	427	394	315	98	203
chr1	106628658	106630738	Relch	898	147	427	394	315	98	203
chr1	106628658	106630738	Vps4b	898	147	427	394	315	98	203
chr1	106628658	106630738	Zcchc2	898	147	427	394	315	98	203
chr1	106702659	106703610	Bcl2	190	51	137	177	192	57	54
chr1	106702659	106703610	Kdsr	190	51	137	177	192	57	54
chr1	106702659	106703610	Rnf152	190	51	137	177	192	57	54
chr1	106702659	106703610	Vps4b	190	51	137	177	192	57	54
chr1	108181308	108182554	Vps4b	80	39	118	190	240	92	83
chr1	10990860	10991360	Prex2	69	27	40	45	42	24	9
chr1	109971629	109972572	Cdh7	191	43	87	104	88	25	7
chr1	109972573	109973073	Cdh7	95	16	46	60	49	15	0
chr1	109985392	109985892	Cdh7	57	21	50	28	39	13	18
chr1	11033100	11033923	Prex2	82	37	61	73	85	24	66
chr1	11044821	11046748	Prex2	221	48	140	198	305	105	115
chr1	111857880	111858380	Dsel	46	9	37	46	37	25	8
chr1	112416275	112417577	Dsel	185	34	110	90	107	38	48
chr1	118388018	118388518	2900060B14Rik	50	17	43	50	57	29	12
chr1	118388018	118388518	Clasp1	50	17	43	50	57	29	12
chr1	118388018	118388518	Tsn	50	17	43	50	57	29	12
chr1	118389920	118390420	2900060B14Rik	19	5	24	18	25	10	21
chr1	118389920	118390420	Clasp1	19	5	24	18	25	10	21
chr1	118389920	118390420	Nifk	19	5	24	18	25	10	21
chr1	118389920	118390420	Tsn	19	5	24	18	25	10	21
chr1	118434611	118435649	2900060B14Rik	142	36	145	192	206	75	82
chr1	118434611	118435649	Clasp1	142	36	145	192	206	75	82
chr1	118434611	118435649	Nifk	142	36	145	192	206	75	82
chr1	118434611	118435649	Ralb	142	36	145	192	206	75	82
chr1	118434611	118435649	Tsn	142	36	145	192	206	75	82
chr1	118452574	118453074	2900060B14Rik	49	11	53	47	38	13	28
chr1	118476834	118477334	2900060B14Rik	20	10	44	42	53	13	35
chr1	118480418	118481220	2900060B14Rik	133	41	71	95	116	38	20
chr1	118480418	118481220	Nifk	133	41	71	95	116	38	20
chr1	118481269	118481769	2900060B14Rik	114	35	102	115	124	29	77
chr1	118481269	118481769	Nifk	114	35	102	115	124	29	77
chr1	118776549	118777537	Epb41l5	317	68	201	199	220	60	57
chr1	118776549	118777537	Gli2	317	68	201	199	220	60	57
chr1	118776549	118777537	Inhbb	317	68	201	199	220	60	57
chr1	118776549	118777537	Nifk	317	68	201	199	220	60	57
chr1	118776549	118777537	Ralb	317	68	201	199	220	60	57
chr1	118776549	118777537	Tmem185b	317	68	201	199	220	60	57
chr1	118776549	118777537	Tsn	317	68	201	199	220	60	57
chr1	118910577	118911545	Gli2	408	100	255	251	213	65	30
chr1	118910577	118911545	Inhbb	408	100	255	251	213	65	30
chr1	118910577	118911545	Nifk	408	100	255	251	213	65	30
chr1	118910577	118911545	Ralb	408	100	255	251	213	65	30
chr1	118910577	118911545	Tmem177	408	100	255	251	213	65	30
chr1	118910577	118911545	Tmem185b	408	100	255	251	213	65	30
chr1	118981747	118983354	2900060B14Rik	1161	177	551	511	439	107	107
chr1	118981747	118983354	Clasp1	1161	177	551	511	439	107	107
chr1	118981747	118983354	Epb41l5	1161	177	551	511	439	107	107
chr1	118981747	118983354	Gli2	1161	177	551	511	439	107	107
chr1	118981747	118983354	Inhbb	1161	177	551	511	439	107	107
chr1	118981747	118983354	Nifk	1161	177	551	511	439	107	107
chr1	118981747	118983354	Ptpn4	1161	177	551	511	439	107	107
chr1	118981747	118983354	Ralb	1161	177	551	511	439	107	107
chr1	118981747	118983354	Tmem177	1161	177	551	511	439	107	107
chr1	118981747	118983354	Tmem185b	1161	177	551	511	439	107	107
chr1	118981747	118983354	Tmem37	1161	177	551	511	439	107	107
chr1	118981747	118983354	Tsn	1161	177	551	511	439	107	107
chr1	119033040	119034266	Epb41l5	911	145	414	385	275	61	132
chr1	119033040	119034266	Gli2	911	145	414	385	275	61	132
chr1	119033040	119034266	Nifk	911	145	414	385	275	61	132
chr1	119033040	119034266	Ptpn4	911	145	414	385	275	61	132
chr1	119033040	119034266	Ralb	911	145	414	385	275	61	132
chr1	119033040	119034266	Tmem177	911	145	414	385	275	61	132
chr1	119033040	119034266	Tmem185b	911	145	414	385	275	61	132
chr1	119033040	119034266	Tmem37	911	145	414	385	275	61	132
chr1	119033040	119034266	Tsn	911	145	414	385	275	61	132
chr1	119047365	119048935	2900060B14Rik	668	102	329	271	303	55	84
chr1	119047365	119048935	Clasp1	668	102	329	271	303	55	84
chr1	119047365	119048935	Epb41l5	668	102	329	271	303	55	84
chr1	119047365	119048935	Gli2	668	102	329	271	303	55	84
chr1	119047365	119048935	Inhbb	668	102	329	271	303	55	84
chr1	119047365	119048935	Nifk	668	102	329	271	303	55	84
chr1	119047365	119048935	Ptpn4	668	102	329	271	303	55	84
chr1	119047365	119048935	Ralb	668	102	329	271	303	55	84
chr1	119047365	119048935	Tmem177	668	102	329	271	303	55	84
chr1	119047365	119048935	Tmem185b	668	102	329	271	303	55	84
chr1	119047365	119048935	Tmem37	668	102	329	271	303	55	84
chr1	119047365	119048935	Tsn	668	102	329	271	303	55	84
chr1	119082305	119084061	2900060B14Rik	242	72	151	157	193	62	115
chr1	119082305	119084061	Gli2	242	72	151	157	193	62	115
chr1	119082305	119084061	Ralb	242	72	151	157	193	62	115
chr1	119082305	119084061	Tmem37	242	72	151	157	193	62	115
chr1	119328835	119330095	2900060B14Rik	596	123	302	217	223	56	54
chr1	119328835	119330095	3110009E18Rik	596	123	302	217	223	56	54
chr1	119328835	119330095	Clasp1	596	123	302	217	223	56	54
chr1	119328835	119330095	Dbi	596	123	302	217	223	56	54
chr1	119328835	119330095	Epb41l5	596	123	302	217	223	56	54
chr1	119328835	119330095	Gli2	596	123	302	217	223	56	54
chr1	119328835	119330095	Inhbb	596	123	302	217	223	56	54
chr1	119328835	119330095	Insig2	596	123	302	217	223	56	54
chr1	119328835	119330095	Nifk	596	123	302	217	223	56	54
chr1	119328835	119330095	Ptpn4	596	123	302	217	223	56	54
chr1	119328835	119330095	Ralb	596	123	302	217	223	56	54
chr1	119328835	119330095	Tmem177	596	123	302	217	223	56	54
chr1	119328835	119330095	Tmem185b	596	123	302	217	223	56	54
chr1	119328835	119330095	Tmem37	596	123	302	217	223	56	54
chr1	119328835	119330095	Tsn	596	123	302	217	223	56	54
chr1	119388561	119389937	Epb41l5	501	146	316	347	371	86	122
chr1	119388561	119389937	Inhbb	501	146	316	347	371	86	122
chr1	119388561	119389937	Ptpn4	501	146	316	347	371	86	122
chr1	119388561	119389937	Ralb	501	146	316	347	371	86	122
chr1	119388561	119389937	Tmem185b	501	146	316	347	371	86	122
chr1	119407597	119408323	Inhbb	159	25	93	116	93	22	7
chr1	119407597	119408323	Ralb	159	25	93	116	93	22	7
chr1	119409530	119410397	Inhbb	177	44	99	160	148	35	24
chr1	119423475	119423975	Inhbb	61	18	41	36	56	19	47
chr1	119457123	119458906	Inhbb	208	68	158	213	255	62	168
chr1	119457123	119458906	Ralb	208	68	158	213	255	62	168
chr1	119457123	119458906	Tmem185b	208	68	158	213	255	62	168
chr1	119471919	119472652	Ralb	89	25	80	96	106	36	28
chr1	119491996	119492496	Ralb	117	35	69	61	49	23	29
chr1	119532130	119532630	Tmem185b	19	10	21	26	19	8	5
chr1	119533085	119534106	Ralb	82	33	86	108	115	23	55
chr1	119533085	119534106	Tmem185b	82	33	86	108	115	23	55
chr1	119641972	119642769	Epb41l5	155	28	89	90	92	23	28
chr1	119837841	119838341	Ptpn4	98	22	34	51	67	29	18
chr1	119837841	119838341	Tmem177	98	22	34	51	67	29	18
chr1	119899346	119900471	Epb41l5	219	37	179	214	245	69	85
chr1	119899346	119900471	Inhbb	219	37	179	214	245	69	85
chr1	119899346	119900471	Ptpn4	219	37	179	214	245	69	85
chr1	119899346	119900471	Ralb	219	37	179	214	245	69	85
chr1	119899346	119900471	Tmem177	219	37	179	214	245	69	85
chr1	119899346	119900471	Tmem185b	219	37	179	214	245	69	85
chr1	119899346	119900471	Tmem37	219	37	179	214	245	69	85
chr1	119902450	119902950	Epb41l5	130	31	100	89	110	40	44
chr1	119902450	119902950	Ptpn4	130	31	100	89	110	40	44
chr1	119902450	119902950	Tmem177	130	31	100	89	110	40	44
chr1	120036932	120037837	Tmem37	76	27	69	117	120	23	44
chr1	120115034	120116227	2900060B14Rik	149	66	139	189	196	37	84
chr1	120115034	120116227	3110009E18Rik	149	66	139	189	196	37	84
chr1	120115034	120116227	Dbi	149	66	139	189	196	37	84
chr1	120115034	120116227	Epb41l5	149	66	139	189	196	37	84
chr1	120115034	120116227	Ptpn4	149	66	139	189	196	37	84
chr1	120115034	120116227	Ralb	149	66	139	189	196	37	84
chr1	120115034	120116227	Tmem177	149	66	139	189	196	37	84
chr1	120115034	120116227	Tmem185b	149	66	139	189	196	37	84
chr1	120115034	120116227	Tmem37	149	66	139	189	196	37	84
chr1	120138610	120139708	3110009E18Rik	280	50	191	157	108	27	48
chr1	120138610	120139708	Dbi	280	50	191	157	108	27	48
chr1	120138610	120139708	Tmem37	280	50	191	157	108	27	48
chr1	120186130	120187887	3110009E18Rik	334	98	218	212	250	73	53
chr1	120186130	120187887	Dbi	334	98	218	212	250	73	53
chr1	120186130	120187887	Tmem37	334	98	218	212	250	73	53
chr1	121314337	121315461	Insig2	63	28	116	149	195	77	111
chr1	12409701	12410947	Sulf1	143	38	85	120	129	55	17
chr1	12688857	12689948	Sulf1	365	63	157	162	154	44	21
chr1	12693213	12693946	Sulf1	134	42	71	79	94	40	31
chr1	12704223	12704967	Sulf1	114	44	118	131	100	23	11
chr1	12706226	12706726	Sulf1	84	19	51	34	24	8	32
chr1	12710538	12711038	Sulf1	128	30	56	55	59	16	5
chr1	12711046	12711909	Sulf1	306	60	147	94	77	21	21
chr1	12717981	12718895	Sulf1	402	91	160	156	153	42	101
chr1	12835578	12837364	Sulf1	432	103	237	179	285	91	88
chr1	132189969	132192593	Atp2b4	783	146	272	226	283	86	114
chr1	132189969	132192593	Chil1	783	146	272	226	283	86	114
chr1	132189969	132192593	Fmod	783	146	272	226	283	86	114
chr1	132189969	132192593	Kif14	783	146	272	226	283	86	114
chr1	132189969	132192593	Lemd1	783	146	272	226	283	86	114
chr1	132189969	132192593	Mdm4	783	146	272	226	283	86	114
chr1	132189969	132192593	Optc	783	146	272	226	283	86	114
chr1	132322567	132323572	Atp2b4	378	75	207	255	251	79	83
chr1	132322567	132323572	Fmod	378	75	207	255	251	79	83
chr1	132322567	132323572	Lemd1	378	75	207	255	251	79	83
chr1	132322567	132323572	Mdm4	378	75	207	255	251	79	83
chr1	132322567	132323572	Optc	378	75	207	255	251	79	83
chr1	133079423	133080729	Atp2b4	664	130	308	287	275	51	26
chr1	133079423	133080729	Chil1	664	130	308	287	275	51	26
chr1	133079423	133080729	Fmod	664	130	308	287	275	51	26
chr1	133079423	133080729	Lemd1	664	130	308	287	275	51	26
chr1	133079423	133080729	Mdm4	664	130	308	287	275	51	26
chr1	133079423	133080729	Optc	664	130	308	287	275	51	26
chr1	133180971	133183969	Atp2b4	1039	194	497	480	590	131	190
chr1	133180971	133183969	Chil1	1039	194	497	480	590	131	190
chr1	133180971	133183969	Fmod	1039	194	497	480	590	131	190
chr1	133180971	133183969	Kif14	1039	194	497	480	590	131	190
chr1	133180971	133183969	Lemd1	1039	194	497	480	590	131	190
chr1	133180971	133183969	Mdm4	1039	194	497	480	590	131	190
chr1	133180971	133183969	Optc	1039	194	497	480	590	131	190
chr1	133491829	133493048	Atp2b4	698	142	308	205	282	100	123
chr1	133491829	133493048	Chil1	698	142	308	205	282	100	123
chr1	133491829	133493048	Fmod	698	142	308	205	282	100	123
chr1	133491829	133493048	Lemd1	698	142	308	205	282	100	123
chr1	133491829	133493048	Mdm4	698	142	308	205	282	100	123
chr1	133491829	133493048	Optc	698	142	308	205	282	100	123
chr1	134060763	134061494	Atp2b4	300	45	136	123	152	47	104
chr1	134060763	134061494	Chil1	300	45	136	123	152	47	104
chr1	134060763	134061494	Fmod	300	45	136	123	152	47	104
chr1	134060763	134061494	Mdm4	300	45	136	123	152	47	104
chr1	134060763	134061494	Optc	300	45	136	123	152	47	104
chr1	134062661	134064119	Atp2b4	623	110	309	284	415	99	193
chr1	134062661	134064119	Chil1	623	110	309	284	415	99	193
chr1	134062661	134064119	Dennd1b	623	110	309	284	415	99	193
chr1	134062661	134064119	Fmod	623	110	309	284	415	99	193
chr1	134062661	134064119	Kif14	623	110	309	284	415	99	193
chr1	134062661	134064119	Lemd1	623	110	309	284	415	99	193
chr1	134062661	134064119	Mdm4	623	110	309	284	415	99	193
chr1	134062661	134064119	Optc	623	110	309	284	415	99	193
chr1	134095953	134097072	Atp2b4	245	76	217	246	294	91	134
chr1	134095953	134097072	Chil1	245	76	217	246	294	91	134
chr1	134095953	134097072	Fmod	245	76	217	246	294	91	134
chr1	134095953	134097072	Mdm4	245	76	217	246	294	91	134
chr1	134095953	134097072	Optc	245	76	217	246	294	91	134
chr1	136344960	136346431	Cfh	166	38	100	66	67	23	19
chr1	136344960	136346431	Dennd1b	166	38	100	66	67	23	19
chr1	136344960	136346431	Kif14	166	38	100	66	67	23	19
chr1	137656493	137657626	Dennd1b	289	61	135	130	174	77	70
chr1	137898296	137899275	Cfh	87	30	58	45	51	23	28
chr1	137898296	137899275	Dennd1b	87	30	58	45	51	23	28
chr1	137898296	137899275	Kif14	87	30	58	45	51	23	28
chr1	137899815	137901379	Cfh	172	38	65	49	46	29	41
chr1	137899815	137901379	Dennd1b	172	38	65	49	46	29	41
chr1	137899815	137901379	Kif14	172	38	65	49	46	29	41
chr1	138135509	138136888	Dennd1b	409	85	224	196	223	78	74
chr1	138385194	138386410	Dennd1b	203	58	164	192	229	59	19
chr1	138496596	138497828	Cfh	368	88	216	214	277	91	76
chr1	138496596	138497828	Dennd1b	368	88	216	214	277	91	76
chr1	138499399	138499899	Cfh	221	44	98	110	111	40	45
chr1	138499399	138499899	Dennd1b	221	44	98	110	111	40	45
chr1	138841303	138842963	Cfh	422	96	229	207	296	81	40
chr1	138841303	138842963	Dennd1b	422	96	229	207	296	81	40
chr1	138843220	138843995	Cfh	231	62	120	114	148	46	39
chr1	138843220	138843995	Dennd1b	231	62	120	114	148	46	39
chr1	138963150	138964484	Cfh	166	35	100	63	112	29	42
chr1	138963150	138964484	Dennd1b	166	35	100	63	112	29	42
chr1	139079022	139080944	Cfh	276	74	206	262	309	89	73
chr1	139079022	139080944	Dennd1b	276	74	206	262	309	89	73
chr1	139152948	139154216	Cfh	284	64	187	175	167	51	15
chr1	139345972	139347196	Cfh	432	106	257	246	254	77	73
chr1	139345972	139347196	Dennd1b	432	106	257	246	254	77	73
chr1	13935907	13936555	Eya1	79	29	66	106	126	35	19
chr1	14181236	14182264	Eya1	442	90	239	242	208	66	59
chr1	14293728	14294648	Eya1	149	38	82	137	145	42	41
chr1	14302439	14303294	Eya1	154	42	98	97	87	26	20
chr1	14303335	14303835	Eya1	150	38	82	76	97	29	11
chr1	14304312	14304812	Eya1	177	44	96	92	105	34	41
chr1	146494345	146494845	Brinp3	90	21	44	50	54	14	0
chr1	146494854	146495354	Brinp3	100	29	62	51	52	11	19
chr1	146523660	146524160	Brinp3	90	15	45	25	21	7	9
chr1	147187194	147188514	Brinp3	173	46	91	154	198	65	20
chr1	149896548	149897508	Pla2g4a	122	43	106	111	110	28	18
chr1	149955626	149956126	Pla2g4a	19	7	20	46	33	13	13
chr1	150010184	150011055	Pla2g4a	96	30	82	39	56	18	8
chr1	150975715	150976679	Hmcn1	136	42	97	130	168	50	18
chr1	150991894	150992605	Hmcn1	228	67	146	129	135	35	42
chr1	151008836	151010248	Hmcn1	117	41	76	60	95	39	14
chr1	151010891	151011391	Hmcn1	55	24	27	34	38	13	26
chr1	151034703	151035660	Hmcn1	89	33	61	41	71	20	28
chr1	151157844	151158905	Hmcn1	222	40	128	191	185	62	10
chr1	151167013	151168159	Hmcn1	429	95	249	222	207	62	53
chr1	151494904	151495404	Rnf2	71	14	66	88	96	22	20
chr1	151944387	151945644	Edem3	548	118	320	308	306	80	173
chr1	152004523	152005711	1700025G04Rik	93	44	172	163	201	67	72
chr1	152075369	152076539	1700025G04Rik	127	49	137	142	185	39	36
chr1	152129827	152130883	1700025G04Rik	77	23	97	146	163	48	75
chr1	152164926	152166053	1700025G04Rik	275	80	190	214	272	63	134
chr1	152164926	152166053	Rgl1	275	80	190	214	272	63	134
chr1	152164926	152166053	Tsen15	275	80	190	214	272	63	134
chr1	152369121	152369621	Tsen15	45	10	33	25	40	15	35
chr1	152555700	152556987	1700025G04Rik	712	135	348	303	240	75	116
chr1	152555700	152556987	Arpc5	712	135	348	303	240	75	116
chr1	152555700	152556987	Nmnat2	712	135	348	303	240	75	116
chr1	152555700	152556987	Rgl1	712	135	348	303	240	75	116
chr1	152555700	152556987	Smg7	712	135	348	303	240	75	116
chr1	152555700	152556987	Tsen15	712	135	348	303	240	75	116
chr1	152623833	152624333	Rgl1	154	49	81	82	91	25	23
chr1	152640640	152641140	Rgl1	65	21	39	70	112	29	77
chr1	152768042	152768542	Arpc5	74	25	58	59	95	26	43
chr1	152778979	152779479	Arpc5	57	15	42	33	37	14	37
chr1	152815219	152816112	Arpc5	222	43	144	135	190	38	84
chr1	152815219	152816112	Rgl1	222	43	144	135	190	38	84
chr1	152817052	152817915	Arpc5	283	62	179	178	197	55	117
chr1	152817052	152817915	Rgl1	283	62	179	178	197	55	117
chr1	152817052	152817915	Smg7	283	62	179	178	197	55	117
chr1	15287589	15288089	Kcnb2	79	19	70	69	69	21	22
chr1	152904479	152904979	Smg7	83	25	50	43	59	26	44
chr1	15293542	15294042	Kcnb2	17	6	17	19	26	6	19
chr1	152956171	152956671	Nmnat2	110	34	80	67	102	25	32
chr1	153035415	153036136	Nmnat2	191	66	122	108	135	28	93
chr1	153037320	153038130	Nmnat2	237	67	183	202	190	44	88
chr1	153307821	153309397	Lamc1	447	77	294	337	416	134	316
chr1	153480311	153481121	Dhx9	34	15	47	45	57	22	7
chr1	153531629	153532869	Dhx9	542	88	255	249	247	64	74
chr1	153531629	153532869	Lamc1	542	88	255	249	247	64	74
chr1	153531629	153532869	Npl	542	88	255	249	247	64	74
chr1	153531629	153532869	Rgl1	542	88	255	249	247	64	74
chr1	153531629	153532869	Rgs8	542	88	255	249	247	64	74
chr1	153550806	153551306	Npl	31	11	24	19	16	9	1
chr1	153556824	153557852	Dhx9	103	37	88	88	78	27	30
chr1	153556824	153557852	Npl	103	37	88	88	78	27	30
chr1	153559054	153559706	Npl	50	14	32	44	25	16	17
chr1	153641544	153642044	Dhx9	283	39	128	142	177	39	38
chr1	153641544	153642044	Lamc1	283	39	128	142	177	39	38
chr1	153641544	153642044	Npl	283	39	128	142	177	39	38
chr1	153641544	153642044	Rgs16	283	39	128	142	177	39	38
chr1	153641544	153642044	Rgs8	283	39	128	142	177	39	38
chr1	153641544	153642044	Rnasel	283	39	128	142	177	39	38
chr1	153642107	153642607	Lamc1	270	53	147	133	117	45	48
chr1	153642107	153642607	Npl	270	53	147	133	117	45	48
chr1	153642107	153642607	Rgs16	270	53	147	133	117	45	48
chr1	153642107	153642607	Rgs8	270	53	147	133	117	45	48
chr1	153642107	153642607	Rnasel	270	53	147	133	117	45	48
chr1	153660913	153661894	Dhx9	464	101	299	283	298	74	83
chr1	153660913	153661894	Lamc1	464	101	299	283	298	74	83
chr1	153660913	153661894	Npl	464	101	299	283	298	74	83
chr1	153660913	153661894	Rgs16	464	101	299	283	298	74	83
chr1	153660913	153661894	Rgs8	464	101	299	283	298	74	83
chr1	153660913	153661894	Rnasel	464	101	299	283	298	74	83
chr1	153665026	153665824	Dhx9	460	85	240	214	267	50	120
chr1	153665026	153665824	Lamc1	460	85	240	214	267	50	120
chr1	153665026	153665824	Npl	460	85	240	214	267	50	120
chr1	153665026	153665824	Rgs16	460	85	240	214	267	50	120
chr1	153665026	153665824	Rgs8	460	85	240	214	267	50	120
chr1	153665026	153665824	Rnasel	460	85	240	214	267	50	120
chr1	153702851	153704621	Dhx9	972	173	504	450	467	122	160
chr1	153702851	153704621	Glul	972	173	504	450	467	122	160
chr1	153702851	153704621	Lamc1	972	173	504	450	467	122	160
chr1	153702851	153704621	Mir8114	972	173	504	450	467	122	160
chr1	153702851	153704621	Nmnat2	972	173	504	450	467	122	160
chr1	153702851	153704621	Npl	972	173	504	450	467	122	160
chr1	153702851	153704621	Rgs16	972	173	504	450	467	122	160
chr1	153702851	153704621	Rgs8	972	173	504	450	467	122	160
chr1	153702851	153704621	Rnasel	972	173	504	450	467	122	160
chr1	153704807	153705469	Rgs16	273	56	135	117	95	27	12
chr1	153726386	153727180	Rgs16	66	22	66	77	92	33	58
chr1	153726386	153727180	Rnasel	66	22	66	77	92	33	58
chr1	153746089	153746589	Rgs16	64	27	87	52	47	12	8
chr1	153746089	153746589	Rnasel	64	27	87	52	47	12	8
chr1	153748425	153748925	Rgs16	112	45	83	102	109	36	36
chr1	153748425	153748925	Rnasel	112	45	83	102	109	36	36
chr1	153894915	153895415	Glul	76	20	41	49	79	20	40
chr1	153894915	153895415	Mir8114	76	20	41	49	79	20	40
chr1	154156675	154157573	Npl	259	65	136	132	149	38	97
chr1	154660979	154661904	Cacna1e	235	50	157	116	177	75	149
chr1	154704462	154705269	Cacna1e	196	46	124	156	142	40	116
chr1	154723012	154724446	Cacna1e	380	78	209	217	221	66	87
chr1	154729554	154731011	Cacna1e	142	52	99	165	215	62	122
chr1	155092110	155092872	Ier5	447	91	210	213	239	62	109
chr1	155092110	155092872	Stx6	447	91	210	213	239	62	109
chr1	155092110	155092872	Xpr1	447	91	210	213	239	62	109
chr1	155111168	155112077	Ier5	320	74	147	168	145	41	44
chr1	155111168	155112077	Stx6	320	74	147	168	145	41	44
chr1	155192826	155193551	Stx6	61	29	78	136	177	42	85
chr1	155203877	155205044	Acbd6	254	112	309	368	392	109	197
chr1	155203877	155205044	Gm5532	254	112	309	368	392	109	197
chr1	155203877	155205044	Stx6	254	112	309	368	392	109	197
chr1	155209933	155210814	Stx6	216	55	116	177	205	34	108
chr1	155212401	155212901	Stx6	386	79	181	195	159	47	62
chr1	155229534	155230363	Acbd6	378	81	214	217	212	59	128
chr1	155233924	155234714	Acbd6	615	95	255	263	290	64	151
chr1	155233924	155234714	Gm5532	615	95	255	263	290	64	151
chr1	155233924	155234714	Stx6	615	95	255	263	290	64	151
chr1	155243724	155245307	Acbd6	420	113	253	206	205	70	41
chr1	155427095	155427969	Gm5532	362	83	230	191	165	36	94
chr1	155427095	155427969	Xpr1	362	83	230	191	165	36	94
chr1	155488936	155489672	Gm5532	170	32	89	80	103	48	53
chr1	155491009	155492190	Acbd6	425	77	215	178	214	60	74
chr1	155491009	155492190	Gm5532	425	77	215	178	214	60	74
chr1	155491009	155492190	Xpr1	425	77	215	178	214	60	74
chr1	155502895	155503669	Gm5532	235	60	102	131	163	39	55
chr1	155516415	155517472	Gm5532	199	46	108	84	102	27	38
chr1	155528846	155529676	Acbd6	271	72	143	143	170	51	49
chr1	155528846	155529676	Gm5532	271	72	143	143	170	51	49
chr1	155530254	155531458	Acbd6	441	97	205	206	217	73	57
chr1	155530254	155531458	Gm5532	441	97	205	206	217	73	57
chr1	155530254	155531458	Xpr1	441	97	205	206	217	73	57
chr1	155784567	155785611	Qsox1	143	44	116	112	81	25	61
chr1	155789992	155790867	Qsox1	253	67	159	219	228	42	32
chr1	155790883	155791383	Qsox1	95	32	78	108	76	26	9
chr1	155796310	155797202	Qsox1	90	30	74	79	76	36	18
chr1	156040592	156041376	Cep350	99	31	46	42	72	21	53
chr1	156040592	156041376	Fam163a	99	31	46	42	72	21	53
chr1	156040592	156041376	Tor1aip1	99	31	46	42	72	21	53
chr1	156040592	156041376	Tor1aip2	99	31	46	42	72	21	53
chr1	156042968	156043468	Tor1aip1	84	30	60	72	97	19	39
chr1	156042968	156043468	Tor1aip2	84	30	60	72	97	19	39
chr1	156179721	156180467	Fam163a	280	41	150	140	140	47	91
chr1	156183157	156184702	Fam163a	698	116	381	347	378	105	128
chr1	156192796	156193837	Fam163a	208	65	209	168	182	35	26
chr1	156444683	156445725	Soat1	40	39	106	195	197	40	53
chr1	156613685	156614455	Abl2	406	82	194	196	175	42	113
chr1	156613685	156614455	Soat1	406	82	194	196	175	42	113
