chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	119047379	119048383	Tfcp2l1	338	54	148	136	152	28	53
chr1	119047379	119048383	Tmem177	338	54	148	136	152	28	53
chr1	119047379	119048383	Tmem185b	338	54	148	136	152	28	53
chr1	119047379	119048383	Tmem37	338	54	148	136	152	28	53
chr1	119047379	119048383	Tsn	338	54	148	136	152	28	53
chr1	119048470	119048970	Gli2	300	52	168	141	162	28	33
chr1	119048470	119048970	Mir6346	300	52	168	141	162	28	33
chr1	119048470	119048970	Tmem177	300	52	168	141	162	28	33
chr1	119048470	119048970	Tmem185b	300	52	168	141	162	28	33
chr1	119048470	119048970	Tmem37	300	52	168	141	162	28	33
chr1	119082522	119084364	2900060B14Rik	236	73	149	151	172	55	111
chr1	119082522	119084364	Gli2	236	73	149	151	172	55	111
chr1	119082522	119084364	Mir6346	236	73	149	151	172	55	111
chr1	119082522	119084364	Ralb	236	73	149	151	172	55	111
chr1	119082522	119084364	Steap3	236	73	149	151	172	55	111
chr1	119082522	119084364	Tfcp2l1	236	73	149	151	172	55	111
chr1	119082522	119084364	Tmem185b	236	73	149	151	172	55	111
chr1	119082522	119084364	Tmem37	236	73	149	151	172	55	111
chr1	119328873	119330068	C1ql2	572	109	284	198	212	56	47
chr1	119328873	119330068	Epb41l5	572	109	284	198	212	56	47
chr1	119328873	119330068	Inhbb	572	109	284	198	212	56	47
chr1	119328873	119330068	Mir6346	572	109	284	198	212	56	47
chr1	119328873	119330068	Ralb	572	109	284	198	212	56	47
chr1	119328873	119330068	Sctr	572	109	284	198	212	56	47
chr1	119328873	119330068	Steap3	572	109	284	198	212	56	47
chr1	119328873	119330068	Tfcp2l1	572	109	284	198	212	56	47
chr1	119328873	119330068	Tmem177	572	109	284	198	212	56	47
chr1	119328873	119330068	Tmem185b	572	109	284	198	212	56	47
chr1	119328873	119330068	Tmem37	572	109	284	198	212	56	47
chr1	119388568	119389738	C1ql2	421	119	258	297	322	80	109
chr1	119388568	119389738	Cfap221	421	119	258	297	322	80	109
chr1	119388568	119389738	Clasp1	421	119	258	297	322	80	109
chr1	119388568	119389738	Epb41l5	421	119	258	297	322	80	109
chr1	119388568	119389738	Inhbb	421	119	258	297	322	80	109
chr1	119388568	119389738	Mir6346	421	119	258	297	322	80	109
chr1	119388568	119389738	Ptpn4	421	119	258	297	322	80	109
chr1	119388568	119389738	Ralb	421	119	258	297	322	80	109
chr1	119388568	119389738	Sctr	421	119	258	297	322	80	109
chr1	119388568	119389738	Steap3	421	119	258	297	322	80	109
chr1	119388568	119389738	Tfcp2l1	421	119	258	297	322	80	109
chr1	119388568	119389738	Tmem185b	421	119	258	297	322	80	109
chr1	119407398	119408269	Inhbb	181	35	112	138	108	25	10
chr1	119419265	119419765	Inhbb	162	21	83	73	67	12	28
chr1	119423452	119423952	Inhbb	58	17	44	34	55	18	50
chr1	119642323	119642823	Epb41l5	127	23	60	58	75	16	20
chr1	119837843	119838343	Ptpn4	98	22	34	50	66	29	18
chr1	119837843	119838343	Tmem177	98	22	34	50	66	29	18
chr1	119868387	119869284	Tmem177	285	58	142	103	58	20	19
chr1	119894928	119895673	Tmem177	92	27	94	105	136	46	105
chr1	119899674	119900498	Tmem177	171	31	140	149	172	55	70
chr1	119902382	119903252	Tmem177	227	63	174	165	180	74	70
chr1	120013012	120013512	Sctr	35	15	34	29	31	15	14
chr1	120018538	120019323	Cfap221	239	35	111	75	52	18	15
chr1	120018538	120019323	Sctr	239	35	111	75	52	18	15
chr1	120032779	120033509	Cfap221	127	30	69	61	79	14	61
chr1	120032779	120033509	Sctr	127	30	69	61	79	14	61
chr1	120077643	120078143	Tmem37	166	23	95	79	57	18	15
chr1	120115708	120116208	3110009E18Rik	67	27	64	73	92	14	30
chr1	120115708	120116208	Dbi	67	27	64	73	92	14	30
chr1	120138578	120139623	3110009E18Rik	275	49	190	151	108	23	50
chr1	120138578	120139623	Dbi	275	49	190	151	108	23	50
chr1	120138578	120139623	Steap3	275	49	190	151	108	23	50
chr1	120186145	120187930	3110009E18Rik	339	98	220	211	254	72	52
chr1	120186145	120187930	C1ql2	339	98	220	211	254	72	52
chr1	120186145	120187930	Dbi	339	98	220	211	254	72	52
chr1	120186145	120187930	Steap3	339	98	220	211	254	72	52
chr1	120186145	120187930	Tmem37	339	98	220	211	254	72	52
chr1	120265077	120265959	C1ql2	198	58	116	113	120	60	65
chr1	120265077	120265959	Steap3	198	58	116	113	120	60	65
chr1	120265077	120265959	Tmem37	198	58	116	113	120	60	65
chr1	120275189	120275908	Steap3	56	21	77	71	50	11	13
chr1	120342125	120342809	C1ql2	176	47	101	106	144	42	43
chr1	120342125	120342809	Steap3	176	47	101	106	144	42	43
chr1	120357206	120357926	C1ql2	208	34	108	93	104	40	42
chr1	12576689	12577752	Sulf1	377	63	189	136	149	52	30
chr1	12688898	12689398	Sulf1	122	23	50	35	30	12	5
chr1	12689456	12689956	Sulf1	194	33	92	108	104	25	14
chr1	12710828	12711610	Sulf1	298	59	143	97	86	18	22
chr1	12717706	12718880	Sulf1	449	95	172	178	178	47	114
chr1	12811101	12812145	Sulf1	469	93	200	124	102	39	15
chr1	12835919	12836419	Sulf1	135	24	58	50	74	17	37
chr1	131970712	131971493	Tmcc2	488	73	218	224	157	24	13
chr1	132189969	132191748	Adora1	436	77	141	101	146	54	59
chr1	132189969	132191748	Gm19461	436	77	141	101	146	54	59
chr1	132189969	132191748	Optc	436	77	141	101	146	54	59
chr1	132189969	132191748	Ppfia4	436	77	141	101	146	54	59
chr1	132189969	132191748	Prelp	436	77	141	101	146	54	59
chr1	132189969	132191748	Ptpn7	436	77	141	101	146	54	59
chr1	132189969	132191748	Ptprv	436	77	141	101	146	54	59
chr1	132189969	132191748	Tmcc2	436	77	141	101	146	54	59
chr1	132322564	132323064	Gm19461	189	31	75	136	155	46	68
chr1	132322564	132323064	Tmcc2	189	31	75	136	155	46	68
chr1	133079417	133080719	Adora1	661	128	308	287	269	50	26
chr1	133079417	133080719	Gm19461	661	128	308	287	269	50	26
chr1	133079417	133080719	Optc	661	128	308	287	269	50	26
chr1	133079417	133080719	Ppfia4	661	128	308	287	269	50	26
chr1	133079417	133080719	Prelp	661	128	308	287	269	50	26
chr1	133079417	133080719	Tmcc2	661	128	308	287	269	50	26
chr1	133180988	133183951	Adora1	1030	193	489	476	586	129	188
chr1	133180988	133183951	Gm19461	1030	193	489	476	586	129	188
chr1	133180988	133183951	Optc	1030	193	489	476	586	129	188
chr1	133180988	133183951	Platr22	1030	193	489	476	586	129	188
chr1	133180988	133183951	Ppfia4	1030	193	489	476	586	129	188
chr1	133180988	133183951	Prelp	1030	193	489	476	586	129	188
chr1	133180988	133183951	Ptpn7	1030	193	489	476	586	129	188
chr1	133180988	133183951	Ptprv	1030	193	489	476	586	129	188
chr1	133180988	133183951	Tmcc2	1030	193	489	476	586	129	188
chr1	133187439	133188723	Adora1	783	128	431	374	353	86	118
chr1	133187439	133188723	Gm19461	783	128	431	374	353	86	118
chr1	133187439	133188723	Optc	783	128	431	374	353	86	118
chr1	133187439	133188723	Ppfia4	783	128	431	374	353	86	118
chr1	133187439	133188723	Prelp	783	128	431	374	353	86	118
chr1	133187439	133188723	Tmcc2	783	128	431	374	353	86	118
chr1	133491784	133494189	Adora1	1276	256	587	458	559	188	196
chr1	133491784	133494189	Gm19461	1276	256	587	458	559	188	196
chr1	133491784	133494189	Optc	1276	256	587	458	559	188	196
chr1	133491784	133494189	Platr22	1276	256	587	458	559	188	196
chr1	133491784	133494189	Ppfia4	1276	256	587	458	559	188	196
chr1	133491784	133494189	Prelp	1276	256	587	458	559	188	196
chr1	133491784	133494189	Ptpn7	1276	256	587	458	559	188	196
chr1	133491784	133494189	Ptprv	1276	256	587	458	559	188	196
chr1	133491784	133494189	Tmcc2	1276	256	587	458	559	188	196
chr1	13373261	13374587	2610203C22Rik	160	39	58	48	59	24	22
chr1	13373261	13374587	A830018L16Rik	160	39	58	48	59	24	22
chr1	13373261	13374587	Crispld1	160	39	58	48	59	24	22
chr1	13373261	13374587	Eya1	160	39	58	48	59	24	22
chr1	13373261	13374587	Gm16070	160	39	58	48	59	24	22
chr1	13373261	13374587	Kcnb2	160	39	58	48	59	24	22
chr1	13373261	13374587	Mcmdc2	160	39	58	48	59	24	22
chr1	13373261	13374587	Msc	160	39	58	48	59	24	22
chr1	13373261	13374587	Prex2	160	39	58	48	59	24	22
chr1	13373261	13374587	Sbspon	160	39	58	48	59	24	22
chr1	13373261	13374587	Sntg1	160	39	58	48	59	24	22
chr1	13373261	13374587	Stau2	160	39	58	48	59	24	22
chr1	13373261	13374587	Sulf1	160	39	58	48	59	24	22
chr1	13373261	13374587	Tcf24	160	39	58	48	59	24	22
chr1	13373261	13374587	Terf1	160	39	58	48	59	24	22
chr1	13373261	13374587	Vxn	160	39	58	48	59	24	22
chr1	134060758	134061482	Adora1	293	44	136	123	150	47	101
chr1	134060758	134061482	Gm19461	293	44	136	123	150	47	101
chr1	134060758	134061482	Optc	293	44	136	123	150	47	101
chr1	134060758	134061482	Ppfia4	293	44	136	123	150	47	101
chr1	134060758	134061482	Prelp	293	44	136	123	150	47	101
chr1	134060758	134061482	Ptpn7	293	44	136	123	150	47	101
chr1	134060758	134061482	Ptprv	293	44	136	123	150	47	101
chr1	134062622	134064122	Adora1	638	112	314	288	425	101	197
chr1	134062622	134064122	Gm19461	638	112	314	288	425	101	197
chr1	134062622	134064122	Optc	638	112	314	288	425	101	197
chr1	134062622	134064122	Platr22	638	112	314	288	425	101	197
chr1	134062622	134064122	Ppfia4	638	112	314	288	425	101	197
chr1	134062622	134064122	Prelp	638	112	314	288	425	101	197
chr1	134062622	134064122	Ptpn7	638	112	314	288	425	101	197
chr1	134062622	134064122	Ptprv	638	112	314	288	425	101	197
chr1	134062622	134064122	Tmcc2	638	112	314	288	425	101	197
chr1	134556147	134557272	Adora1	226	51	108	82	115	36	56
chr1	134556147	134557272	Optc	226	51	108	82	115	36	56
chr1	134556147	134557272	Ppfia4	226	51	108	82	115	36	56
chr1	134556147	134557272	Prelp	226	51	108	82	115	36	56
chr1	134556147	134557272	Ptpn7	226	51	108	82	115	36	56
chr1	134556147	134557272	Ptprv	226	51	108	82	115	36	56
chr1	135687643	135688464	Platr22	159	26	78	82	101	33	20
chr1	136017274	136018987	Platr22	393	91	209	203	250	70	125
chr1	136017274	136018987	Ptpn7	393	91	209	203	250	70	125
chr1	136017274	136018987	Ptprv	393	91	209	203	250	70	125
chr1	136139901	136140846	Platr22	284	63	218	214	295	54	106
chr1	136345043	136345923	Platr22	95	23	58	35	30	10	5
chr1	136345941	136346728	Platr22	131	32	71	70	89	26	42
chr1	136466036	136466863	Platr22	99	26	87	98	147	43	50
chr1	137635754	137637396	Platr22	594	126	302	274	189	65	16
chr1	137656463	137657603	Platr22	282	61	125	127	173	77	69
chr1	137898297	137899269	Platr22	86	30	57	45	51	23	28
chr1	137899797	137901220	Platr22	150	36	62	47	44	28	41
chr1	13860562	13861462	Eya1	307	55	138	141	127	39	21
chr1	138963166	138964662	Platr22	191	34	103	77	119	32	43
chr1	14181237	14182241	Eya1	438	90	236	241	207	66	59
chr1	14181237	14182241	Msc	438	90	236	241	207	66	59
chr1	14303350	14303850	Eya1	158	37	82	76	98	29	11
chr1	14304452	14304952	Eya1	202	36	102	94	112	29	32
chr1	14506456	14506956	Eya1	148	32	81	96	97	29	13
chr1	14506456	14506956	Msc	148	32	81	96	97	29	13
chr1	146485244	146485744	Brinp3	70	11	21	20	16	12	1
chr1	146494820	146495320	Brinp3	91	30	61	45	52	11	20
chr1	146523700	146524619	Brinp3	160	31	79	72	62	24	22
chr1	14739547	14740396	Msc	92	17	61	47	39	22	33
chr1	149896524	149897520	Pla2g4a	124	45	113	113	116	28	19
chr1	150010268	150011048	Pla2g4a	94	28	81	39	54	18	8
chr1	150010268	150011048	Ptgs2	94	28	81	39	54	18	8
chr1	150010268	150011048	Ptgs2os	94	28	81	39	54	18	8
chr1	150115297	150115866	Ptgs2	55	31	43	45	43	11	32
chr1	150115297	150115866	Ptgs2os	55	31	43	45	43	11	32
chr1	150535753	150536654	Pla2g4a	240	51	140	110	103	31	28
chr1	151095605	151096440	Hmcn1	244	61	161	124	135	37	58
chr1	151167178	151168509	2810414N06Rik	511	120	283	264	218	67	74
chr1	151167178	151168509	Fam129a	511	120	283	264	218	67	74
chr1	151167178	151168509	Hmcn1	511	120	283	264	218	67	74
chr1	151167178	151168509	Pla2g4a	511	120	283	264	218	67	74
chr1	151167178	151168509	Ptgs2	511	120	283	264	218	67	74
chr1	151167178	151168509	Ptgs2os	511	120	283	264	218	67	74
chr1	151167178	151168509	Rnf2	511	120	283	264	218	67	74
chr1	151167178	151168509	Swt1	511	120	283	264	218	67	74
chr1	151167178	151168509	Trmt1l	511	120	283	264	218	67	74
chr1	151176949	151178290	Edem3	536	100	258	209	163	47	49
chr1	151176949	151178290	Hmcn1	536	100	258	209	163	47	49
chr1	151176949	151178290	Pla2g4a	536	100	258	209	163	47	49
chr1	151176949	151178290	Swt1	536	100	258	209	163	47	49
chr1	151176949	151178290	Trmt1l	536	100	258	209	163	47	49
chr1	151769148	151769929	2810414N06Rik	174	27	104	103	93	21	16
chr1	151769148	151769929	Edem3	174	27	104	103	93	21	16
chr1	152164924	152165848	1700025G04Rik	243	67	166	181	226	55	114
chr1	152164924	152165848	Tsen15	243	67	166	181	226	55	114
chr1	152401121	152401621	Colgalt2	140	33	78	79	95	32	71
chr1	152401121	152401621	Tsen15	140	33	78	79	95	32	71
chr1	152556111	152556974	1700025G04Rik	516	95	240	191	164	56	81
chr1	152556111	152556974	Arpc5	516	95	240	191	164	56	81
chr1	152556111	152556974	Colgalt2	516	95	240	191	164	56	81
chr1	152556111	152556974	Fam129a	516	95	240	191	164	56	81
chr1	152556111	152556974	Ncf2	516	95	240	191	164	56	81
chr1	152556111	152556974	Nmnat2	516	95	240	191	164	56	81
chr1	152556111	152556974	Rgl1	516	95	240	191	164	56	81
chr1	152768050	152768550	Arpc5	75	24	60	57	97	26	43
chr1	152790143	152790643	Ncf2	61	24	31	15	36	14	22
chr1	152792717	152794238	Arpc5	826	142	287	253	186	39	105
chr1	152792717	152794238	Colgalt2	826	142	287	253	186	39	105
chr1	152792717	152794238	Lamc2	826	142	287	253	186	39	105
chr1	152792717	152794238	Ncf2	826	142	287	253	186	39	105
chr1	152792717	152794238	Tsen15	826	142	287	253	186	39	105
chr1	152809748	152810248	Ncf2	113	29	79	66	41	16	63
chr1	152810813	152811539	Arpc5	214	39	101	135	85	12	38
chr1	152810813	152811539	Ncf2	214	39	101	135	85	12	38
chr1	152815167	152815852	Ncf2	188	39	114	102	138	31	58
chr1	152816929	152817904	Arpc5	301	70	195	193	227	63	129
chr1	152816929	152817904	Ncf2	301	70	195	193	227	63	129
chr1	152904480	152904980	Smg7	83	25	50	43	59	26	44
chr1	153035282	153036179	Nmnat2	225	80	164	144	171	40	111
chr1	153037296	153038334	Nmnat2	288	86	246	260	230	56	111
chr1	153053969	153054790	Nmnat2	291	72	130	143	135	44	100
chr1	153191898	153192398	Lamc2	126	24	83	59	79	23	42
chr1	153202169	153202669	Lamc2	156	48	82	59	52	25	57
chr1	153424102	153424692	Shcbp1l	121	33	84	75	102	28	62
chr1	153531877	153533074	C230024C17Rik	476	82	233	225	238	64	65
chr1	153531877	153533074	Dhx9	476	82	233	225	238	64	65
chr1	153531877	153533074	Lamc1	476	82	233	225	238	64	65
chr1	153531877	153533074	Nmnat2	476	82	233	225	238	64	65
chr1	153531877	153533074	Npl	476	82	233	225	238	64	65
chr1	153531877	153533074	Rgl1	476	82	233	225	238	64	65
chr1	153531877	153533074	Rgs16	476	82	233	225	238	64	65
chr1	153531877	153533074	Rgs8	476	82	233	225	238	64	65
chr1	153531877	153533074	Rnasel	476	82	233	225	238	64	65
chr1	153531877	153533074	Shcbp1l	476	82	233	225	238	64	65
chr1	153531877	153533074	Tsen15	476	82	233	225	238	64	65
chr1	153539335	153540155	Dhx9	284	77	163	117	84	28	44
chr1	153539335	153540155	Npl	284	77	163	117	84	28	44
chr1	153540719	153541378	Dhx9	194	28	91	63	47	27	38
chr1	153540719	153541378	Npl	194	28	91	63	47	27	38
chr1	153556825	153557866	Npl	104	37	88	89	79	27	30
chr1	153559051	153559715	Npl	54	14	32	44	25	17	17
chr1	153641517	153642494	C230024C17Rik	582	100	276	280	314	85	91
chr1	153641517	153642494	Cacna1e	582	100	276	280	314	85	91
chr1	153641517	153642494	Dhx9	582	100	276	280	314	85	91
chr1	153641517	153642494	Fam129a	582	100	276	280	314	85	91
chr1	153641517	153642494	Glul	582	100	276	280	314	85	91
chr1	153641517	153642494	Lamc1	582	100	276	280	314	85	91
chr1	153641517	153642494	Lamc2	582	100	276	280	314	85	91
chr1	153641517	153642494	Mir8114	582	100	276	280	314	85	91
chr1	153641517	153642494	Npl	582	100	276	280	314	85	91
chr1	153641517	153642494	Rgs16	582	100	276	280	314	85	91
chr1	153641517	153642494	Rgs8	582	100	276	280	314	85	91
chr1	153641517	153642494	Rnasel	582	100	276	280	314	85	91
chr1	153641517	153642494	Shcbp1l	582	100	276	280	314	85	91
chr1	153653584	153654084	Rgs8	204	36	105	83	82	30	25
chr1	153660933	153661884	C230024C17Rik	459	98	291	278	289	72	79
chr1	153660933	153661884	Npl	459	98	291	278	289	72	79
chr1	153660933	153661884	Rgs16	459	98	291	278	289	72	79
chr1	153660933	153661884	Rgs8	459	98	291	278	289	72	79
chr1	153660933	153661884	Rnasel	459	98	291	278	289	72	79
chr1	153665011	153665808	C230024C17Rik	456	84	234	209	270	52	114
chr1	153665011	153665808	Rgs16	456	84	234	209	270	52	114
chr1	153665011	153665808	Rgs8	456	84	234	209	270	52	114
chr1	153665011	153665808	Rnasel	456	84	234	209	270	52	114
chr1	153703027	153703792	C230024C17Rik	407	48	196	181	167	38	77
chr1	153703027	153703792	Dhx9	407	48	196	181	167	38	77
chr1	153703027	153703792	Npl	407	48	196	181	167	38	77
chr1	153703027	153703792	Rgs16	407	48	196	181	167	38	77
chr1	153703027	153703792	Rgs8	407	48	196	181	167	38	77
chr1	153703027	153703792	Rnasel	407	48	196	181	167	38	77
chr1	153704156	153704656	C230024C17Rik	236	42	136	123	137	32	37
chr1	153704156	153704656	Rgs8	236	42	136	123	137	32	37
chr1	153705051	153705551	Rgs16	206	40	90	77	59	19	4
chr1	153733233	153733733	C230024C17Rik	162	26	94	66	72	18	46
