chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	106700804	106701304	Kdsr	31	14	20	11	20	6	7
chr1	106706922	106707422	Bcl2	31	5	13	36	42	12	6
chr1	106706922	106707422	Kdsr	31	5	13	36	42	12	6
chr1	106711720	106712220	Bcl2	26	5	21	15	24	7	15
chr1	106711720	106712220	Vps4b	26	5	21	15	24	7	15
chr1	106712397	106712897	Bcl2	49	9	15	17	38	5	27
chr1	106712397	106712897	Kdsr	49	9	15	17	38	5	27
chr1	106712397	106712897	Pign	49	9	15	17	38	5	27
chr1	106712397	106712897	Relch	49	9	15	17	38	5	27
chr1	106712397	106712897	Vps4b	49	9	15	17	38	5	27
chr1	106739764	106740264	Bcl2	24	4	20	10	15	5	7
chr1	106739764	106740264	Kdsr	24	4	20	10	15	5	7
chr1	106765726	106766226	Kdsr	8	8	13	13	13	4	12
chr1	106765726	106766226	Rnf152	8	8	13	13	13	4	12
chr1	106765726	106766226	Vps4b	8	8	13	13	13	4	12
chr1	106865572	106866427	Kdsr	36	11	26	22	26	9	7
chr1	107559159	107559659	Serpinb8	8	7	12	7	5	9	9
chr1	107581089	107581589	Serpinb8	14	5	12	9	15	5	10
chr1	107582271	107583148	Serpinb8	30	12	27	15	24	4	14
chr1	107591225	107591725	Serpinb8	14	6	12	11	15	0	6
chr1	107598430	107598930	Serpinb8	15	10	6	9	12	8	5
chr1	107645153	107646596	Serpinb8	72	14	29	18	40	10	27
chr1	107645153	107646596	Vps4b	72	14	29	18	40	10	27
chr1	10942834	10943334	Prex2	14	8	17	22	20	3	14
chr1	109981898	109982398	Cdh19	139	12	47	23	38	4	15
chr1	109981898	109982398	Cdh7	139	12	47	23	38	4	15
chr1	109983584	109984084	Cdh19	57	15	34	22	24	7	13
chr1	109983584	109984084	Cdh7	57	15	34	22	24	7	13
chr1	11026486	11027711	Prex2	67	27	41	22	44	18	30
chr1	11033225	11033725	Prex2	44	5	26	12	31	11	21
chr1	110476072	110476572	Cdh19	14	6	16	4	8	5	5
chr1	11065199	11065699	Prex2	31	4	24	13	14	6	13
chr1	111020476	111020976	Cdh19	51	18	23	10	20	12	11
chr1	112192492	112192992	Cdh19	7	4	13	3	8	1	8
chr1	112416561	112417061	Cdh19	53	8	15	12	37	11	12
chr1	112416561	112417061	Dsel	53	8	15	12	37	11	12
chr1	113372046	113372998	Dsel	19	10	9	14	29	5	22
chr1	11427314	11427814	A830018L16Rik	15	4	11	14	8	9	13
chr1	11566040	11566540	A830018L16Rik	24	15	17	13	8	5	16
chr1	115673244	115673744	Cntnap5a	3	4	4	9	7	3	2
chr1	115685295	115685795	Cntnap5a	10	7	5	6	12	9	13
chr1	115686312	115686812	Cntnap5a	5	3	11	6	12	5	1
chr1	115734518	115735348	Cntnap5a	14	10	12	11	8	6	5
chr1	11573593	11574093	A830018L16Rik	11	7	8	7	9	4	13
chr1	115745150	115745993	Cntnap5a	19	11	19	12	23	5	14
chr1	115786169	115786669	Cntnap5a	6	9	13	8	11	5	7
chr1	11579904	11580404	A830018L16Rik	16	4	20	8	18	0	32
chr1	115808689	115809189	Cntnap5a	13	6	16	12	14	11	9
chr1	11588136	11588636	A830018L16Rik	18	9	19	9	9	2	14
chr1	115945978	115946478	Cntnap5a	18	5	6	10	8	4	5
chr1	115965001	115965501	Cntnap5a	23	5	8	15	19	6	12
chr1	116016466	116016966	Cntnap5a	7	6	11	7	12	1	3
chr1	116038314	116039074	Cntnap5a	16	7	11	10	18	9	5
chr1	116243765	116244720	Cntnap5a	16	10	14	3	15	9	5
chr1	118295098	118295598	Tsn	26	20	34	27	33	12	15
chr1	118337889	118338389	Clasp1	13	10	15	8	25	7	10
chr1	118337889	118338389	Nifk	13	10	15	8	25	7	10
chr1	118337889	118338389	Tsn	13	10	15	8	25	7	10
chr1	118359145	118359645	Clasp1	16	6	18	9	13	6	5
chr1	118387951	118388451	2900060B14Rik	153	24	29	21	60	19	14
chr1	118387951	118388451	Clasp1	153	24	29	21	60	19	14
chr1	118387951	118388451	Tsn	153	24	29	21	60	19	14
chr1	118409193	118409693	Clasp1	16	11	18	35	29	8	10
chr1	118422652	118423152	2900060B14Rik	41	13	29	24	26	7	11
chr1	118422652	118423152	Nifk	41	13	29	24	26	7	11
chr1	118434892	118435392	2900060B14Rik	43	32	94	147	220	68	17
chr1	118434892	118435392	Clasp1	43	32	94	147	220	68	17
chr1	118457145	118457645	2900060B14Rik	52	28	62	62	106	28	22
chr1	118457145	118457645	Clasp1	52	28	62	62	106	28	22
chr1	118457145	118457645	Nifk	52	28	62	62	106	28	22
chr1	118457145	118457645	Tsn	52	28	62	62	106	28	22
chr1	118470243	118470743	2900060B14Rik	8	6	24	21	24	6	4
chr1	118481696	118482196	2900060B14Rik	47	23	64	92	98	14	34
chr1	118481696	118482196	Clasp1	47	23	64	92	98	14	34
chr1	118481696	118482196	Nifk	47	23	64	92	98	14	34
chr1	118481696	118482196	Ralb	47	23	64	92	98	14	34
chr1	118481696	118482196	Tsn	47	23	64	92	98	14	34
chr1	118542571	118543462	Clasp1	31	15	28	29	31	7	12
chr1	118542571	118543462	Nifk	31	15	28	29	31	7	12
chr1	118864118	118865098	Epb41l5	87	21	41	35	36	8	17
chr1	119034004	119034504	Epb41l5	255	81	168	148	135	17	35
chr1	119034004	119034504	Ralb	255	81	168	148	135	17	35
chr1	119034004	119034504	Tmem185b	255	81	168	148	135	17	35
chr1	119034004	119034504	Tsn	255	81	168	148	135	17	35
chr1	119388677	119389177	Inhbb	126	20	54	61	92	21	3
chr1	119419653	119420153	Inhbb	50	8	33	49	68	15	8
chr1	119420213	119420713	Inhbb	58	8	33	57	100	26	15
chr1	119451462	119451962	Inhbb	41	6	22	16	18	12	8
chr1	119451462	119451962	Ralb	41	6	22	16	18	12	8
chr1	119484470	119484970	Ralb	25	5	17	12	19	4	4
chr1	119546371	119547109	Tmem185b	38	4	29	12	18	7	7
chr1	119548605	119549436	Ralb	19	14	27	27	26	4	10
chr1	119548605	119549436	Tmem185b	19	14	27	27	26	4	10
chr1	119557556	119558056	Epb41l5	30	8	13	13	15	10	25
chr1	119557556	119558056	Inhbb	30	8	13	13	15	10	25
chr1	119557556	119558056	Ralb	30	8	13	13	15	10	25
chr1	119557556	119558056	Tmem185b	30	8	13	13	15	10	25
chr1	119605315	119605815	Epb41l5	18	6	24	18	19	4	14
chr1	119605315	119605815	Ralb	18	6	24	18	19	4	14
chr1	119669606	119670106	Epb41l5	12	11	14	9	16	5	4
chr1	119734673	119735173	Epb41l5	21	10	22	7	13	2	16
chr1	119734673	119735173	Ralb	21	10	22	7	13	2	16
chr1	119784531	119785489	Epb41l5	23	18	16	18	27	7	19
chr1	119878898	119879398	Ptpn4	27	9	17	43	125	34	22
chr1	119878898	119879398	Tmem177	27	9	17	43	125	34	22
chr1	119884298	119884798	Ptpn4	25	9	23	36	80	9	15
chr1	119884298	119884798	Tmem177	25	9	23	36	80	9	15
chr1	119886457	119886957	Ptpn4	36	3	25	12	23	9	17
chr1	119886457	119886957	Tmem177	36	3	25	12	23	9	17
chr1	119891039	119891539	C1ql2	29	7	11	13	25	8	32
chr1	119891039	119891539	Clasp1	29	7	11	13	25	8	32
chr1	119891039	119891539	Ptpn4	29	7	11	13	25	8	32
chr1	119891039	119891539	Ralb	29	7	11	13	25	8	32
chr1	119891039	119891539	Steap3	29	7	11	13	25	8	32
chr1	119891039	119891539	Tmem177	29	7	11	13	25	8	32
chr1	119891039	119891539	Tmem185b	29	7	11	13	25	8	32
chr1	119891039	119891539	Tmem37	29	7	11	13	25	8	32
chr1	119893654	119894154	C1ql2	20	10	16	10	24	2	24
chr1	119893654	119894154	Ptpn4	20	10	16	10	24	2	24
chr1	119893654	119894154	Steap3	20	10	16	10	24	2	24
chr1	119893654	119894154	Tmem177	20	10	16	10	24	2	24
chr1	119893654	119894154	Tmem185b	20	10	16	10	24	2	24
chr1	119893654	119894154	Tmem37	20	10	16	10	24	2	24
chr1	119899627	119900127	Tmem177	51	9	34	64	133	26	4
chr1	119911972	119912472	Tmem177	31	7	21	30	50	13	15
chr1	119919336	119919836	Tmem177	17	6	14	9	11	3	6
chr1	120021907	120022407	Tmem37	28	11	12	9	14	8	6
chr1	120055309	120055809	Tmem37	41	10	21	14	17	4	7
chr1	120056170	120056670	Tmem37	28	8	28	15	10	3	6
chr1	120056868	120057368	Tmem37	39	9	14	14	15	5	7
chr1	120072295	120072795	Tmem37	25	4	16	10	7	3	8
chr1	120074338	120075062	3110009E18Rik	72	6	28	18	26	8	20
chr1	120074338	120075062	C1ql2	72	6	28	18	26	8	20
chr1	120074338	120075062	Dbi	72	6	28	18	26	8	20
chr1	120074338	120075062	Tmem37	72	6	28	18	26	8	20
chr1	120099429	120099929	3110009E18Rik	37	11	16	14	12	7	14
chr1	120099429	120099929	Dbi	37	11	16	14	12	7	14
chr1	120099429	120099929	Tmem37	37	11	16	14	12	7	14
chr1	120115500	120116000	3110009E18Rik	71	43	95	117	117	23	29
chr1	120115500	120116000	C1ql2	71	43	95	117	117	23	29
chr1	120115500	120116000	Dbi	71	43	95	117	117	23	29
chr1	120115500	120116000	Epb41l5	71	43	95	117	117	23	29
chr1	120115500	120116000	Ptpn4	71	43	95	117	117	23	29
chr1	120115500	120116000	Steap3	71	43	95	117	117	23	29
chr1	120115500	120116000	Tmem37	71	43	95	117	117	23	29
chr1	120130323	120131201	3110009E18Rik	42	17	33	25	17	17	30
chr1	120130323	120131201	C1ql2	42	17	33	25	17	17	30
chr1	120130323	120131201	Dbi	42	17	33	25	17	17	30
chr1	120130323	120131201	Steap3	42	17	33	25	17	17	30
chr1	120130323	120131201	Tmem37	42	17	33	25	17	17	30
chr1	120132473	120132973	3110009E18Rik	12	2	12	11	6	1	4
chr1	120132473	120132973	Dbi	12	2	12	11	6	1	4
chr1	120136096	120136596	3110009E18Rik	25	9	15	16	17	2	35
chr1	120136096	120136596	C1ql2	25	9	15	16	17	2	35
chr1	120136096	120136596	Dbi	25	9	15	16	17	2	35
chr1	120136096	120136596	Epb41l5	25	9	15	16	17	2	35
chr1	120136096	120136596	Ptpn4	25	9	15	16	17	2	35
chr1	120136096	120136596	Steap3	25	9	15	16	17	2	35
chr1	120136096	120136596	Tmem177	25	9	15	16	17	2	35
chr1	120136096	120136596	Tmem37	25	9	15	16	17	2	35
chr1	120190928	120191428	C1ql2	18	10	15	4	20	4	11
chr1	120190928	120191428	Steap3	18	10	15	4	20	4	11
chr1	120196796	120197604	Steap3	36	9	17	17	23	4	9
chr1	120231232	120231732	C1ql2	33	9	15	16	10	3	13
chr1	120231232	120231732	Steap3	33	9	15	16	10	3	13
chr1	120245645	120246145	C1ql2	34	6	17	16	31	17	22
chr1	120245645	120246145	Steap3	34	6	17	16	31	17	22
chr1	120248053	120248553	C1ql2	32	7	13	14	17	2	12
chr1	120248053	120248553	Steap3	32	7	13	14	17	2	12
chr1	120264968	120265468	3110009E18Rik	108	14	13	6	17	7	31
chr1	120264968	120265468	C1ql2	108	14	13	6	17	7	31
chr1	120264968	120265468	Dbi	108	14	13	6	17	7	31
chr1	120264968	120265468	Steap3	108	14	13	6	17	7	31
chr1	120264968	120265468	Tmem37	108	14	13	6	17	7	31
chr1	120327619	120328119	C1ql2	10	8	8	3	9	1	2
chr1	120342209	120342962	C1ql2	97	13	21	11	22	7	11
chr1	120357337	120357837	C1ql2	37	6	22	24	15	9	10
chr1	121290364	121290864	Insig2	10	4	20	15	11	4	24
chr1	121314996	121315496	Insig2	28	10	51	93	247	88	15
chr1	12367707	12368668	Sulf1	40	18	15	16	36	7	18
chr1	126737450	126738763	Lypd1	330	70	166	154	168	41	61
chr1	12706276	12706776	Sulf1	52	10	31	17	16	7	11
chr1	12715459	12715959	Sulf1	54	9	14	8	16	4	6
chr1	12718093	12718593	Sulf1	154	17	29	26	21	12	18
chr1	127205940	127206684	Lypd1	408	24	97	134	275	79	60
chr1	127958753	127959886	Lypd1	178	58	99	117	232	109	148
chr1	132199668	132201060	Lemd1	489	167	355	274	382	96	134
chr1	132199668	132201060	Rab7b	489	167	355	274	382	96	134
chr1	136141439	136142380	Igfn1	109	26	80	131	144	29	182
chr1	136141439	136142380	Tnni1	109	26	80	131	144	29	182
chr1	136141439	136142380	Tnnt2	109	26	80	131	144	29	182
chr1	137898253	137898753	4930596I21Rik	263	65	125	88	201	58	36
chr1	137898253	137898753	Dennd1b	263	65	125	88	201	58	36
chr1	137900061	137900927	4930596I21Rik	676	241	527	511	831	239	114
chr1	137900061	137900927	Cfh	676	241	527	511	831	239	114
chr1	137900061	137900927	Dennd1b	676	241	527	511	831	239	114
chr1	137900061	137900927	Ptprc	676	241	527	511	831	239	114
chr1	138963077	138963577	Cfh	231	20	66	41	87	25	47
chr1	14184101	14184601	Eya1	54	15	28	21	28	10	10
chr1	14185303	14186227	Eya1	147	31	63	61	107	16	15
chr1	14236042	14236542	Eya1	26	9	9	10	8	6	14
chr1	14265250	14265750	Eya1	26	14	11	13	13	8	9
chr1	146494216	146494944	Brinp3	33	13	19	26	52	28	37
chr1	146495372	146495872	Brinp3	17	3	11	16	28	11	20
chr1	146498301	146499142	Brinp3	42	10	31	16	39	20	64
chr1	146498301	146499142	Pla2g4a	42	10	31	16	39	20	64
chr1	146507429	146508132	Brinp3	21	7	11	6	12	8	3
chr1	14757636	14758136	Msc	13	13	9	3	11	4	10
chr1	149856748	149857248	Pla2g4a	24	4	12	13	7	11	9
chr1	149862172	149862672	Pla2g4a	12	7	10	4	8	4	12
chr1	149866124	149866624	Pla2g4a	7	9	11	10	7	6	31
chr1	149867286	149867786	Pla2g4a	8	7	10	6	9	7	18
chr1	149871411	149872165	Pla2g4a	15	11	9	12	11	4	17
chr1	149908782	149909851	Pla2g4a	44	18	30	32	26	9	11
chr1	149946858	149947358	Pla2g4a	19	10	13	14	11	5	8
chr1	150089144	150089644	Pla2g4a	17	8	20	8	12	4	13
chr1	150089144	150089644	Ptgs2	17	8	20	8	12	4	13
chr1	150097687	150098187	Ptgs2	9	6	4	11	6	0	2
chr1	150104311	150104811	Ptgs2	16	4	11	4	14	4	4
chr1	150115295	150115795	Ptgs2	22	5	14	21	10	6	6
chr1	150118303	150118803	Ptgs2	22	4	8	9	8	3	14
chr1	150141832	150142332	Pla2g4a	11	9	12	12	11	7	7
chr1	150141832	150142332	Ptgs2	11	9	12	12	11	7	7
chr1	150382511	150383011	Odr4	15	2	13	4	16	5	8
chr1	150382511	150383011	Tpr	15	2	13	4	16	5	8
chr1	150384057	150384557	Odr4	9	8	10	3	8	3	4
chr1	150384057	150384557	Tpr	9	8	10	3	8	3	4
chr1	150472421	150472921	Prg4	25	4	8	7	11	3	3
chr1	150504222	150504868	Prg4	18	7	20	8	10	9	8
chr1	150991899	150992577	Hmcn1	104	21	47	13	36	10	16
chr1	151009362	151009862	Hmcn1	12	10	7	8	13	3	1
chr1	151010936	151011436	Hmcn1	20	7	14	21	20	5	5
chr1	151079485	151079985	Hmcn1	66	32	29	10	18	2	12
chr1	151087871	151088371	Hmcn1	41	16	15	14	16	12	29
chr1	151102840	151104134	Hmcn1	106	21	42	25	58	22	16
chr1	151125071	151125571	Hmcn1	17	5	15	20	10	5	9
chr1	151125718	151126218	Hmcn1	19	6	15	6	9	4	22
chr1	151127736	151128236	Hmcn1	23	11	19	12	15	5	10
chr1	151171694	151172194	Hmcn1	31	9	20	14	42	14	18
chr1	151250830	151251330	Hmcn1	57	11	30	17	12	8	28
chr1	151250830	151251330	Prg4	57	11	30	17	12	8	28
chr1	151250830	151251330	Swt1	57	11	30	17	12	8	28
chr1	151250830	151251330	Trmt1l	57	11	30	17	12	8	28
chr1	151301510	151302447	Ivns1abp	48	16	19	18	43	24	13
chr1	151359345	151359845	Ivns1abp	9	12	12	13	18	7	15
chr1	151409840	151410340	Swt1	12	8	15	18	14	5	4
chr1	151409840	151410340	Trmt1l	12	8	15	18	14	5	4
chr1	151497801	151498301	Rnf2	23	11	17	15	18	4	2
chr1	151514120	151514620	Rnf2	17	9	22	7	11	9	10
chr1	151526696	151527196	Rnf2	24	11	14	13	47	18	12
chr1	151526696	151527196	Swt1	24	11	14	13	47	18	12
chr1	151526696	151527196	Trmt1l	24	11	14	13	47	18	12
chr1	151764083	151764583	2810414N06Rik	23	11	19	18	13	7	6
chr1	151764083	151764583	Edem3	23	11	19	18	13	7	6
chr1	151777612	151778112	Edem3	16	5	10	11	17	8	4
chr1	151824799	151825694	2810414N06Rik	41	17	28	27	51	14	16
chr1	151824799	151825694	Edem3	41	17	28	27	51	14	16
chr1	151890175	151890675	2810414N06Rik	40	17	49	62	82	11	17
chr1	152048320	152048820	1700025G04Rik	14	8	22	15	14	8	13
chr1	152081936	152082436	1700025G04Rik	54	15	30	18	23	7	10
chr1	152084947	152085447	1700025G04Rik	46	11	36	17	46	4	14
chr1	152088782	152089282	1700025G04Rik	60	18	40	47	99	22	31
chr1	152088782	152089282	Tsen15	60	18	40	47	99	22	31
chr1	152165605	152166105	1700025G04Rik	72	45	104	109	113	19	17
chr1	152165605	152166105	Tsen15	72	45	104	109	113	19	17
chr1	152369004	152369929	Tsen15	47	19	37	12	25	11	12
chr1	152389240	152389740	Tsen15	9	13	24	8	23	8	4
chr1	152400972	152401472	Colgalt2	43	9	17	17	32	11	17
chr1	152400972	152401472	Tsen15	43	9	17	17	32	11	17
chr1	152410608	152411108	Colgalt2	17	8	16	23	34	8	9
chr1	152414325	152414825	Colgalt2	31	9	17	23	18	12	11
chr1	152524017	152524517	Colgalt2	22	10	18	10	13	5	10
chr1	152524912	152525412	Rgl1	35	11	19	13	32	7	22
chr1	152594117	152594617	Rgl1	41	9	27	18	24	10	30
chr1	152606391	152606891	Rgl1	37	12	21	31	26	16	20
chr1	152634445	152634945	Rgl1	22	4	12	8	23	6	8
chr1	152640556	152641056	Rgl1	49	14	21	40	64	18	17
chr1	152641887	152642863	Rgl1	59	14	36	18	43	9	31
chr1	152767963	152768463	Arpc5	22	8	15	13	52	12	6
chr1	152770922	152771422	Arpc5	24	13	21	15	22	7	10
chr1	152777713	152778213	Arpc5	17	8	30	19	22	11	5
chr1	152778880	152779380	Arpc5	23	6	13	8	10	6	5
chr1	152792819	152793319	Arpc5	170	23	42	26	22	5	38
chr1	152792819	152793319	Ncf2	170	23	42	26	22	5	38
chr1	152805809	152806309	Ncf2	49	12	20	12	9	4	19
chr1	152809936	152810436	Ncf2	89	16	36	38	26	4	10
chr1	152814975	152815716	Ncf2	99	21	86	83	124	15	11
chr1	152817195	152817695	Arpc5	67	19	51	78	116	25	33
chr1	152817195	152817695	Ncf2	67	19	51	78	116	25	33
chr1	152830932	152831432	Ncf2	40	8	23	29	48	10	22
chr1	152838134	152838634	Arpc5	35	8	21	16	22	5	44
chr1	152838134	152838634	Ncf2	35	8	21	16	22	5	44
chr1	152838844	152839344	Arpc5	17	10	19	15	24	9	42
chr1	152838844	152839344	Ncf2	17	10	19	15	24	9	42
chr1	15287648	15288148	Kcnb2	22	15	31	30	70	16	13
chr1	152904509	152905009	Nmnat2	66	24	40	47	76	16	31
chr1	152904509	152905009	Smg7	66	24	40	47	76	16	31
chr1	15292381	15292881	Kcnb2	14	7	7	14	12	2	4
chr1	15293061	15293561	Kcnb2	13	8	12	9	16	4	1
chr1	15294219	15294719	Kcnb2	16	9	13	15	4	3	4
chr1	152956027	152956527	Nmnat2	28	6	16	12	23	14	11
chr1	152960927	152961427	Nmnat2	16	10	20	20	13	0	5
chr1	152969103	152969603	Nmnat2	25	11	20	17	13	8	6
chr1	152983414	152983914	Nmnat2	13	9	14	19	23	13	13
chr1	153000086	153000820	Smg7	37	14	28	27	33	9	32
chr1	153011589	153012089	Nmnat2	32	5	18	15	35	11	42
chr1	15307280	15308111	Kcnb2	27	14	20	14	36	15	6
chr1	153180525	153181025	Lamc2	26	8	25	15	64	5	15
chr1	153191807	153192307	Lamc2	47	18	38	31	67	23	6
chr1	153201516	153202016	Lamc2	60	10	21	24	28	15	15
chr1	153202078	153202578	Lamc2	78	18	22	20	13	9	18
chr1	153225616	153226116	Lamc2	38	11	28	20	17	9	54
chr1	153308182	153308682	Dhx9	46	11	41	53	106	34	33
chr1	153308182	153308682	Lamc1	46	11	41	53	106	34	33
chr1	153401371	153402241	Shcbp1l	41	12	21	15	26	7	12
chr1	153424184	153424684	Shcbp1l	34	2	11	10	18	11	17
chr1	153440760	153441260	Shcbp1l	25	13	16	15	16	2	15
chr1	153641746	153643036	Npl	585	189	413	329	456	48	43
chr1	153641746	153643036	Rgs16	585	189	413	329	456	48	43
chr1	153641746	153643036	Rgs8	585	189	413	329	456	48	43
chr1	153641746	153643036	Rnasel	585	189	413	329	456	48	43
chr1	153665515	153666015	Rgs8	127	56	140	135	183	38	33
chr1	153672724	153673224	Rgs8	42	9	25	9	13	6	17
chr1	153673744	153674244	Rgs8	23	10	17	11	22	6	17
chr1	153679082	153679582	Dhx9	57	15	30	26	44	12	60
chr1	153679082	153679582	Rgs16	57	15	30	26	44	12	60
chr1	153679082	153679582	Rgs8	57	15	30	26	44	12	60
chr1	153679082	153679582	Rnasel	57	15	30	26	44	12	60
chr1	153696445	153696945	Rgs8	51	8	26	18	9	6	15
chr1	153729613	153730113	Rgs16	46	9	28	18	28	5	21
