chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	119902450	119902950	Tmem177	57	16	59	82	158	22	7
chr1	120036932	120037837	Tmem37	43	8	34	33	28	7	8
chr1	120115034	120116227	2900060B14Rik	172	107	277	393	386	71	110
chr1	120115034	120116227	3110009E18Rik	172	107	277	393	386	71	110
chr1	120115034	120116227	Dbi	172	107	277	393	386	71	110
chr1	120115034	120116227	Epb41l5	172	107	277	393	386	71	110
chr1	120115034	120116227	Ptpn4	172	107	277	393	386	71	110
chr1	120115034	120116227	Ralb	172	107	277	393	386	71	110
chr1	120115034	120116227	Tmem177	172	107	277	393	386	71	110
chr1	120115034	120116227	Tmem185b	172	107	277	393	386	71	110
chr1	120115034	120116227	Tmem37	172	107	277	393	386	71	110
chr1	120138610	120139708	3110009E18Rik	67	22	75	61	54	16	9
chr1	120138610	120139708	Dbi	67	22	75	61	54	16	9
chr1	120138610	120139708	Tmem37	67	22	75	61	54	16	9
chr1	120186130	120187887	3110009E18Rik	111	57	100	97	90	21	19
chr1	120186130	120187887	Dbi	111	57	100	97	90	21	19
chr1	120186130	120187887	Tmem37	111	57	100	97	90	21	19
chr1	121314337	121315461	Insig2	51	25	94	187	537	221	26
chr1	12409701	12410947	Sulf1	44	19	55	33	53	21	2
chr1	12688857	12689948	Sulf1	235	55	71	48	46	17	6
chr1	12693213	12693946	Sulf1	164	34	43	17	46	27	17
chr1	12704223	12704967	Sulf1	53	18	39	22	39	9	8
chr1	12706226	12706726	Sulf1	49	8	28	15	13	7	9
chr1	12710538	12711038	Sulf1	32	7	24	10	23	3	1
chr1	12711046	12711909	Sulf1	147	18	56	28	41	10	7
chr1	12717981	12718895	Sulf1	271	29	55	41	39	17	36
chr1	12835578	12837364	Sulf1	454	58	131	77	116	46	16
chr1	132189969	132192593	Atp2b4	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Chil1	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Fmod	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Kif14	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Lemd1	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Mdm4	3433	750	1925	1635	2507	673	76
chr1	132189969	132192593	Optc	3433	750	1925	1635	2507	673	76
chr1	132322567	132323572	Atp2b4	814	406	803	604	631	56	25
chr1	132322567	132323572	Fmod	814	406	803	604	631	56	25
chr1	132322567	132323572	Lemd1	814	406	803	604	631	56	25
chr1	132322567	132323572	Mdm4	814	406	803	604	631	56	25
chr1	132322567	132323572	Optc	814	406	803	604	631	56	25
chr1	133079423	133080729	Atp2b4	1136	314	678	512	458	27	14
chr1	133079423	133080729	Chil1	1136	314	678	512	458	27	14
chr1	133079423	133080729	Fmod	1136	314	678	512	458	27	14
chr1	133079423	133080729	Lemd1	1136	314	678	512	458	27	14
chr1	133079423	133080729	Mdm4	1136	314	678	512	458	27	14
chr1	133079423	133080729	Optc	1136	314	678	512	458	27	14
chr1	133180971	133183969	Atp2b4	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Chil1	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Fmod	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Kif14	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Lemd1	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Mdm4	2713	860	1854	1522	1730	267	288
chr1	133180971	133183969	Optc	2713	860	1854	1522	1730	267	288
chr1	133491829	133493048	Atp2b4	1235	439	835	701	882	157	61
chr1	133491829	133493048	Chil1	1235	439	835	701	882	157	61
chr1	133491829	133493048	Fmod	1235	439	835	701	882	157	61
chr1	133491829	133493048	Lemd1	1235	439	835	701	882	157	61
chr1	133491829	133493048	Mdm4	1235	439	835	701	882	157	61
chr1	133491829	133493048	Optc	1235	439	835	701	882	157	61
chr1	134060763	134061494	Atp2b4	818	336	573	488	610	86	219
chr1	134060763	134061494	Chil1	818	336	573	488	610	86	219
chr1	134060763	134061494	Fmod	818	336	573	488	610	86	219
chr1	134060763	134061494	Mdm4	818	336	573	488	610	86	219
chr1	134060763	134061494	Optc	818	336	573	488	610	86	219
chr1	134062661	134064119	Atp2b4	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Chil1	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Dennd1b	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Fmod	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Kif14	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Lemd1	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Mdm4	1818	753	1163	997	1084	128	140
chr1	134062661	134064119	Optc	1818	753	1163	997	1084	128	140
chr1	134095953	134097072	Atp2b4	225	114	469	525	539	59	65
chr1	134095953	134097072	Chil1	225	114	469	525	539	59	65
chr1	134095953	134097072	Fmod	225	114	469	525	539	59	65
chr1	134095953	134097072	Mdm4	225	114	469	525	539	59	65
chr1	134095953	134097072	Optc	225	114	469	525	539	59	65
chr1	136344960	136346431	Cfh	1393	158	533	420	707	221	210
chr1	136344960	136346431	Dennd1b	1393	158	533	420	707	221	210
chr1	136344960	136346431	Kif14	1393	158	533	420	707	221	210
chr1	137656493	137657626	Dennd1b	346	116	201	205	259	54	26
chr1	137898296	137899275	Cfh	882	206	416	354	665	183	74
chr1	137898296	137899275	Dennd1b	882	206	416	354	665	183	74
chr1	137898296	137899275	Kif14	882	206	416	354	665	183	74
chr1	137899815	137901379	Cfh	1148	390	812	804	1345	373	156
chr1	137899815	137901379	Dennd1b	1148	390	812	804	1345	373	156
chr1	137899815	137901379	Kif14	1148	390	812	804	1345	373	156
chr1	138135509	138136888	Dennd1b	302	64	174	145	219	76	39
chr1	138385194	138386410	Dennd1b	130	93	183	161	143	27	3
chr1	138496596	138497828	Cfh	216	138	240	222	267	78	19
chr1	138496596	138497828	Dennd1b	216	138	240	222	267	78	19
chr1	138499399	138499899	Cfh	176	116	233	189	174	24	12
chr1	138499399	138499899	Dennd1b	176	116	233	189	174	24	12
chr1	138841303	138842963	Cfh	332	126	376	272	322	53	18
chr1	138841303	138842963	Dennd1b	332	126	376	272	322	53	18
chr1	138843220	138843995	Cfh	139	75	219	169	178	28	7
chr1	138843220	138843995	Dennd1b	139	75	219	169	178	28	7
chr1	138963150	138964484	Cfh	1161	104	317	210	357	134	94
chr1	138963150	138964484	Dennd1b	1161	104	317	210	357	134	94
chr1	139079022	139080944	Cfh	151	52	130	126	179	26	16
chr1	139079022	139080944	Dennd1b	151	52	130	126	179	26	16
chr1	139152948	139154216	Cfh	119	61	170	126	102	18	4
chr1	139345972	139347196	Cfh	226	120	277	275	320	48	39
chr1	139345972	139347196	Dennd1b	226	120	277	275	320	48	39
chr1	13935907	13936555	Eya1	37	14	44	50	41	8	3
chr1	14181236	14182264	Eya1	208	65	141	113	112	18	7
chr1	14293728	14294648	Eya1	65	22	34	31	59	18	11
chr1	14302439	14303294	Eya1	39	15	33	10	41	12	6
chr1	14303335	14303835	Eya1	34	6	28	15	23	2	6
chr1	14304312	14304812	Eya1	33	10	19	16	23	3	13
chr1	146494345	146494845	Brinp3	23	9	9	20	36	20	29
chr1	146494854	146495354	Brinp3	37	7	20	16	60	28	101
chr1	146523660	146524160	Brinp3	36	6	11	4	5	5	0
chr1	147187194	147188514	Brinp3	75	48	75	65	60	9	4
chr1	149896548	149897508	Pla2g4a	44	14	21	28	41	15	6
chr1	149955626	149956126	Pla2g4a	14	3	8	6	13	6	4
chr1	150010184	150011055	Pla2g4a	44	18	19	29	15	6	5
chr1	150975715	150976679	Hmcn1	51	24	35	44	73	24	7
chr1	150991894	150992605	Hmcn1	109	23	47	13	38	10	17
chr1	151008836	151010248	Hmcn1	60	40	26	27	46	12	10
chr1	151010891	151011391	Hmcn1	19	7	15	22	17	4	5
chr1	151034703	151035660	Hmcn1	42	16	23	20	26	8	13
chr1	151157844	151158905	Hmcn1	80	31	73	60	96	19	6
chr1	151167013	151168159	Hmcn1	391	129	191	84	86	27	31
chr1	151494904	151495404	Rnf2	23	8	16	20	24	7	7
chr1	151944387	151945644	Edem3	219	66	153	109	140	45	35
chr1	152004523	152005711	1700025G04Rik	83	44	131	185	249	44	22
chr1	152075369	152076539	1700025G04Rik	49	25	62	37	60	13	6
chr1	152129827	152130883	1700025G04Rik	52	18	56	48	118	32	5
chr1	152164926	152166053	1700025G04Rik	173	111	260	284	317	47	37
chr1	152164926	152166053	Rgl1	173	111	260	284	317	47	37
chr1	152164926	152166053	Tsen15	173	111	260	284	317	47	37
chr1	152369121	152369621	Tsen15	24	11	15	4	9	6	7
chr1	152555700	152556987	1700025G04Rik	568	164	334	257	257	50	62
chr1	152555700	152556987	Arpc5	568	164	334	257	257	50	62
chr1	152555700	152556987	Nmnat2	568	164	334	257	257	50	62
chr1	152555700	152556987	Rgl1	568	164	334	257	257	50	62
chr1	152555700	152556987	Smg7	568	164	334	257	257	50	62
chr1	152555700	152556987	Tsen15	568	164	334	257	257	50	62
chr1	152623833	152624333	Rgl1	87	13	13	17	35	11	14
chr1	152640640	152641140	Rgl1	53	16	23	33	55	17	13
chr1	152768042	152768542	Arpc5	20	8	17	15	53	12	6
chr1	152778979	152779479	Arpc5	25	7	13	6	11	6	7
chr1	152815219	152816112	Arpc5	108	28	96	85	132	14	17
chr1	152815219	152816112	Rgl1	108	28	96	85	132	14	17
chr1	152817052	152817915	Arpc5	139	51	139	153	276	44	53
chr1	152817052	152817915	Rgl1	139	51	139	153	276	44	53
chr1	152817052	152817915	Smg7	139	51	139	153	276	44	53
chr1	15287589	15288089	Kcnb2	25	14	32	37	82	20	17
chr1	152904479	152904979	Smg7	71	27	41	48	84	19	34
chr1	15293542	15294042	Kcnb2	21	8	11	7	6	3	10
chr1	152956171	152956671	Nmnat2	25	6	19	14	21	11	10
chr1	153035415	153036136	Nmnat2	161	32	127	139	261	62	11
chr1	153037320	153038130	Nmnat2	88	45	135	146	172	27	31
chr1	153307821	153309397	Lamc1	153	39	124	160	315	105	98
chr1	153480311	153481121	Dhx9	16	11	17	9	23	8	1
chr1	153531629	153532869	Dhx9	1126	187	324	229	229	45	25
chr1	153531629	153532869	Lamc1	1126	187	324	229	229	45	25
chr1	153531629	153532869	Npl	1126	187	324	229	229	45	25
chr1	153531629	153532869	Rgl1	1126	187	324	229	229	45	25
chr1	153531629	153532869	Rgs8	1126	187	324	229	229	45	25
chr1	153550806	153551306	Npl	21	6	7	5	8	2	1
chr1	153556824	153557852	Dhx9	87	19	46	36	45	5	5
chr1	153556824	153557852	Npl	87	19	46	36	45	5	5
chr1	153559054	153559706	Npl	36	13	18	14	21	4	2
chr1	153641544	153642044	Dhx9	207	60	132	111	193	11	9
chr1	153641544	153642044	Lamc1	207	60	132	111	193	11	9
chr1	153641544	153642044	Npl	207	60	132	111	193	11	9
chr1	153641544	153642044	Rgs16	207	60	132	111	193	11	9
chr1	153641544	153642044	Rgs8	207	60	132	111	193	11	9
chr1	153641544	153642044	Rnasel	207	60	132	111	193	11	9
chr1	153642107	153642607	Lamc1	263	82	179	144	165	22	23
chr1	153642107	153642607	Npl	263	82	179	144	165	22	23
chr1	153642107	153642607	Rgs16	263	82	179	144	165	22	23
chr1	153642107	153642607	Rgs8	263	82	179	144	165	22	23
chr1	153642107	153642607	Rnasel	263	82	179	144	165	22	23
chr1	153660913	153661894	Dhx9	207	104	259	236	205	50	36
chr1	153660913	153661894	Lamc1	207	104	259	236	205	50	36
chr1	153660913	153661894	Npl	207	104	259	236	205	50	36
chr1	153660913	153661894	Rgs16	207	104	259	236	205	50	36
chr1	153660913	153661894	Rgs8	207	104	259	236	205	50	36
chr1	153660913	153661894	Rnasel	207	104	259	236	205	50	36
chr1	153665026	153665824	Dhx9	220	93	266	236	311	58	48
chr1	153665026	153665824	Lamc1	220	93	266	236	311	58	48
chr1	153665026	153665824	Npl	220	93	266	236	311	58	48
chr1	153665026	153665824	Rgs16	220	93	266	236	311	58	48
chr1	153665026	153665824	Rgs8	220	93	266	236	311	58	48
chr1	153665026	153665824	Rnasel	220	93	266	236	311	58	48
chr1	153702851	153704621	Dhx9	694	235	464	307	271	39	28
chr1	153702851	153704621	Glul	694	235	464	307	271	39	28
chr1	153702851	153704621	Lamc1	694	235	464	307	271	39	28
chr1	153702851	153704621	Mir8114	694	235	464	307	271	39	28
chr1	153702851	153704621	Nmnat2	694	235	464	307	271	39	28
chr1	153702851	153704621	Npl	694	235	464	307	271	39	28
chr1	153702851	153704621	Rgs16	694	235	464	307	271	39	28
chr1	153702851	153704621	Rgs8	694	235	464	307	271	39	28
chr1	153702851	153704621	Rnasel	694	235	464	307	271	39	28
chr1	153704807	153705469	Rgs16	104	31	56	39	31	4	3
chr1	153726386	153727180	Rgs16	67	19	41	43	53	8	6
chr1	153726386	153727180	Rnasel	67	19	41	43	53	8	6
chr1	153746089	153746589	Rgs16	44	29	58	35	46	6	6
chr1	153746089	153746589	Rnasel	44	29	58	35	46	6	6
chr1	153748425	153748925	Rgs16	48	14	30	30	68	25	9
chr1	153748425	153748925	Rnasel	48	14	30	30	68	25	9
chr1	153894915	153895415	Glul	20	8	20	9	27	13	9
chr1	153894915	153895415	Mir8114	20	8	20	9	27	13	9
chr1	154156675	154157573	Npl	320	100	229	193	188	34	60
chr1	154660979	154661904	Cacna1e	56	19	46	35	79	48	67
chr1	154704462	154705269	Cacna1e	91	29	101	53	89	24	28
chr1	154723012	154724446	Cacna1e	160	34	86	71	161	58	63
chr1	154729554	154731011	Cacna1e	72	28	76	62	135	44	67
chr1	155092110	155092872	Ier5	196	52	168	122	159	22	51
chr1	155092110	155092872	Stx6	196	52	168	122	159	22	51
chr1	155092110	155092872	Xpr1	196	52	168	122	159	22	51
chr1	155111168	155112077	Ier5	91	39	109	84	85	22	5
chr1	155111168	155112077	Stx6	91	39	109	84	85	22	5
chr1	155192826	155193551	Stx6	70	24	77	133	297	64	29
chr1	155203877	155205044	Acbd6	213	71	204	287	660	90	100
chr1	155203877	155205044	Gm5532	213	71	204	287	660	90	100
chr1	155203877	155205044	Stx6	213	71	204	287	660	90	100
chr1	155209933	155210814	Stx6	133	29	88	102	163	37	37
chr1	155212401	155212901	Stx6	253	45	78	56	80	21	29
chr1	155229534	155230363	Acbd6	276	78	167	142	177	37	95
chr1	155233924	155234714	Acbd6	404	100	324	358	520	89	119
chr1	155233924	155234714	Gm5532	404	100	324	358	520	89	119
chr1	155233924	155234714	Stx6	404	100	324	358	520	89	119
chr1	155243724	155245307	Acbd6	829	27	79	68	106	39	51
chr1	155427095	155427969	Gm5532	132	36	75	55	57	7	12
chr1	155427095	155427969	Xpr1	132	36	75	55	57	7	12
chr1	155488936	155489672	Gm5532	62	14	61	109	260	57	15
chr1	155491009	155492190	Acbd6	186	39	143	141	291	59	21
chr1	155491009	155492190	Gm5532	186	39	143	141	291	59	21
chr1	155491009	155492190	Xpr1	186	39	143	141	291	59	21
chr1	155502895	155503669	Gm5532	117	18	45	67	91	25	5
chr1	155516415	155517472	Gm5532	107	34	90	86	176	30	8
chr1	155528846	155529676	Acbd6	108	36	96	120	169	22	6
chr1	155528846	155529676	Gm5532	108	36	96	120	169	22	6
chr1	155530254	155531458	Acbd6	283	63	163	155	133	30	14
chr1	155530254	155531458	Gm5532	283	63	163	155	133	30	14
chr1	155530254	155531458	Xpr1	283	63	163	155	133	30	14
chr1	155784567	155785611	Qsox1	66	16	39	26	38	12	10
chr1	155789992	155790867	Qsox1	130	58	163	172	287	48	41
chr1	155790883	155791383	Qsox1	56	15	54	50	61	15	5
chr1	155796310	155797202	Qsox1	39	25	46	37	47	9	6
chr1	156040592	156041376	Cep350	254	27	58	35	67	17	38
chr1	156040592	156041376	Fam163a	254	27	58	35	67	17	38
chr1	156040592	156041376	Tor1aip1	254	27	58	35	67	17	38
chr1	156040592	156041376	Tor1aip2	254	27	58	35	67	17	38
chr1	156042968	156043468	Tor1aip1	27	14	15	19	26	3	4
chr1	156042968	156043468	Tor1aip2	27	14	15	19	26	3	4
chr1	156179721	156180467	Fam163a	101	22	61	56	94	27	34
chr1	156183157	156184702	Fam163a	243	67	149	102	161	53	68
chr1	156192796	156193837	Fam163a	84	22	71	55	52	9	4
