chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	106154557	106155709	Rnf152	86	82	235	244	282	429	351
chr1	106185796	106186296	Gm20753	105	92	76	108	78	29	15
chr1	106185796	106186296	Phlpp1	105	92	76	108	78	29	15
chr1	106188675	106189175	Gm20753	27	51	68	87	81	44	70
chr1	106188675	106189175	Phlpp1	27	51	68	87	81	44	70
chr1	106199581	106200081	Cdh20	677	514	610	591	416	372	218
chr1	106199581	106200081	Gm20753	677	514	610	591	416	372	218
chr1	106199581	106200081	Phlpp1	677	514	610	591	416	372	218
chr1	106201873	106202373	Gm20753	120	111	225	191	203	180	48
chr1	106201873	106202373	Phlpp1	120	111	225	191	203	180	48
chr1	106602901	106603779	Cdh20	90	169	285	374	308	368	53
chr1	106602901	106603779	Gm20753	90	169	285	374	308	368	53
chr1	106602901	106603779	Phlpp1	90	169	285	374	308	368	53
chr1	106629469	106630785	Gm17634	308	261	401	446	359	257	774
chr1	106629469	106630785	Kdsr	308	261	401	446	359	257	774
chr1	106629469	106630785	Rnf152	308	261	401	446	359	257	774
chr1	106690815	106691315	Gm20753	21	28	161	165	193	388	308
chr1	106690815	106691315	Phlpp1	21	28	161	165	193	388	308
chr1	106702330	106703589	Bcl2	240	302	533	616	442	411	72
chr1	106702330	106703589	Gm17634	240	302	533	616	442	411	72
chr1	106702330	106703589	Kdsr	240	302	533	616	442	411	72
chr1	106702330	106703589	Rnf152	240	302	533	616	442	411	72
chr1	106702330	106703589	Vps4b	240	302	533	616	442	411	72
chr1	108181294	108182286	Cdh20	173	335	377	388	409	253	526
chr1	109932661	109933478	Cdh7	68	100	194	227	206	77	464
chr1	109972067	109973049	Cdh7	548	394	558	515	353	116	61
chr1	109985400	109985900	Cdh7	259	188	162	143	132	128	149
chr1	11033427	11033927	Prex2	75	57	86	48	109	111	31
chr1	11044808	11047027	A830018L16Rik	237	214	518	426	475	330	209
chr1	11044808	11047027	Prex2	237	214	518	426	475	330	209
chr1	111833553	111834293	Dsel	45	72	160	136	238	441	638
chr1	111857683	111858388	Dsel	48	67	153	134	110	107	144
chr1	112416262	112417604	Cntnap5a	739	649	1017	808	1052	925	2090
chr1	112416262	112417604	Dsel	739	649	1017	808	1052	925	2090
chr1	11329410	11330627	A830018L16Rik	428	401	427	359	317	324	111
chr1	114862767	114863899	Cntnap5a	58	79	293	284	297	385	1145
chr1	115422441	115423625	Cntnap5a	92	123	240	193	272	199	141
chr1	115658285	115659169	Cntnap5a	62	68	125	134	191	34	32
chr1	115686475	115686975	Cntnap5a	57	60	44	46	64	36	206
chr1	115784689	115785549	Cntnap5a	195	180	364	305	244	147	106
chr1	116035927	116036831	Cntnap5a	104	74	192	141	185	404	125
chr1	116106936	116108307	Cntnap5a	147	166	264	184	243	115	58
chr1	11657316	11658662	A830018L16Rik	350	303	412	305	296	330	303
chr1	118322351	118322851	Nifk	110	100	101	77	129	95	56
chr1	118322351	118322851	Tsn	110	100	101	77	129	95	56
chr1	118434588	118435891	2900060B14Rik	178	289	433	501	486	739	186
chr1	118434588	118435891	Clasp1	178	289	433	501	486	739	186
chr1	118434588	118435891	Cntnap5a	178	289	433	501	486	739	186
chr1	118434588	118435891	Nifk	178	289	433	501	486	739	186
chr1	118434588	118435891	Ralb	178	289	433	501	486	739	186
chr1	118434588	118435891	Tsn	178	289	433	501	486	739	186
chr1	118480425	118481205	2900060B14Rik	196	218	437	527	289	176	123
chr1	118481283	118481783	2900060B14Rik	253	217	349	423	216	124	345
chr1	118776143	118777535	Cntnap5a	760	742	943	945	836	482	465
chr1	118776143	118777535	Epb41l5	760	742	943	945	836	482	465
chr1	118776143	118777535	Gli2	760	742	943	945	836	482	465
chr1	118776143	118777535	Inhbb	760	742	943	945	836	482	465
chr1	118776143	118777535	Mir6346	760	742	943	945	836	482	465
chr1	118776143	118777535	Nifk	760	742	943	945	836	482	465
chr1	118776143	118777535	Ralb	760	742	943	945	836	482	465
chr1	118776143	118777535	Tmem185b	760	742	943	945	836	482	465
chr1	118776143	118777535	Tsn	760	742	943	945	836	482	465
chr1	118824966	118826317	Gli2	157	211	407	542	400	356	414
chr1	118910592	118911787	Cntnap5a	1217	879	849	888	599	346	73
chr1	118910592	118911787	Gli2	1217	879	849	888	599	346	73
chr1	118910592	118911787	Mir6346	1217	879	849	888	599	346	73
chr1	118910592	118911787	Nifk	1217	879	849	888	599	346	73
chr1	118910592	118911787	Ralb	1217	879	849	888	599	346	73
chr1	118910592	118911787	Tmem177	1217	879	849	888	599	346	73
chr1	118910592	118911787	Tmem185b	1217	879	849	888	599	346	73
chr1	118912899	118913399	Mir6346	240	248	399	346	255	382	37
chr1	118916386	118917189	Mir6346	197	177	220	263	229	169	52
chr1	118936047	118936547	Mir6346	88	107	217	162	162	141	61
chr1	118940146	118940646	Mir6346	69	80	135	170	143	55	23
chr1	118941156	118941850	Mir6346	88	67	147	106	140	181	267
chr1	118976253	118977467	Mir6346	129	107	192	166	255	220	409
chr1	118981729	118983375	2900060B14Rik	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Clasp1	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Cntnap5a	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Epb41l5	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Gli2	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Mir6346	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Nifk	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Ptpn4	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Ralb	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Tmem177	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Tmem185b	808	953	1477	1819	1204	658	59
chr1	118981729	118983375	Tsn	808	953	1477	1819	1204	658	59
chr1	119019748	119020577	Gli2	59	89	171	210	204	103	305
chr1	119019748	119020577	Mir6346	59	89	171	210	204	103	305
chr1	119033212	119033712	Gli2	120	113	150	132	151	117	38
chr1	119033843	119034808	Epb41l5	516	373	640	680	595	752	173
chr1	119033843	119034808	Gli2	516	373	640	680	595	752	173
chr1	119033843	119034808	Nifk	516	373	640	680	595	752	173
chr1	119033843	119034808	Ralb	516	373	640	680	595	752	173
chr1	119033843	119034808	Tmem185b	516	373	640	680	595	752	173
chr1	119033843	119034808	Tsn	516	373	640	680	595	752	173
chr1	119047364	119048950	2900060B14Rik	937	759	822	817	724	433	48
chr1	119047364	119048950	Cntnap5a	937	759	822	817	724	433	48
chr1	119047364	119048950	Epb41l5	937	759	822	817	724	433	48
chr1	119047364	119048950	Gli2	937	759	822	817	724	433	48
chr1	119047364	119048950	Inhbb	937	759	822	817	724	433	48
chr1	119047364	119048950	Mir6346	937	759	822	817	724	433	48
chr1	119047364	119048950	Ptpn4	937	759	822	817	724	433	48
chr1	119047364	119048950	Tmem177	937	759	822	817	724	433	48
chr1	119047364	119048950	Tmem185b	937	759	822	817	724	433	48
chr1	119082300	119083468	Gli2	402	271	441	370	300	271	156
chr1	119189547	119190047	Mir6346	66	77	265	270	283	548	728
chr1	119254870	119256536	Cntnap5a	202	252	741	1097	895	491	262
chr1	119254870	119256536	Gli2	202	252	741	1097	895	491	262
chr1	119254870	119256536	Inhbb	202	252	741	1097	895	491	262
chr1	119254870	119256536	Mir6346	202	252	741	1097	895	491	262
chr1	119254870	119256536	Ralb	202	252	741	1097	895	491	262
chr1	119254870	119256536	Tmem177	202	252	741	1097	895	491	262
chr1	119254870	119256536	Tmem185b	202	252	741	1097	895	491	262
chr1	119256655	119257155	Mir6346	46	43	302	328	379	394	48
chr1	119328827	119330091	2900060B14Rik	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	3110009E18Rik	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Clasp1	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Cntnap5a	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Dbi	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Epb41l5	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Gli2	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Inhbb	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Insig2	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Mir6346	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Nifk	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Ptpn4	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Ralb	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Tmem177	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Tmem185b	1011	956	1756	1923	1377	891	62
chr1	119328827	119330091	Tsn	1011	956	1756	1923	1377	891	62
chr1	119388562	119389062	Inhbb	628	601	794	833	551	416	161
chr1	119388562	119389062	Tmem185b	628	601	794	833	551	416	161
chr1	119407595	119408386	Inhbb	133	127	136	174	142	123	46
chr1	119423288	119423958	Inhbb	173	153	255	240	223	203	71
chr1	119457149	119458910	Epb41l5	240	220	504	451	486	358	233
chr1	119457149	119458910	Mir6346	240	220	504	451	486	358	233
chr1	119457149	119458910	Ralb	240	220	504	451	486	358	233
chr1	119457149	119458910	Tmem185b	240	220	504	451	486	358	233
chr1	119471767	119472460	Ralb	71	94	149	145	154	264	57
chr1	119471767	119472460	Tmem185b	71	94	149	145	154	264	57
chr1	119532147	119532647	Tmem185b	65	70	82	53	71	43	29
chr1	119533075	119533811	Tmem185b	82	117	224	193	179	228	37
chr1	119642334	119642834	Epb41l5	116	103	108	126	81	64	17
chr1	119837852	119838352	Ptpn4	257	241	327	290	323	237	36
chr1	119837852	119838352	Tmem177	257	241	327	290	323	237	36
chr1	119878344	119879445	Ptpn4	40	36	207	185	293	372	409
chr1	119878344	119879445	Ralb	40	36	207	185	293	372	409
chr1	119878344	119879445	Tmem177	40	36	207	185	293	372	409
chr1	119884192	119884692	Tmem177	12	12	126	136	161	274	126
chr1	119895039	119895539	Tmem177	120	100	126	144	153	124	69
chr1	119899284	119900497	2900060B14Rik	271	335	928	1040	997	1390	77
chr1	119899284	119900497	3110009E18Rik	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Cntnap5a	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Dbi	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Epb41l5	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Gli2	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Inhbb	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Nifk	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Ptpn4	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Ralb	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Tmem177	271	335	928	1040	997	1390	77
chr1	119899284	119900497	Tmem185b	271	335	928	1040	997	1390	77
chr1	119902470	119903355	Epb41l5	229	317	599	652	539	581	123
chr1	119902470	119903355	Nifk	229	317	599	652	539	581	123
chr1	119902470	119903355	Ptpn4	229	317	599	652	539	581	123
chr1	119902470	119903355	Ralb	229	317	599	652	539	581	123
chr1	119902470	119903355	Tmem177	229	317	599	652	539	581	123
chr1	119902470	119903355	Tsn	229	317	599	652	539	581	123
chr1	120115030	120116011	3110009E18Rik	222	244	766	959	792	1307	45
chr1	120115030	120116011	Dbi	222	244	766	959	792	1307	45
chr1	120115030	120116011	Epb41l5	222	244	766	959	792	1307	45
chr1	120115030	120116011	Ptpn4	222	244	766	959	792	1307	45
chr1	120115030	120116011	Ralb	222	244	766	959	792	1307	45
chr1	120115030	120116011	Tmem177	222	244	766	959	792	1307	45
chr1	120115030	120116011	Tmem185b	222	244	766	959	792	1307	45
chr1	121314262	121315454	2900060B14Rik	80	116	691	439	828	2180	436
chr1	121314262	121315454	Insig2	80	116	691	439	828	2180	436
chr1	12409908	12411262	Sulf1	376	483	879	820	815	400	35
chr1	12688910	12689410	Sulf1	219	142	132	106	88	59	11
chr1	12689466	12689966	Sulf1	284	217	185	194	171	174	23
chr1	12704364	12705068	Sulf1	65	128	123	119	86	67	27
chr1	12710519	12711019	Sulf1	55	54	94	90	68	32	40
chr1	12711045	12711545	Sulf1	98	122	137	99	91	44	58
chr1	12717961	12718882	Sulf1	187	158	189	153	177	165	530
chr1	12835626	12837128	Sulf1	577	606	659	596	554	574	385
chr1	132189970	132192595	Atp2b4	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Gm10538	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Gm19461	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Ikbke	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Kif14	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Lemd1	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Lmod1	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Mdm4	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Mir135b	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Optc	1551	1866	2195	2313	1877	2864	247
chr1	132189970	132192595	Tmem81	1551	1866	2195	2313	1877	2864	247
chr1	132322526	132323558	Gm10538	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Gm19461	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Ikbke	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Lemd1	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Mdm4	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Mir135b	1853	1288	1030	1116	652	589	34
chr1	132322526	132323558	Tmem81	1853	1288	1030	1116	652	589	34
chr1	132659251	132660667	Gm10538	187	445	593	596	587	1039	462
chr1	132659251	132660667	Gm19461	187	445	593	596	587	1039	462
chr1	132659251	132660667	Lemd1	187	445	593	596	587	1039	462
chr1	132659251	132660667	Mdm4	187	445	593	596	587	1039	462
chr1	132659251	132660667	Mir135b	187	445	593	596	587	1039	462
chr1	132659251	132660667	Tmem81	187	445	593	596	587	1039	462
chr1	133180967	133181929	Atp2b4	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Gm10538	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Gm19461	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Lemd1	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Mdm4	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Mir135b	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Optc	925	1200	1149	1182	1010	1258	363
chr1	133180967	133181929	Tmem81	925	1200	1149	1182	1010	1258	363
chr1	133182270	133183476	Atp2b4	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Gm10538	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Gm19461	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Lemd1	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Mdm4	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Mir135b	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Optc	1095	1427	1386	1552	1057	566	164
chr1	133182270	133183476	Tmem81	1095	1427	1386	1552	1057	566	164
chr1	133491737	133493921	Atp2b4	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Gm10538	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Gm19461	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Ikbke	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Kif14	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Lemd1	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Lmod1	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Mdm4	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Mir135b	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Optc	1128	1177	1578	1721	1361	2039	115
chr1	133491737	133493921	Tmem81	1128	1177	1578	1721	1361	2039	115
chr1	134060769	134061597	Atp2b4	1021	1019	1336	1389	968	1355	288
chr1	134060769	134061597	Gm19461	1021	1019	1336	1389	968	1355	288
chr1	134060769	134061597	Lmod1	1021	1019	1336	1389	968	1355	288
chr1	134060769	134061597	Mdm4	1021	1019	1336	1389	968	1355	288
chr1	134060769	134061597	Optc	1021	1019	1336	1389	968	1355	288
chr1	134062351	134063883	Atp2b4	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Dennd1b	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Gm10538	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Gm19461	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Kif14	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Lemd1	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Lmod1	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Mdm4	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Mir135b	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Optc	2269	2009	2113	2672	1532	1285	85
chr1	134062351	134063883	Tmem81	2269	2009	2113	2672	1532	1285	85
chr1	134556119	134557284	Atp2b4	870	1027	1238	1451	1105	2140	286
chr1	134556119	134557284	Lmod1	870	1027	1238	1451	1105	2140	286
chr1	134556119	134557284	Optc	870	1027	1238	1451	1105	2140	286
chr1	136017247	136018988	Kif14	896	1085	1366	1488	1434	2585	1146
chr1	136345445	136346428	Dennd1b	1009	1245	1553	1619	1340	1968	770
chr1	136345445	136346428	Kif14	1009	1245	1553	1619	1340	1968	770
chr1	136345445	136346428	Lmod1	1009	1245	1553	1619	1340	1968	770
chr1	137331542	137333157	Dennd1b	164	171	572	499	601	924	1367
chr1	137331542	137333157	Kif14	164	171	572	499	601	924	1367
chr1	137656449	137657632	Dennd1b	907	710	806	850	599	492	366
chr1	137897894	137899269	Dennd1b	1083	1042	1521	1576	1332	2338	1496
chr1	137897894	137899269	Kif14	1083	1042	1521	1576	1332	2338	1496
chr1	137900163	137901217	Dennd1b	1265	1088	1479	1492	1114	1505	576
chr1	137900163	137901217	Kif14	1265	1088	1479	1492	1114	1505	576
chr1	138496868	138497867	Dennd1b	580	648	946	897	653	830	361
chr1	138499387	138500581	Dennd1b	928	1099	893	935	614	345	169
chr1	138841340	138842719	Dennd1b	695	632	752	815	665	467	184
chr1	138962980	138964478	Dennd1b	1220	1068	1258	1247	1178	1374	960
chr1	139346467	139347199	Dennd1b	542	566	1285	1233	1173	1305	471
chr1	13935901	13936579	Eya1	128	280	503	525	352	85	256
chr1	14108461	14109520	Eya1	85	94	512	383	678	911	1620
chr1	14181554	14182266	Eya1	437	468	516	441	324	169	105
chr1	14293712	14294659	Eya1	50	72	248	231	249	240	230
chr1	14302650	14303831	Eya1	224	266	330	261	316	154	117
chr1	14304312	14304942	Eya1	155	139	147	112	105	100	50
chr1	146494543	146495397	Brinp3	240	230	254	210	249	219	498
chr1	146546822	146547322	Brinp3	23	35	72	73	99	90	238
chr1	147343231	147344478	Brinp3	103	128	434	400	445	432	477
chr1	150115401	150116090	Ptgs2os	157	136	187	204	114	53	705
chr1	150933091	150934042	Hmcn1	71	67	191	139	235	197	467
chr1	150976173	150977026	Hmcn1	63	68	154	149	130	106	133
chr1	151000652	151001152	Hmcn1	31	51	62	75	66	44	42
chr1	151008827	151010268	C730036E19Rik	207	176	277	225	252	185	565
chr1	151008827	151010268	Hmcn1	207	176	277	225	252	185	565
chr1	151157479	151158716	C730036E19Rik	655	524	901	960	722	353	109
chr1	151157479	151158716	Hmcn1	655	524	901	960	722	353	109
chr1	151167033	151168166	C730036E19Rik	646	409	447	386	373	377	77
chr1	151889640	151890763	2810414N06Rik	156	204	321	408	328	275	194
chr1	152075361	152076396	1700025G04Rik	116	125	166	147	169	68	44
chr1	152129995	152130893	1700025G04Rik	49	68	183	190	136	185	110
chr1	152164422	152166039	1700025G04Rik	376	554	714	834	539	587	71
chr1	152164422	152166039	Lamc2	376	554	714	834	539	587	71
chr1	152164422	152166039	Rgl1	376	554	714	834	539	587	71
chr1	152164422	152166039	Shcbp1l	376	554	714	834	539	587	71
chr1	152164422	152166039	Tsen15	376	554	714	834	539	587	71
chr1	152401115	152401615	Tsen15	76	83	76	103	85	116	388
chr1	152524511	152525744	Rgl1	209	260	331	331	334	412	398
chr1	152556103	152556990	Apobec4	513	476	762	782	497	488	57
chr1	152556103	152556990	Ncf2	513	476	762	782	497	488	57
chr1	152556103	152556990	Rgl1	513	476	762	782	497	488	57
chr1	152640061	152641140	Apobec4	75	71	276	341	398	534	524
chr1	152640061	152641140	Ncf2	75	71	276	341	398	534	524
chr1	152640061	152641140	Rgl1	75	71	276	341	398	534	524
chr1	152746359	152746859	Apobec4	78	125	128	133	115	118	158
chr1	152778544	152779472	Arpc5	128	155	153	125	146	93	198
chr1	152809864	152810364	Ncf2	90	84	79	53	65	30	18
chr1	152810995	152811495	Ncf2	267	180	147	157	81	123	13
chr1	152815219	152815835	Arpc5	179	201	535	534	373	364	100
chr1	152815219	152815835	Ncf2	179	201	535	534	373	364	100
chr1	152816887	152817928	Apobec4	246	308	529	486	413	490	452
chr1	152816887	152817928	Arpc5	246	308	529	486	413	490	452
chr1	152816887	152817928	Ncf2	246	308	529	486	413	490	452
chr1	152816887	152817928	Rgl1	246	308	529	486	413	490	452
chr1	152816887	152817928	Smg7	246	308	529	486	413	490	452
chr1	152830507	152831433	Ncf2	100	97	263	265	277	398	1699
chr1	15287591	15288091	Kcnb2	110	119	210	170	201	152	198
chr1	153014201	153015477	Nmnat2	102	167	212	178	239	437	150
chr1	153035467	153035967	Nmnat2	169	181	343	422	278	361	304
chr1	153037322	153038132	Nmnat2	285	399	638	642	497	501	75
chr1	153180573	153181073	Lamc2	21	17	70	92	94	191	420
chr1	153191576	153192806	Lamc2	152	182	386	435	365	495	113
chr1	153191576	153192806	Nmnat2	152	182	386	435	365	495	113
chr1	153191576	153192806	Rgl1	152	182	386	435	365	495	113
chr1	153191576	153192806	Smg7	152	182	386	435	365	495	113
chr1	153307562	153309381	Dhx9	152	144	347	385	488	951	369
chr1	153307562	153309381	Lamc1	152	144	347	385	488	951	369
chr1	153307562	153309381	Lamc2	152	144	347	385	488	951	369
chr1	153307562	153309381	Teddm2	152	144	347	385	488	951	369
chr1	153453027	153453804	Shcbp1l	114	122	157	115	130	118	79
chr1	153531792	153532844	Dhx9	404	341	281	342	280	368	32
chr1	153635121	153636054	Rgs8	37	40	201	230	196	248	52
chr1	153641570	153642070	C230024C17Rik	465	518	570	662	469	304	80
chr1	153641570	153642070	Dhx9	465	518	570	662	469	304	80
chr1	153641570	153642070	Lamc1	465	518	570	662	469	304	80
chr1	153641570	153642070	Rgs16	465	518	570	662	469	304	80
chr1	153641570	153642070	Rgs8	465	518	570	662	469	304	80
chr1	153641570	153642070	Rnasel	465	518	570	662	469	304	80
chr1	153641570	153642070	Shcbp1l	465	518	570	662	469	304	80
chr1	153641570	153642070	Teddm1a	465	518	570	662	469	304	80
chr1	153641570	153642070	Teddm2	465	518	570	662	469	304	80
chr1	153642118	153642982	C230024C17Rik	174	219	424	509	465	399	560
chr1	153642118	153642982	Dhx9	174	219	424	509	465	399	560
chr1	153642118	153642982	Lamc1	174	219	424	509	465	399	560
chr1	153642118	153642982	Rgs16	174	219	424	509	465	399	560
chr1	153642118	153642982	Rgs8	174	219	424	509	465	399	560
chr1	153642118	153642982	Rnasel	174	219	424	509	465	399	560
chr1	153642118	153642982	Shcbp1l	174	219	424	509	465	399	560
chr1	153642118	153642982	Teddm1a	174	219	424	509	465	399	560
chr1	153642118	153642982	Teddm2	174	219	424	509	465	399	560
chr1	153660907	153661407	Rgs16	143	232	288	253	190	210	70
chr1	153660907	153661407	Rgs8	143	232	288	253	190	210	70
chr1	153664577	153665845	C230024C17Rik	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Dhx9	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Lamc1	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Rgs16	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Rgs8	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Rnasel	523	612	1079	1037	884	1025	228
chr1	153664577	153665845	Teddm1a	523	612	1079	1037	884	1025	228
